#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7466E-01  0.2151E-01  0.7136E-02
  0.1493E+00  0.4689E-01  0.1182E-01
  0.2240E+00  0.7598E-01  0.1419E-01
  0.2986E+00  0.1085E+00  0.1446E-01
  0.3733E+00  0.1441E+00  0.1293E-01
  0.4480E+00  0.1823E+00  0.9935E-02
  0.5226E+00  0.2225E+00  0.5888E-02
  0.5973E+00  0.2643E+00  0.1495E-02
  0.6719E+00  0.3070E+00  0.4143E-02
  0.7466E+00  0.3501E+00  0.8952E-02
  0.8213E+00  0.3929E+00  0.1333E-01
  0.8959E+00  0.4349E+00  0.1691E-01
  0.9706E+00  0.4756E+00  0.1946E-01
  0.1045E+01  0.5145E+00  0.2081E-01
  0.1120E+01  0.5513E+00  0.2086E-01
  0.1195E+01  0.5857E+00  0.1963E-01
  0.1269E+01  0.6174E+00  0.1718E-01
  0.1344E+01  0.6463E+00  0.1369E-01
  0.1419E+01  0.6724E+00  0.9422E-02
  0.1493E+01  0.6956E+00  0.4845E-02
  0.1568E+01  0.7159E+00  0.2896E-02
  0.1643E+01  0.7334E+00  0.6963E-02
  0.1717E+01  0.7482E+00  0.1165E-01
  0.1792E+01  0.7604E+00  0.1585E-01
  0.1867E+01  0.7701E+00  0.1920E-01
  0.1941E+01  0.7775E+00  0.2149E-01
  0.2016E+01  0.7826E+00  0.2256E-01
  0.2090E+01  0.7854E+00  0.2236E-01
  0.2165E+01  0.7861E+00  0.2089E-01
  0.2240E+01  0.7846E+00  0.1823E-01
  0.2314E+01  0.7810E+00  0.1458E-01
  0.2389E+01  0.7752E+00  0.1022E-01
  0.2464E+01  0.7671E+00  0.5797E-02
  0.2538E+01  0.7569E+00  0.4130E-02
  0.2613E+01  0.7445E+00  0.7739E-02
  0.2688E+01  0.7298E+00  0.1239E-01
  0.2762E+01  0.7131E+00  0.1667E-01
  0.2837E+01  0.6943E+00  0.2014E-01
  0.2912E+01  0.6737E+00  0.2253E-01
  0.2986E+01  0.6515E+00  0.2370E-01
  0.3061E+01  0.6280E+00  0.2355E-01
  0.3136E+01  0.6034E+00  0.2210E-01
  0.3210E+01  0.5781E+00  0.1945E-01
  0.3285E+01  0.5526E+00  0.1580E-01
  0.3360E+01  0.5273E+00  0.1151E-01
  0.3434E+01  0.5026E+00  0.7428E-02
  0.3509E+01  0.4789E+00  0.6070E-02
  0.3584E+01  0.4565E+00  0.9141E-02
  0.3658E+01  0.4359E+00  0.1365E-01
  0.3733E+01  0.4173E+00  0.1798E-01
  0.3808E+01  0.4008E+00  0.2153E-01
  0.3882E+01  0.3866E+00  0.2399E-01
  0.3957E+01  0.3746E+00  0.2517E-01
  0.4032E+01  0.3647E+00  0.2497E-01
  0.4106E+01  0.3567E+00  0.2341E-01
  0.4181E+01  0.3503E+00  0.2060E-01
  0.4256E+01  0.3451E+00  0.1681E-01
  0.4330E+01  0.3407E+00  0.1251E-01
  0.4405E+01  0.3365E+00  0.8879E-02
  0.4480E+01  0.3321E+00  0.8378E-02
  0.4554E+01  0.3269E+00  0.1165E-01
  0.4629E+01  0.3206E+00  0.1620E-01
  0.4704E+01  0.3127E+00  0.2056E-01
  0.4778E+01  0.3030E+00  0.2406E-01
  0.4853E+01  0.2912E+00  0.2634E-01
  0.4928E+01  0.2772E+00  0.2719E-01
  0.5002E+01  0.2612E+00  0.2651E-01
  0.5077E+01  0.2434E+00  0.2437E-01
  0.5152E+01  0.2240E+00  0.2095E-01
  0.5226E+01  0.2035E+00  0.1668E-01
  0.5301E+01  0.1824E+00  0.1247E-01
  0.5376E+01  0.1613E+00  0.1033E-01
  0.5450E+01  0.1409E+00  0.1225E-01
  0.5525E+01  0.1218E+00  0.1674E-01
  0.5599E+01  0.1046E+00  0.2165E-01
  0.5674E+01  0.8974E-01  0.2587E-01
  0.5749E+01  0.7776E-01  0.2880E-01
  0.5823E+01  0.6892E-01  0.3010E-01
  0.5898E+01  0.6334E-01  0.2960E-01
  0.5973E+01  0.6097E-01  0.2731E-01
  0.6047E+01  0.6158E-01  0.2349E-01
  0.6122E+01  0.6476E-01  0.1882E-01
  0.6197E+01  0.6993E-01  0.1476E-01
  0.6271E+01  0.7636E-01  0.1402E-01
  0.6346E+01  0.8324E-01  0.1765E-01
  0.6421E+01  0.8968E-01  0.2326E-01
  0.6495E+01  0.9480E-01  0.2868E-01
  0.6570E+01  0.9778E-01  0.3265E-01
  0.6645E+01  0.9793E-01  0.3438E-01
  0.6719E+01  0.9473E-01  0.3341E-01
  0.6794E+01  0.8793E-01  0.2962E-01
  0.6869E+01  0.7758E-01  0.2344E-01
  0.6943E+01  0.6409E-01  0.1657E-01
  0.7018E+01  0.4826E-01  0.1420E-01
  0.7093E+01  0.3131E-01  0.2027E-01
  0.7167E+01  0.1487E-01  0.2886E-01
  0.7242E+01  0.9736E-03  0.3484E-01
  0.7317E+01 -0.7981E-02  0.3455E-01
  0.7391E+01 -0.9286E-02  0.2430E-01
  0.7466E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.21     , I(0) =   0.3376E+02
#     Real space: Rg =    2.22 +- 0.011  I(0) =   0.3376E+02 +-  0.8191E-01
