#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7556E-01  0.3037E-01  0.4719E-03
  0.1511E+00  0.6324E-01  0.8108E-03
  0.2267E+00  0.9852E-01  0.1024E-02
  0.3022E+00  0.1361E+00  0.1123E-02
  0.3778E+00  0.1759E+00  0.1123E-02
  0.4534E+00  0.2175E+00  0.1047E-02
  0.5289E+00  0.2609E+00  0.9238E-03
  0.6045E+00  0.3057E+00  0.7947E-03
  0.6800E+00  0.3515E+00  0.7181E-03
  0.7556E+00  0.3982E+00  0.7462E-03
  0.8312E+00  0.4452E+00  0.8742E-03
  0.9067E+00  0.4922E+00  0.1052E-02
  0.9823E+00  0.5388E+00  0.1235E-02
  0.1058E+01  0.5845E+00  0.1394E-02
  0.1133E+01  0.6291E+00  0.1513E-02
  0.1209E+01  0.6720E+00  0.1584E-02
  0.1285E+01  0.7128E+00  0.1606E-02
  0.1360E+01  0.7513E+00  0.1585E-02
  0.1436E+01  0.7870E+00  0.1530E-02
  0.1511E+01  0.8196E+00  0.1460E-02
  0.1587E+01  0.8489E+00  0.1398E-02
  0.1662E+01  0.8745E+00  0.1366E-02
  0.1738E+01  0.8964E+00  0.1385E-02
  0.1813E+01  0.9144E+00  0.1458E-02
  0.1889E+01  0.9283E+00  0.1575E-02
  0.1965E+01  0.9382E+00  0.1713E-02
  0.2040E+01  0.9441E+00  0.1854E-02
  0.2116E+01  0.9460E+00  0.1980E-02
  0.2191E+01  0.9440E+00  0.2080E-02
  0.2267E+01  0.9385E+00  0.2146E-02
  0.2342E+01  0.9295E+00  0.2179E-02
  0.2418E+01  0.9174E+00  0.2183E-02
  0.2493E+01  0.9024E+00  0.2165E-02
  0.2569E+01  0.8848E+00  0.2139E-02
  0.2645E+01  0.8651E+00  0.2118E-02
  0.2720E+01  0.8436E+00  0.2116E-02
  0.2796E+01  0.8206E+00  0.2142E-02
  0.2871E+01  0.7965E+00  0.2198E-02
  0.2947E+01  0.7717E+00  0.2278E-02
  0.3022E+01  0.7465E+00  0.2372E-02
  0.3098E+01  0.7211E+00  0.2466E-02
  0.3174E+01  0.6960E+00  0.2547E-02
  0.3249E+01  0.6712E+00  0.2606E-02
  0.3325E+01  0.6471E+00  0.2636E-02
  0.3400E+01  0.6237E+00  0.2635E-02
  0.3476E+01  0.6013E+00  0.2607E-02
  0.3551E+01  0.5799E+00  0.2559E-02
  0.3627E+01  0.5595E+00  0.2504E-02
  0.3702E+01  0.5401E+00  0.2458E-02
  0.3778E+01  0.5217E+00  0.2438E-02
  0.3854E+01  0.5043E+00  0.2455E-02
  0.3929E+01  0.4877E+00  0.2517E-02
  0.4005E+01  0.4719E+00  0.2621E-02
  0.4080E+01  0.4567E+00  0.2755E-02
  0.4156E+01  0.4420E+00  0.2905E-02
  0.4231E+01  0.4277E+00  0.3055E-02
  0.4307E+01  0.4136E+00  0.3190E-02
  0.4382E+01  0.3997E+00  0.3299E-02
  0.4458E+01  0.3858E+00  0.3375E-02
  0.4534E+01  0.3718E+00  0.3414E-02
  0.4609E+01  0.3577E+00  0.3418E-02
  0.4685E+01  0.3434E+00  0.3391E-02
  0.4760E+01  0.3289E+00  0.3342E-02
  0.4836E+01  0.3143E+00  0.3282E-02
  0.4911E+01  0.2995E+00  0.3223E-02
  0.4987E+01  0.2846E+00  0.3180E-02
  0.5063E+01  0.2696E+00  0.3161E-02
  0.5138E+01  0.2547E+00  0.3174E-02
  0.5214E+01  0.2399E+00  0.3219E-02
  0.5289E+01  0.2253E+00  0.3290E-02
  0.5365E+01  0.2110E+00  0.3379E-02
  0.5440E+01  0.1972E+00  0.3475E-02
  0.5516E+01  0.1838E+00  0.3567E-02
  0.5591E+01  0.1711E+00  0.3646E-02
  0.5667E+01  0.1591E+00  0.3705E-02
  0.5743E+01  0.1478E+00  0.3740E-02
  0.5818E+01  0.1373E+00  0.3751E-02
  0.5894E+01  0.1275E+00  0.3740E-02
  0.5969E+01  0.1186E+00  0.3712E-02
  0.6045E+01  0.1105E+00  0.3677E-02
  0.6120E+01  0.1031E+00  0.3642E-02
  0.6196E+01  0.9646E-01  0.3620E-02
  0.6271E+01  0.9045E-01  0.3622E-02
  0.6347E+01  0.8500E-01  0.3655E-02
  0.6423E+01  0.8004E-01  0.3724E-02
  0.6498E+01  0.7545E-01  0.3830E-02
  0.6574E+01  0.7113E-01  0.3964E-02
  0.6649E+01  0.6700E-01  0.4116E-02
  0.6725E+01  0.6293E-01  0.4269E-02
  0.6800E+01  0.5883E-01  0.4404E-02
  0.6876E+01  0.5462E-01  0.4501E-02
  0.6952E+01  0.5019E-01  0.4537E-02
  0.7027E+01  0.4547E-01  0.4490E-02
  0.7103E+01  0.4041E-01  0.4337E-02
  0.7178E+01  0.3492E-01  0.4055E-02
  0.7254E+01  0.2898E-01  0.3622E-02
  0.7329E+01  0.2254E-01  0.3019E-02
  0.7405E+01  0.1558E-01  0.2225E-02
  0.7480E+01  0.8068E-02  0.1224E-02
  0.7556E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.4008E+02
#     Real space: Rg =    2.24 +- 0.006  I(0) =   0.4009E+02 +-  0.7844E-01
