#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8122E-01  0.2363E-01  0.5048E-03
  0.1624E+00  0.5132E-01  0.8573E-03
  0.2437E+00  0.8296E-01  0.1066E-02
  0.3249E+00  0.1184E+00  0.1144E-02
  0.4061E+00  0.1574E+00  0.1111E-02
  0.4873E+00  0.1996E+00  0.9921E-03
  0.5685E+00  0.2447E+00  0.8240E-03
  0.6498E+00  0.2923E+00  0.6667E-03
  0.7310E+00  0.3420E+00  0.6153E-03
  0.8122E+00  0.3932E+00  0.7273E-03
  0.8934E+00  0.4455E+00  0.9418E-03
  0.9746E+00  0.4984E+00  0.1180E-02
  0.1056E+01  0.5512E+00  0.1398E-02
  0.1137E+01  0.6034E+00  0.1572E-02
  0.1218E+01  0.6546E+00  0.1688E-02
  0.1300E+01  0.7041E+00  0.1740E-02
  0.1381E+01  0.7516E+00  0.1731E-02
  0.1462E+01  0.7964E+00  0.1666E-02
  0.1543E+01  0.8383E+00  0.1560E-02
  0.1624E+01  0.8769E+00  0.1432E-02
  0.1706E+01  0.9117E+00  0.1311E-02
  0.1787E+01  0.9426E+00  0.1230E-02
  0.1868E+01  0.9694E+00  0.1218E-02
  0.1949E+01  0.9919E+00  0.1283E-02
  0.2030E+01  0.1010E+01  0.1406E-02
  0.2112E+01  0.1024E+01  0.1559E-02
  0.2193E+01  0.1033E+01  0.1715E-02
  0.2274E+01  0.1039E+01  0.1857E-02
  0.2355E+01  0.1040E+01  0.1974E-02
  0.2437E+01  0.1038E+01  0.2060E-02
  0.2518E+01  0.1032E+01  0.2118E-02
  0.2599E+01  0.1023E+01  0.2153E-02
  0.2680E+01  0.1010E+01  0.2173E-02
  0.2761E+01  0.9956E+00  0.2188E-02
  0.2843E+01  0.9786E+00  0.2206E-02
  0.2924E+01  0.9597E+00  0.2232E-02
  0.3005E+01  0.9392E+00  0.2270E-02
  0.3086E+01  0.9174E+00  0.2317E-02
  0.3168E+01  0.8947E+00  0.2368E-02
  0.3249E+01  0.8713E+00  0.2418E-02
  0.3330E+01  0.8475E+00  0.2462E-02
  0.3411E+01  0.8235E+00  0.2496E-02
  0.3492E+01  0.7995E+00  0.2520E-02
  0.3574E+01  0.7756E+00  0.2536E-02
  0.3655E+01  0.7520E+00  0.2550E-02
  0.3736E+01  0.7287E+00  0.2566E-02
  0.3817E+01  0.7057E+00  0.2591E-02
  0.3899E+01  0.6832E+00  0.2629E-02
  0.3980E+01  0.6611E+00  0.2680E-02
  0.4061E+01  0.6393E+00  0.2742E-02
  0.4142E+01  0.6180E+00  0.2808E-02
  0.4223E+01  0.5969E+00  0.2871E-02
  0.4305E+01  0.5762E+00  0.2923E-02
  0.4386E+01  0.5557E+00  0.2960E-02
  0.4467E+01  0.5355E+00  0.2976E-02
  0.4548E+01  0.5154E+00  0.2972E-02
  0.4630E+01  0.4955E+00  0.2952E-02
  0.4711E+01  0.4758E+00  0.2923E-02
  0.4792E+01  0.4563E+00  0.2895E-02
  0.4873E+01  0.4369E+00  0.2879E-02
  0.4954E+01  0.4178E+00  0.2887E-02
  0.5036E+01  0.3989E+00  0.2927E-02
  0.5117E+01  0.3804E+00  0.3001E-02
  0.5198E+01  0.3622E+00  0.3107E-02
  0.5279E+01  0.3445E+00  0.3235E-02
  0.5361E+01  0.3272E+00  0.3376E-02
  0.5442E+01  0.3105E+00  0.3518E-02
  0.5523E+01  0.2944E+00  0.3651E-02
  0.5604E+01  0.2790E+00  0.3767E-02
  0.5685E+01  0.2642E+00  0.3861E-02
  0.5767E+01  0.2502E+00  0.3929E-02
  0.5848E+01  0.2369E+00  0.3972E-02
  0.5929E+01  0.2244E+00  0.3991E-02
  0.6010E+01  0.2126E+00  0.3989E-02
  0.6091E+01  0.2016E+00  0.3970E-02
  0.6173E+01  0.1913E+00  0.3938E-02
  0.6254E+01  0.1816E+00  0.3897E-02
  0.6335E+01  0.1726E+00  0.3852E-02
  0.6416E+01  0.1642E+00  0.3806E-02
  0.6498E+01  0.1562E+00  0.3764E-02
  0.6579E+01  0.1487E+00  0.3729E-02
  0.6660E+01  0.1416E+00  0.3707E-02
  0.6741E+01  0.1348E+00  0.3703E-02
  0.6822E+01  0.1282E+00  0.3721E-02
  0.6904E+01  0.1218E+00  0.3764E-02
  0.6985E+01  0.1155E+00  0.3832E-02
  0.7066E+01  0.1093E+00  0.3920E-02
  0.7147E+01  0.1030E+00  0.4019E-02
  0.7229E+01  0.9662E-01  0.4116E-02
  0.7310E+01  0.9008E-01  0.4196E-02
  0.7391E+01  0.8330E-01  0.4238E-02
  0.7472E+01  0.7623E-01  0.4225E-02
  0.7553E+01  0.6878E-01  0.4136E-02
  0.7635E+01  0.6089E-01  0.3952E-02
  0.7716E+01  0.5249E-01  0.3656E-02
  0.7797E+01  0.4349E-01  0.3231E-02
  0.7878E+01  0.3383E-01  0.2663E-02
  0.7960E+01  0.2341E-01  0.1942E-02
  0.8041E+01  0.1216E-01  0.1056E-02
  0.8122E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.48     , I(0) =   0.4893E+02
#     Real space: Rg =    2.49 +- 0.006  I(0) =   0.4893E+02 +-  0.9409E-01
