#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7559E-01  0.3779E-01  0.6374E-03
  0.1512E+00  0.7661E-01  0.1081E-02
  0.2268E+00  0.1164E+00  0.1342E-02
  0.3024E+00  0.1572E+00  0.1436E-02
  0.3780E+00  0.1989E+00  0.1386E-02
  0.4535E+00  0.2414E+00  0.1225E-02
  0.5291E+00  0.2845E+00  0.9956E-03
  0.6047E+00  0.3283E+00  0.7761E-03
  0.6803E+00  0.3724E+00  0.7015E-03
  0.7559E+00  0.4168E+00  0.8594E-03
  0.8315E+00  0.4612E+00  0.1152E-02
  0.9071E+00  0.5053E+00  0.1468E-02
  0.9827E+00  0.5490E+00  0.1752E-02
  0.1058E+01  0.5919E+00  0.1973E-02
  0.1134E+01  0.6338E+00  0.2115E-02
  0.1209E+01  0.6743E+00  0.2170E-02
  0.1285E+01  0.7131E+00  0.2139E-02
  0.1361E+01  0.7499E+00  0.2031E-02
  0.1436E+01  0.7843E+00  0.1864E-02
  0.1512E+01  0.8161E+00  0.1668E-02
  0.1587E+01  0.8448E+00  0.1486E-02
  0.1663E+01  0.8704E+00  0.1378E-02
  0.1739E+01  0.8924E+00  0.1392E-02
  0.1814E+01  0.9108E+00  0.1530E-02
  0.1890E+01  0.9252E+00  0.1749E-02
  0.1965E+01  0.9358E+00  0.1995E-02
  0.2041E+01  0.9423E+00  0.2226E-02
  0.2117E+01  0.9448E+00  0.2416E-02
  0.2192E+01  0.9434E+00  0.2548E-02
  0.2268E+01  0.9382E+00  0.2617E-02
  0.2343E+01  0.9294E+00  0.2624E-02
  0.2419E+01  0.9172E+00  0.2580E-02
  0.2494E+01  0.9020E+00  0.2503E-02
  0.2570E+01  0.8839E+00  0.2415E-02
  0.2646E+01  0.8635E+00  0.2346E-02
  0.2721E+01  0.8411E+00  0.2320E-02
  0.2797E+01  0.8172E+00  0.2352E-02
  0.2872E+01  0.7920E+00  0.2439E-02
  0.2948E+01  0.7661E+00  0.2565E-02
  0.3024E+01  0.7399E+00  0.2703E-02
  0.3099E+01  0.7136E+00  0.2829E-02
  0.3175E+01  0.6877E+00  0.2923E-02
  0.3250E+01  0.6624E+00  0.2970E-02
  0.3326E+01  0.6380E+00  0.2967E-02
  0.3402E+01  0.6147E+00  0.2915E-02
  0.3477E+01  0.5926E+00  0.2829E-02
  0.3553E+01  0.5718E+00  0.2728E-02
  0.3628E+01  0.5524E+00  0.2644E-02
  0.3704E+01  0.5343E+00  0.2608E-02
  0.3780E+01  0.5174E+00  0.2645E-02
  0.3855E+01  0.5017E+00  0.2764E-02
  0.3931E+01  0.4870E+00  0.2953E-02
  0.4006E+01  0.4732E+00  0.3185E-02
  0.4082E+01  0.4600E+00  0.3431E-02
  0.4157E+01  0.4473E+00  0.3661E-02
  0.4233E+01  0.4348E+00  0.3854E-02
  0.4309E+01  0.4225E+00  0.3994E-02
  0.4384E+01  0.4100E+00  0.4074E-02
  0.4460E+01  0.3974E+00  0.4093E-02
  0.4535E+01  0.3843E+00  0.4059E-02
  0.4611E+01  0.3708E+00  0.3986E-02
  0.4687E+01  0.3569E+00  0.3896E-02
  0.4762E+01  0.3423E+00  0.3815E-02
  0.4838E+01  0.3273E+00  0.3767E-02
  0.4913E+01  0.3119E+00  0.3773E-02
  0.4989E+01  0.2960E+00  0.3843E-02
  0.5065E+01  0.2799E+00  0.3973E-02
  0.5140E+01  0.2637E+00  0.4146E-02
  0.5216E+01  0.2475E+00  0.4341E-02
  0.5291E+01  0.2314E+00  0.4533E-02
  0.5367E+01  0.2157E+00  0.4704E-02
  0.5442E+01  0.2004E+00  0.4839E-02
  0.5518E+01  0.1858E+00  0.4930E-02
  0.5594E+01  0.1719E+00  0.4977E-02
  0.5669E+01  0.1588E+00  0.4983E-02
  0.5745E+01  0.1467E+00  0.4960E-02
  0.5820E+01  0.1356E+00  0.4920E-02
  0.5896E+01  0.1256E+00  0.4879E-02
  0.5972E+01  0.1165E+00  0.4854E-02
  0.6047E+01  0.1085E+00  0.4856E-02
  0.6123E+01  0.1014E+00  0.4894E-02
  0.6198E+01  0.9514E-01  0.4969E-02
  0.6274E+01  0.8968E-01  0.5078E-02
  0.6350E+01  0.8488E-01  0.5217E-02
  0.6425E+01  0.8060E-01  0.5376E-02
  0.6501E+01  0.7672E-01  0.5548E-02
  0.6576E+01  0.7310E-01  0.5728E-02
  0.6652E+01  0.6959E-01  0.5906E-02
  0.6728E+01  0.6608E-01  0.6075E-02
  0.6803E+01  0.6242E-01  0.6222E-02
  0.6879E+01  0.5852E-01  0.6329E-02
  0.6954E+01  0.5427E-01  0.6374E-02
  0.7030E+01  0.4958E-01  0.6327E-02
  0.7105E+01  0.4438E-01  0.6152E-02
  0.7181E+01  0.3861E-01  0.5809E-02
  0.7257E+01  0.3223E-01  0.5255E-02
  0.7332E+01  0.2520E-01  0.4442E-02
  0.7408E+01  0.1750E-01  0.3325E-02
  0.7483E+01  0.9105E-02  0.1858E-02
  0.7559E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.4040E+02
#     Real space: Rg =    2.24 +- 0.008  I(0) =   0.4040E+02 +-  0.8974E-01
