#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7795E-01  0.3219E-01  0.9404E-03
  0.1559E+00  0.6749E-01  0.1578E-02
  0.2339E+00  0.1058E+00  0.1928E-02
  0.3118E+00  0.1470E+00  0.2018E-02
  0.3898E+00  0.1910E+00  0.1885E-02
  0.4677E+00  0.2375E+00  0.1575E-02
  0.5457E+00  0.2862E+00  0.1154E-02
  0.6236E+00  0.3368E+00  0.7498E-03
  0.7016E+00  0.3891E+00  0.6934E-03
  0.7795E+00  0.4425E+00  0.1088E-02
  0.8575E+00  0.4966E+00  0.1596E-02
  0.9354E+00  0.5511E+00  0.2066E-02
  0.1013E+01  0.6053E+00  0.2443E-02
  0.1091E+01  0.6588E+00  0.2696E-02
  0.1169E+01  0.7110E+00  0.2812E-02
  0.1247E+01  0.7615E+00  0.2789E-02
  0.1325E+01  0.8096E+00  0.2639E-02
  0.1403E+01  0.8549E+00  0.2389E-02
  0.1481E+01  0.8969E+00  0.2086E-02
  0.1559E+01  0.9352E+00  0.1804E-02
  0.1637E+01  0.9693E+00  0.1646E-02
  0.1715E+01  0.9989E+00  0.1696E-02
  0.1793E+01  0.1024E+01  0.1936E-02
  0.1871E+01  0.1044E+01  0.2271E-02
  0.1949E+01  0.1059E+01  0.2608E-02
  0.2027E+01  0.1068E+01  0.2888E-02
  0.2105E+01  0.1073E+01  0.3073E-02
  0.2183E+01  0.1073E+01  0.3146E-02
  0.2261E+01  0.1068E+01  0.3102E-02
  0.2339E+01  0.1058E+01  0.2956E-02
  0.2416E+01  0.1045E+01  0.2738E-02
  0.2494E+01  0.1028E+01  0.2500E-02
  0.2572E+01  0.1007E+01  0.2319E-02
  0.2650E+01  0.9840E+00  0.2279E-02
  0.2728E+01  0.9586E+00  0.2425E-02
  0.2806E+01  0.9315E+00  0.2727E-02
  0.2884E+01  0.9033E+00  0.3112E-02
  0.2962E+01  0.8743E+00  0.3504E-02
  0.3040E+01  0.8450E+00  0.3847E-02
  0.3118E+01  0.8159E+00  0.4102E-02
  0.3196E+01  0.7874E+00  0.4243E-02
  0.3274E+01  0.7596E+00  0.4259E-02
  0.3352E+01  0.7329E+00  0.4152E-02
  0.3430E+01  0.7075E+00  0.3939E-02
  0.3508E+01  0.6833E+00  0.3649E-02
  0.3586E+01  0.6606E+00  0.3332E-02
  0.3664E+01  0.6391E+00  0.3055E-02
  0.3742E+01  0.6190E+00  0.2895E-02
  0.3820E+01  0.5999E+00  0.2909E-02
  0.3898E+01  0.5819E+00  0.3098E-02
  0.3975E+01  0.5647E+00  0.3407E-02
  0.4053E+01  0.5480E+00  0.3762E-02
  0.4131E+01  0.5318E+00  0.4101E-02
  0.4209E+01  0.5158E+00  0.4377E-02
  0.4287E+01  0.4999E+00  0.4562E-02
  0.4365E+01  0.4838E+00  0.4644E-02
  0.4443E+01  0.4675E+00  0.4625E-02
  0.4521E+01  0.4509E+00  0.4520E-02
  0.4599E+01  0.4339E+00  0.4356E-02
  0.4677E+01  0.4165E+00  0.4170E-02
  0.4755E+01  0.3988E+00  0.4005E-02
  0.4833E+01  0.3807E+00  0.3903E-02
  0.4911E+01  0.3624E+00  0.3889E-02
  0.4989E+01  0.3441E+00  0.3965E-02
  0.5067E+01  0.3257E+00  0.4109E-02
  0.5145E+01  0.3076E+00  0.4284E-02
  0.5223E+01  0.2898E+00  0.4454E-02
  0.5301E+01  0.2725E+00  0.4589E-02
  0.5379E+01  0.2558E+00  0.4672E-02
  0.5457E+01  0.2399E+00  0.4700E-02
  0.5534E+01  0.2248E+00  0.4684E-02
  0.5612E+01  0.2106E+00  0.4648E-02
  0.5690E+01  0.1975E+00  0.4624E-02
  0.5768E+01  0.1853E+00  0.4647E-02
  0.5846E+01  0.1741E+00  0.4745E-02
  0.5924E+01  0.1639E+00  0.4926E-02
  0.6002E+01  0.1546E+00  0.5181E-02
  0.6080E+01  0.1462E+00  0.5485E-02
  0.6158E+01  0.1385E+00  0.5803E-02
  0.6236E+01  0.1314E+00  0.6103E-02
  0.6314E+01  0.1250E+00  0.6357E-02
  0.6392E+01  0.1189E+00  0.6549E-02
  0.6470E+01  0.1132E+00  0.6670E-02
  0.6548E+01  0.1077E+00  0.6726E-02
  0.6626E+01  0.1024E+00  0.6735E-02
  0.6704E+01  0.9716E-01  0.6721E-02
  0.6782E+01  0.9191E-01  0.6719E-02
  0.6860E+01  0.8660E-01  0.6757E-02
  0.6938E+01  0.8120E-01  0.6857E-02
  0.7016E+01  0.7564E-01  0.7021E-02
  0.7093E+01  0.6991E-01  0.7229E-02
  0.7171E+01  0.6394E-01  0.7437E-02
  0.7249E+01  0.5771E-01  0.7584E-02
  0.7327E+01  0.5116E-01  0.7596E-02
  0.7405E+01  0.4421E-01  0.7394E-02
  0.7483E+01  0.3679E-01  0.6889E-02
  0.7561E+01  0.2880E-01  0.5992E-02
  0.7639E+01  0.2010E-01  0.4609E-02
  0.7717E+01  0.1056E-01  0.2645E-02
  0.7795E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.30     , I(0) =   0.4634E+02
#     Real space: Rg =    2.32 +- 0.008  I(0) =   0.4635E+02 +-  0.9212E-01
