#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7704E-01  0.3234E-01  0.6190E-03
  0.1541E+00  0.6699E-01  0.1052E-02
  0.2311E+00  0.1039E+00  0.1309E-02
  0.3082E+00  0.1429E+00  0.1404E-02
  0.3852E+00  0.1840E+00  0.1360E-02
  0.4622E+00  0.2268E+00  0.1204E-02
  0.5393E+00  0.2711E+00  0.9752E-03
  0.6163E+00  0.3167E+00  0.7371E-03
  0.6934E+00  0.3633E+00  0.6147E-03
  0.7704E+00  0.4105E+00  0.7303E-03
  0.8474E+00  0.4580E+00  0.1002E-02
  0.9245E+00  0.5053E+00  0.1305E-02
  0.1002E+01  0.5521E+00  0.1580E-02
  0.1079E+01  0.5980E+00  0.1797E-02
  0.1156E+01  0.6425E+00  0.1939E-02
  0.1233E+01  0.6853E+00  0.1998E-02
  0.1310E+01  0.7259E+00  0.1975E-02
  0.1387E+01  0.7639E+00  0.1877E-02
  0.1464E+01  0.7991E+00  0.1722E-02
  0.1541E+01  0.8311E+00  0.1537E-02
  0.1618E+01  0.8596E+00  0.1365E-02
  0.1695E+01  0.8844E+00  0.1261E-02
  0.1772E+01  0.9053E+00  0.1274E-02
  0.1849E+01  0.9222E+00  0.1406E-02
  0.1926E+01  0.9349E+00  0.1615E-02
  0.2003E+01  0.9435E+00  0.1848E-02
  0.2080E+01  0.9480E+00  0.2065E-02
  0.2157E+01  0.9486E+00  0.2240E-02
  0.2234E+01  0.9453E+00  0.2356E-02
  0.2311E+01  0.9384E+00  0.2407E-02
  0.2388E+01  0.9281E+00  0.2393E-02
  0.2465E+01  0.9148E+00  0.2325E-02
  0.2542E+01  0.8987E+00  0.2218E-02
  0.2619E+01  0.8802E+00  0.2099E-02
  0.2696E+01  0.8597E+00  0.2000E-02
  0.2773E+01  0.8376E+00  0.1955E-02
  0.2850E+01  0.8142E+00  0.1988E-02
  0.2928E+01  0.7899E+00  0.2099E-02
  0.3005E+01  0.7651E+00  0.2268E-02
  0.3082E+01  0.7401E+00  0.2465E-02
  0.3159E+01  0.7152E+00  0.2660E-02
  0.3236E+01  0.6907E+00  0.2828E-02
  0.3313E+01  0.6667E+00  0.2953E-02
  0.3390E+01  0.6435E+00  0.3025E-02
  0.3467E+01  0.6212E+00  0.3041E-02
  0.3544E+01  0.5999E+00  0.3008E-02
  0.3621E+01  0.5796E+00  0.2935E-02
  0.3698E+01  0.5603E+00  0.2841E-02
  0.3775E+01  0.5420E+00  0.2747E-02
  0.3852E+01  0.5246E+00  0.2676E-02
  0.3929E+01  0.5080E+00  0.2650E-02
  0.4006E+01  0.4922E+00  0.2679E-02
  0.4083E+01  0.4769E+00  0.2762E-02
  0.4160E+01  0.4621E+00  0.2885E-02
  0.4237E+01  0.4476E+00  0.3028E-02
  0.4314E+01  0.4333E+00  0.3171E-02
  0.4391E+01  0.4191E+00  0.3297E-02
  0.4468E+01  0.4048E+00  0.3394E-02
  0.4545E+01  0.3904E+00  0.3455E-02
  0.4622E+01  0.3758E+00  0.3482E-02
  0.4699E+01  0.3611E+00  0.3480E-02
  0.4776E+01  0.3460E+00  0.3459E-02
  0.4854E+01  0.3308E+00  0.3432E-02
  0.4931E+01  0.3154E+00  0.3414E-02
  0.5008E+01  0.2999E+00  0.3416E-02
  0.5085E+01  0.2843E+00  0.3448E-02
  0.5162E+01  0.2687E+00  0.3510E-02
  0.5239E+01  0.2532E+00  0.3597E-02
  0.5316E+01  0.2380E+00  0.3701E-02
  0.5393E+01  0.2231E+00  0.3809E-02
  0.5470E+01  0.2086E+00  0.3911E-02
  0.5547E+01  0.1946E+00  0.3996E-02
  0.5624E+01  0.1813E+00  0.4058E-02
  0.5701E+01  0.1686E+00  0.4096E-02
  0.5778E+01  0.1566E+00  0.4110E-02
  0.5855E+01  0.1454E+00  0.4104E-02
  0.5932E+01  0.1350E+00  0.4085E-02
  0.6009E+01  0.1253E+00  0.4060E-02
  0.6086E+01  0.1165E+00  0.4037E-02
  0.6163E+01  0.1084E+00  0.4023E-02
  0.6240E+01  0.1010E+00  0.4022E-02
  0.6317E+01  0.9435E-01  0.4037E-02
  0.6394E+01  0.8825E-01  0.4071E-02
  0.6471E+01  0.8268E-01  0.4121E-02
  0.6548E+01  0.7756E-01  0.4189E-02
  0.6625E+01  0.7280E-01  0.4271E-02
  0.6702E+01  0.6833E-01  0.4366E-02
  0.6780E+01  0.6406E-01  0.4470E-02
  0.6857E+01  0.5990E-01  0.4575E-02
  0.6934E+01  0.5577E-01  0.4672E-02
  0.7011E+01  0.5159E-01  0.4745E-02
  0.7088E+01  0.4729E-01  0.4775E-02
  0.7165E+01  0.4279E-01  0.4738E-02
  0.7242E+01  0.3802E-01  0.4606E-02
  0.7319E+01  0.3292E-01  0.4347E-02
  0.7396E+01  0.2740E-01  0.3930E-02
  0.7473E+01  0.2142E-01  0.3320E-02
  0.7550E+01  0.1490E-01  0.2484E-02
  0.7627E+01  0.7780E-02  0.1387E-02
  0.7704E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.26     , I(0) =   0.4105E+02
#     Real space: Rg =    2.27 +- 0.007  I(0) =   0.4105E+02 +-  0.8821E-01
