#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7810E-01  0.3836E-01  0.5392E-03
  0.1562E+00  0.8020E-01  0.9118E-03
  0.2343E+00  0.1254E+00  0.1127E-02
  0.3124E+00  0.1738E+00  0.1198E-02
  0.3905E+00  0.2252E+00  0.1146E-02
  0.4686E+00  0.2792E+00  0.9999E-03
  0.5467E+00  0.3356E+00  0.8002E-03
  0.6248E+00  0.3938E+00  0.6254E-03
  0.7029E+00  0.4535E+00  0.6095E-03
  0.7810E+00  0.5142E+00  0.7995E-03
  0.8591E+00  0.5753E+00  0.1087E-02
  0.9372E+00  0.6363E+00  0.1386E-02
  0.1015E+01  0.6966E+00  0.1655E-02
  0.1093E+01  0.7556E+00  0.1870E-02
  0.1171E+01  0.8129E+00  0.2020E-02
  0.1250E+01  0.8678E+00  0.2097E-02
  0.1328E+01  0.9199E+00  0.2104E-02
  0.1406E+01  0.9686E+00  0.2046E-02
  0.1484E+01  0.1014E+01  0.1939E-02
  0.1562E+01  0.1054E+01  0.1803E-02
  0.1640E+01  0.1091E+01  0.1666E-02
  0.1718E+01  0.1122E+01  0.1562E-02
  0.1796E+01  0.1148E+01  0.1522E-02
  0.1874E+01  0.1170E+01  0.1558E-02
  0.1953E+01  0.1186E+01  0.1660E-02
  0.2031E+01  0.1196E+01  0.1799E-02
  0.2109E+01  0.1202E+01  0.1944E-02
  0.2187E+01  0.1203E+01  0.2072E-02
  0.2265E+01  0.1199E+01  0.2167E-02
  0.2343E+01  0.1190E+01  0.2221E-02
  0.2421E+01  0.1177E+01  0.2231E-02
  0.2499E+01  0.1161E+01  0.2205E-02
  0.2577E+01  0.1141E+01  0.2152E-02
  0.2655E+01  0.1118E+01  0.2089E-02
  0.2734E+01  0.1092E+01  0.2035E-02
  0.2812E+01  0.1065E+01  0.2007E-02
  0.2890E+01  0.1036E+01  0.2018E-02
  0.2968E+01  0.1006E+01  0.2071E-02
  0.3046E+01  0.9745E+00  0.2159E-02
  0.3124E+01  0.9431E+00  0.2267E-02
  0.3202E+01  0.9117E+00  0.2380E-02
  0.3280E+01  0.8805E+00  0.2485E-02
  0.3358E+01  0.8499E+00  0.2571E-02
  0.3436E+01  0.8200E+00  0.2633E-02
  0.3514E+01  0.7911E+00  0.2672E-02
  0.3593E+01  0.7631E+00  0.2691E-02
  0.3671E+01  0.7363E+00  0.2698E-02
  0.3749E+01  0.7105E+00  0.2702E-02
  0.3827E+01  0.6859E+00  0.2712E-02
  0.3905E+01  0.6622E+00  0.2736E-02
  0.3983E+01  0.6396E+00  0.2779E-02
  0.4061E+01  0.6177E+00  0.2842E-02
  0.4139E+01  0.5966E+00  0.2921E-02
  0.4217E+01  0.5761E+00  0.3010E-02
  0.4296E+01  0.5561E+00  0.3104E-02
  0.4374E+01  0.5364E+00  0.3195E-02
  0.4452E+01  0.5170E+00  0.3280E-02
  0.4530E+01  0.4977E+00  0.3356E-02
  0.4608E+01  0.4784E+00  0.3421E-02
  0.4686E+01  0.4592E+00  0.3476E-02
  0.4764E+01  0.4399E+00  0.3521E-02
  0.4842E+01  0.4206E+00  0.3556E-02
  0.4920E+01  0.4012E+00  0.3582E-02
  0.4998E+01  0.3819E+00  0.3597E-02
  0.5077E+01  0.3626E+00  0.3598E-02
  0.5155E+01  0.3435E+00  0.3585E-02
  0.5233E+01  0.3246E+00  0.3555E-02
  0.5311E+01  0.3060E+00  0.3510E-02
  0.5389E+01  0.2879E+00  0.3453E-02
  0.5467E+01  0.2703E+00  0.3390E-02
  0.5545E+01  0.2534E+00  0.3332E-02
  0.5623E+01  0.2372E+00  0.3291E-02
  0.5701E+01  0.2219E+00  0.3281E-02
  0.5779E+01  0.2074E+00  0.3313E-02
  0.5857E+01  0.1938E+00  0.3390E-02
  0.5936E+01  0.1813E+00  0.3510E-02
  0.6014E+01  0.1697E+00  0.3664E-02
  0.6092E+01  0.1592E+00  0.3837E-02
  0.6170E+01  0.1496E+00  0.4011E-02
  0.6248E+01  0.1409E+00  0.4171E-02
  0.6326E+01  0.1331E+00  0.4306E-02
  0.6404E+01  0.1260E+00  0.4406E-02
  0.6482E+01  0.1197E+00  0.4469E-02
  0.6560E+01  0.1139E+00  0.4496E-02
  0.6639E+01  0.1086E+00  0.4496E-02
  0.6717E+01  0.1036E+00  0.4480E-02
  0.6795E+01  0.9878E-01  0.4460E-02
  0.6873E+01  0.9407E-01  0.4447E-02
  0.6951E+01  0.8931E-01  0.4450E-02
  0.7029E+01  0.8436E-01  0.4465E-02
  0.7107E+01  0.7910E-01  0.4481E-02
  0.7185E+01  0.7341E-01  0.4478E-02
  0.7263E+01  0.6717E-01  0.4427E-02
  0.7341E+01  0.6028E-01  0.4295E-02
  0.7420E+01  0.5262E-01  0.4048E-02
  0.7498E+01  0.4411E-01  0.3653E-02
  0.7576E+01  0.3467E-01  0.3078E-02
  0.7654E+01  0.2421E-01  0.2293E-02
  0.7732E+01  0.1268E-01  0.1274E-02
  0.7810E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.30     , I(0) =   0.5260E+02
#     Real space: Rg =    2.31 +- 0.005  I(0) =   0.5260E+02 +-  0.8938E-01
