#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7749E-01  0.2096E-01  0.5415E-03
  0.1550E+00  0.4498E-01  0.9211E-03
  0.2325E+00  0.7197E-01  0.1148E-02
  0.3100E+00  0.1018E+00  0.1236E-02
  0.3875E+00  0.1343E+00  0.1205E-02
  0.4649E+00  0.1691E+00  0.1082E-02
  0.5424E+00  0.2060E+00  0.9065E-03
  0.6199E+00  0.2447E+00  0.7416E-03
  0.6974E+00  0.2847E+00  0.6861E-03
  0.7749E+00  0.3257E+00  0.8022E-03
  0.8524E+00  0.3672E+00  0.1031E-02
  0.9299E+00  0.4088E+00  0.1291E-02
  0.1007E+01  0.4500E+00  0.1532E-02
  0.1085E+01  0.4904E+00  0.1728E-02
  0.1162E+01  0.5296E+00  0.1864E-02
  0.1240E+01  0.5671E+00  0.1933E-02
  0.1317E+01  0.6026E+00  0.1935E-02
  0.1395E+01  0.6356E+00  0.1877E-02
  0.1472E+01  0.6658E+00  0.1773E-02
  0.1550E+01  0.6931E+00  0.1646E-02
  0.1627E+01  0.7170E+00  0.1523E-02
  0.1705E+01  0.7375E+00  0.1441E-02
  0.1782E+01  0.7545E+00  0.1428E-02
  0.1860E+01  0.7678E+00  0.1493E-02
  0.1937E+01  0.7774E+00  0.1621E-02
  0.2015E+01  0.7835E+00  0.1781E-02
  0.2092E+01  0.7860E+00  0.1944E-02
  0.2170E+01  0.7851E+00  0.2088E-02
  0.2247E+01  0.7811E+00  0.2201E-02
  0.2325E+01  0.7742E+00  0.2275E-02
  0.2402E+01  0.7645E+00  0.2312E-02
  0.2480E+01  0.7525E+00  0.2318E-02
  0.2557E+01  0.7384E+00  0.2306E-02
  0.2635E+01  0.7225E+00  0.2290E-02
  0.2712E+01  0.7052E+00  0.2286E-02
  0.2790E+01  0.6867E+00  0.2306E-02
  0.2867E+01  0.6675E+00  0.2356E-02
  0.2945E+01  0.6477E+00  0.2433E-02
  0.3022E+01  0.6276E+00  0.2527E-02
  0.3100E+01  0.6076E+00  0.2625E-02
  0.3177E+01  0.5877E+00  0.2713E-02
  0.3255E+01  0.5682E+00  0.2779E-02
  0.3332E+01  0.5492E+00  0.2816E-02
  0.3410E+01  0.5307E+00  0.2821E-02
  0.3487E+01  0.5130E+00  0.2796E-02
  0.3565E+01  0.4959E+00  0.2750E-02
  0.3642E+01  0.4795E+00  0.2693E-02
  0.3720E+01  0.4638E+00  0.2641E-02
  0.3797E+01  0.4487E+00  0.2610E-02
  0.3875E+01  0.4341E+00  0.2612E-02
  0.3952E+01  0.4200E+00  0.2654E-02
  0.4029E+01  0.4062E+00  0.2732E-02
  0.4107E+01  0.3928E+00  0.2837E-02
  0.4184E+01  0.3795E+00  0.2956E-02
  0.4262E+01  0.3664E+00  0.3075E-02
  0.4339E+01  0.3533E+00  0.3181E-02
  0.4417E+01  0.3402E+00  0.3265E-02
  0.4494E+01  0.3271E+00  0.3324E-02
  0.4572E+01  0.3139E+00  0.3358E-02
  0.4649E+01  0.3006E+00  0.3369E-02
  0.4727E+01  0.2872E+00  0.3365E-02
  0.4804E+01  0.2738E+00  0.3352E-02
  0.4882E+01  0.2604E+00  0.3340E-02
  0.4959E+01  0.2471E+00  0.3334E-02
  0.5037E+01  0.2339E+00  0.3337E-02
  0.5114E+01  0.2210E+00  0.3350E-02
  0.5192E+01  0.2083E+00  0.3367E-02
  0.5269E+01  0.1960E+00  0.3385E-02
  0.5347E+01  0.1841E+00  0.3396E-02
  0.5424E+01  0.1727E+00  0.3398E-02
  0.5502E+01  0.1619E+00  0.3389E-02
  0.5579E+01  0.1516E+00  0.3369E-02
  0.5657E+01  0.1420E+00  0.3346E-02
  0.5734E+01  0.1331E+00  0.3327E-02
  0.5812E+01  0.1247E+00  0.3323E-02
  0.5889E+01  0.1170E+00  0.3343E-02
  0.5967E+01  0.1099E+00  0.3394E-02
  0.6044E+01  0.1034E+00  0.3477E-02
  0.6122E+01  0.9739E-01  0.3587E-02
  0.6199E+01  0.9183E-01  0.3718E-02
  0.6277E+01  0.8667E-01  0.3857E-02
  0.6354E+01  0.8184E-01  0.3995E-02
  0.6432E+01  0.7727E-01  0.4123E-02
  0.6509E+01  0.7290E-01  0.4235E-02
  0.6587E+01  0.6868E-01  0.4328E-02
  0.6664E+01  0.6453E-01  0.4405E-02
  0.6742E+01  0.6043E-01  0.4468E-02
  0.6819E+01  0.5631E-01  0.4519E-02
  0.6897E+01  0.5216E-01  0.4560E-02
  0.6974E+01  0.4794E-01  0.4589E-02
  0.7052E+01  0.4365E-01  0.4597E-02
  0.7129E+01  0.3925E-01  0.4569E-02
  0.7207E+01  0.3476E-01  0.4485E-02
  0.7284E+01  0.3016E-01  0.4320E-02
  0.7362E+01  0.2544E-01  0.4045E-02
  0.7439E+01  0.2062E-01  0.3630E-02
  0.7517E+01  0.1568E-01  0.3045E-02
  0.7594E+01  0.1061E-01  0.2261E-02
  0.7672E+01  0.5387E-02  0.1254E-02
  0.7749E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.27     , I(0) =   0.3377E+02
#     Real space: Rg =    2.28 +- 0.008  I(0) =   0.3377E+02 +-  0.8088E-01
