#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7888E-01  0.2920E-01  0.8124E-03
  0.1578E+00  0.6225E-01  0.1359E-02
  0.2366E+00  0.9909E-01  0.1655E-02
  0.3155E+00  0.1396E+00  0.1724E-02
  0.3944E+00  0.1835E+00  0.1600E-02
  0.4733E+00  0.2306E+00  0.1327E-02
  0.5522E+00  0.2806E+00  0.9730E-03
  0.6310E+00  0.3331E+00  0.6843E-03
  0.7099E+00  0.3878E+00  0.7464E-03
  0.7888E+00  0.4441E+00  0.1129E-02
  0.8677E+00  0.5016E+00  0.1583E-02
  0.9466E+00  0.5598E+00  0.2000E-02
  0.1025E+01  0.6182E+00  0.2333E-02
  0.1104E+01  0.6760E+00  0.2555E-02
  0.1183E+01  0.7328E+00  0.2652E-02
  0.1262E+01  0.7880E+00  0.2624E-02
  0.1341E+01  0.8410E+00  0.2478E-02
  0.1420E+01  0.8912E+00  0.2240E-02
  0.1499E+01  0.9380E+00  0.1949E-02
  0.1578E+01  0.9811E+00  0.1672E-02
  0.1656E+01  0.1020E+01  0.1506E-02
  0.1735E+01  0.1054E+01  0.1541E-02
  0.1814E+01  0.1083E+01  0.1768E-02
  0.1893E+01  0.1107E+01  0.2096E-02
  0.1972E+01  0.1126E+01  0.2437E-02
  0.2051E+01  0.1139E+01  0.2730E-02
  0.2130E+01  0.1147E+01  0.2941E-02
  0.2209E+01  0.1149E+01  0.3049E-02
  0.2288E+01  0.1147E+01  0.3047E-02
  0.2366E+01  0.1139E+01  0.2942E-02
  0.2445E+01  0.1128E+01  0.2751E-02
  0.2524E+01  0.1111E+01  0.2510E-02
  0.2603E+01  0.1092E+01  0.2272E-02
  0.2682E+01  0.1069E+01  0.2109E-02
  0.2761E+01  0.1043E+01  0.2088E-02
  0.2840E+01  0.1015E+01  0.2233E-02
  0.2919E+01  0.9860E+00  0.2503E-02
  0.2997E+01  0.9553E+00  0.2829E-02
  0.3076E+01  0.9240E+00  0.3149E-02
  0.3155E+01  0.8923E+00  0.3419E-02
  0.3234E+01  0.8607E+00  0.3610E-02
  0.3313E+01  0.8296E+00  0.3708E-02
  0.3392E+01  0.7991E+00  0.3711E-02
  0.3471E+01  0.7694E+00  0.3629E-02
  0.3550E+01  0.7408E+00  0.3484E-02
  0.3628E+01  0.7133E+00  0.3314E-02
  0.3707E+01  0.6869E+00  0.3161E-02
  0.3786E+01  0.6617E+00  0.3076E-02
  0.3865E+01  0.6375E+00  0.3094E-02
  0.3944E+01  0.6142E+00  0.3224E-02
  0.4023E+01  0.5918E+00  0.3440E-02
  0.4102E+01  0.5702E+00  0.3703E-02
  0.4181E+01  0.5491E+00  0.3969E-02
  0.4260E+01  0.5285E+00  0.4203E-02
  0.4338E+01  0.5082E+00  0.4379E-02
  0.4417E+01  0.4882E+00  0.4485E-02
  0.4496E+01  0.4683E+00  0.4521E-02
  0.4575E+01  0.4486E+00  0.4495E-02
  0.4654E+01  0.4289E+00  0.4426E-02
  0.4733E+01  0.4092E+00  0.4339E-02
  0.4812E+01  0.3897E+00  0.4261E-02
  0.4891E+01  0.3703E+00  0.4217E-02
  0.4969E+01  0.3511E+00  0.4221E-02
  0.5048E+01  0.3322E+00  0.4276E-02
  0.5127E+01  0.3137E+00  0.4367E-02
  0.5206E+01  0.2957E+00  0.4474E-02
  0.5285E+01  0.2782E+00  0.4571E-02
  0.5364E+01  0.2614E+00  0.4638E-02
  0.5443E+01  0.2454E+00  0.4662E-02
  0.5522E+01  0.2302E+00  0.4641E-02
  0.5600E+01  0.2159E+00  0.4582E-02
  0.5679E+01  0.2025E+00  0.4503E-02
  0.5758E+01  0.1900E+00  0.4430E-02
  0.5837E+01  0.1785E+00  0.4390E-02
  0.5916E+01  0.1679E+00  0.4406E-02
  0.5995E+01  0.1582E+00  0.4488E-02
  0.6074E+01  0.1493E+00  0.4626E-02
  0.6153E+01  0.1412E+00  0.4799E-02
  0.6232E+01  0.1339E+00  0.4973E-02
  0.6310E+01  0.1272E+00  0.5115E-02
  0.6389E+01  0.1211E+00  0.5198E-02
  0.6468E+01  0.1156E+00  0.5201E-02
  0.6547E+01  0.1106E+00  0.5119E-02
  0.6626E+01  0.1060E+00  0.4959E-02
  0.6705E+01  0.1018E+00  0.4746E-02
  0.6784E+01  0.9782E-01  0.4526E-02
  0.6863E+01  0.9406E-01  0.4360E-02
  0.6941E+01  0.9042E-01  0.4314E-02
  0.7020E+01  0.8681E-01  0.4431E-02
  0.7099E+01  0.8312E-01  0.4707E-02
  0.7178E+01  0.7920E-01  0.5090E-02
  0.7257E+01  0.7492E-01  0.5501E-02
  0.7336E+01  0.7007E-01  0.5851E-02
  0.7415E+01  0.6447E-01  0.6053E-02
  0.7494E+01  0.5786E-01  0.6028E-02
  0.7572E+01  0.5000E-01  0.5700E-02
  0.7651E+01  0.4060E-01  0.4998E-02
  0.7730E+01  0.2934E-01  0.3855E-02
  0.7809E+01  0.1592E-01  0.2209E-02
  0.7888E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.32     , I(0) =   0.4913E+02
#     Real space: Rg =    2.33 +- 0.005  I(0) =   0.4914E+02 +-  0.7821E-01
