#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8741E-01  0.5454E-01  0.4884E-03
  0.1748E+00  0.1116E+00  0.8063E-03
  0.2622E+00  0.1712E+00  0.9662E-03
  0.3496E+00  0.2331E+00  0.9888E-03
  0.4370E+00  0.2972E+00  0.9050E-03
  0.5245E+00  0.3633E+00  0.7623E-03
  0.6119E+00  0.4310E+00  0.6425E-03
  0.6993E+00  0.5000E+00  0.6584E-03
  0.7867E+00  0.5699E+00  0.8356E-03
  0.8741E+00  0.6403E+00  0.1088E-02
  0.9615E+00  0.7107E+00  0.1344E-02
  0.1049E+01  0.7806E+00  0.1559E-02
  0.1136E+01  0.8493E+00  0.1713E-02
  0.1224E+01  0.9162E+00  0.1792E-02
  0.1311E+01  0.9808E+00  0.1796E-02
  0.1399E+01  0.1042E+01  0.1732E-02
  0.1486E+01  0.1100E+01  0.1618E-02
  0.1573E+01  0.1154E+01  0.1484E-02
  0.1661E+01  0.1203E+01  0.1372E-02
  0.1748E+01  0.1247E+01  0.1328E-02
  0.1836E+01  0.1286E+01  0.1380E-02
  0.1923E+01  0.1318E+01  0.1517E-02
  0.2010E+01  0.1344E+01  0.1703E-02
  0.2098E+01  0.1363E+01  0.1896E-02
  0.2185E+01  0.1377E+01  0.2065E-02
  0.2273E+01  0.1384E+01  0.2192E-02
  0.2360E+01  0.1384E+01  0.2267E-02
  0.2447E+01  0.1379E+01  0.2291E-02
  0.2535E+01  0.1369E+01  0.2272E-02
  0.2622E+01  0.1353E+01  0.2226E-02
  0.2710E+01  0.1333E+01  0.2174E-02
  0.2797E+01  0.1309E+01  0.2139E-02
  0.2885E+01  0.1281E+01  0.2141E-02
  0.2972E+01  0.1251E+01  0.2188E-02
  0.3059E+01  0.1219E+01  0.2274E-02
  0.3147E+01  0.1186E+01  0.2385E-02
  0.3234E+01  0.1151E+01  0.2500E-02
  0.3322E+01  0.1117E+01  0.2603E-02
  0.3409E+01  0.1082E+01  0.2680E-02
  0.3496E+01  0.1048E+01  0.2725E-02
  0.3584E+01  0.1014E+01  0.2738E-02
  0.3671E+01  0.9816E+00  0.2726E-02
  0.3759E+01  0.9500E+00  0.2699E-02
  0.3846E+01  0.9195E+00  0.2673E-02
  0.3933E+01  0.8901E+00  0.2660E-02
  0.4021E+01  0.8617E+00  0.2673E-02
  0.4108E+01  0.8342E+00  0.2715E-02
  0.4196E+01  0.8075E+00  0.2783E-02
  0.4283E+01  0.7813E+00  0.2870E-02
  0.4370E+01  0.7556E+00  0.2964E-02
  0.4458E+01  0.7301E+00  0.3057E-02
  0.4545E+01  0.7048E+00  0.3141E-02
  0.4633E+01  0.6794E+00  0.3212E-02
  0.4720E+01  0.6541E+00  0.3273E-02
  0.4808E+01  0.6286E+00  0.3326E-02
  0.4895E+01  0.6031E+00  0.3377E-02
  0.4982E+01  0.5775E+00  0.3431E-02
  0.5070E+01  0.5520E+00  0.3493E-02
  0.5157E+01  0.5266E+00  0.3562E-02
  0.5245E+01  0.5016E+00  0.3638E-02
  0.5332E+01  0.4769E+00  0.3715E-02
  0.5419E+01  0.4529E+00  0.3787E-02
  0.5507E+01  0.4295E+00  0.3850E-02
  0.5594E+01  0.4071E+00  0.3899E-02
  0.5682E+01  0.3856E+00  0.3933E-02
  0.5769E+01  0.3651E+00  0.3953E-02
  0.5856E+01  0.3458E+00  0.3962E-02
  0.5944E+01  0.3276E+00  0.3966E-02
  0.6031E+01  0.3106E+00  0.3969E-02
  0.6119E+01  0.2947E+00  0.3975E-02
  0.6206E+01  0.2799E+00  0.3987E-02
  0.6294E+01  0.2660E+00  0.4005E-02
  0.6381E+01  0.2531E+00  0.4025E-02
  0.6468E+01  0.2409E+00  0.4042E-02
  0.6556E+01  0.2295E+00  0.4054E-02
  0.6643E+01  0.2186E+00  0.4054E-02
  0.6731E+01  0.2082E+00  0.4043E-02
  0.6818E+01  0.1981E+00  0.4021E-02
  0.6905E+01  0.1885E+00  0.3992E-02
  0.6993E+01  0.1791E+00  0.3965E-02
  0.7080E+01  0.1700E+00  0.3947E-02
  0.7168E+01  0.1611E+00  0.3948E-02
  0.7255E+01  0.1525E+00  0.3976E-02
  0.7342E+01  0.1441E+00  0.4034E-02
  0.7430E+01  0.1360E+00  0.4121E-02
  0.7517E+01  0.1281E+00  0.4232E-02
  0.7605E+01  0.1205E+00  0.4355E-02
  0.7692E+01  0.1131E+00  0.4477E-02
  0.7779E+01  0.1059E+00  0.4585E-02
  0.7867E+01  0.9881E-01  0.4660E-02
  0.7954E+01  0.9176E-01  0.4689E-02
  0.8042E+01  0.8461E-01  0.4653E-02
  0.8129E+01  0.7719E-01  0.4537E-02
  0.8217E+01  0.6934E-01  0.4322E-02
  0.8304E+01  0.6082E-01  0.3992E-02
  0.8391E+01  0.5142E-01  0.3529E-02
  0.8479E+01  0.4089E-01  0.2916E-02
  0.8566E+01  0.2898E-01  0.2133E-02
  0.8654E+01  0.1542E-01  0.1167E-02
  0.8741E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.56     , I(0) =   0.6782E+02
#     Real space: Rg =    2.57 +- 0.005  I(0) =   0.6783E+02 +-  0.1095E+00
