#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7515E-01  0.2535E-01  0.3594E-02
  0.1503E+00  0.5240E-01  0.5952E-02
  0.2254E+00  0.8113E-01  0.7144E-02
  0.3006E+00  0.1115E+00  0.7279E-02
  0.3757E+00  0.1433E+00  0.6506E-02
  0.4509E+00  0.1765E+00  0.5003E-02
  0.5260E+00  0.2110E+00  0.2991E-02
  0.6012E+00  0.2465E+00  0.9799E-03
  0.6764E+00  0.2829E+00  0.2246E-02
  0.7515E+00  0.3200E+00  0.4621E-02
  0.8266E+00  0.3575E+00  0.6811E-02
  0.9018E+00  0.3951E+00  0.8614E-02
  0.9769E+00  0.4326E+00  0.9899E-02
  0.1052E+01  0.4697E+00  0.1058E-01
  0.1127E+01  0.5060E+00  0.1062E-01
  0.1202E+01  0.5412E+00  0.1001E-01
  0.1278E+01  0.5751E+00  0.8808E-02
  0.1353E+01  0.6073E+00  0.7101E-02
  0.1428E+01  0.6374E+00  0.5045E-02
  0.1503E+01  0.6653E+00  0.2973E-02
  0.1578E+01  0.6905E+00  0.2191E-02
  0.1653E+01  0.7129E+00  0.3816E-02
  0.1728E+01  0.7321E+00  0.6010E-02
  0.1804E+01  0.7481E+00  0.8042E-02
  0.1879E+01  0.7607E+00  0.9685E-02
  0.1954E+01  0.7698E+00  0.1081E-01
  0.2029E+01  0.7753E+00  0.1134E-01
  0.2104E+01  0.7772E+00  0.1125E-01
  0.2179E+01  0.7756E+00  0.1054E-01
  0.2254E+01  0.7706E+00  0.9271E-02
  0.2330E+01  0.7624E+00  0.7553E-02
  0.2405E+01  0.7512E+00  0.5587E-02
  0.2480E+01  0.7372E+00  0.3826E-02
  0.2555E+01  0.7209E+00  0.3383E-02
  0.2630E+01  0.7025E+00  0.4765E-02
  0.2705E+01  0.6824E+00  0.6796E-02
  0.2781E+01  0.6610E+00  0.8766E-02
  0.2856E+01  0.6388E+00  0.1039E-01
  0.2931E+01  0.6160E+00  0.1151E-01
  0.3006E+01  0.5931E+00  0.1205E-01
  0.3081E+01  0.5705E+00  0.1196E-01
  0.3156E+01  0.5485E+00  0.1125E-01
  0.3231E+01  0.5273E+00  0.1000E-01
  0.3307E+01  0.5072E+00  0.8330E-02
  0.3382E+01  0.4883E+00  0.6483E-02
  0.3457E+01  0.4708E+00  0.4958E-02
  0.3532E+01  0.4547E+00  0.4633E-02
  0.3607E+01  0.4400E+00  0.5816E-02
  0.3682E+01  0.4267E+00  0.7697E-02
  0.3757E+01  0.4146E+00  0.9603E-02
  0.3833E+01  0.4035E+00  0.1120E-01
  0.3908E+01  0.3933E+00  0.1230E-01
  0.3983E+01  0.3836E+00  0.1280E-01
  0.4058E+01  0.3744E+00  0.1267E-01
  0.4133E+01  0.3653E+00  0.1191E-01
  0.4208E+01  0.3561E+00  0.1060E-01
  0.4284E+01  0.3466E+00  0.8910E-02
  0.4359E+01  0.3366E+00  0.7134E-02
  0.4434E+01  0.3259E+00  0.5841E-02
  0.4509E+01  0.3145E+00  0.5789E-02
  0.4584E+01  0.3022E+00  0.7054E-02
  0.4659E+01  0.2892E+00  0.8913E-02
  0.4734E+01  0.2755E+00  0.1076E-01
  0.4810E+01  0.2612E+00  0.1226E-01
  0.4885E+01  0.2463E+00  0.1322E-01
  0.4960E+01  0.2313E+00  0.1354E-01
  0.5035E+01  0.2161E+00  0.1320E-01
  0.5110E+01  0.2012E+00  0.1227E-01
  0.5185E+01  0.1866E+00  0.1090E-01
  0.5260E+01  0.1727E+00  0.9397E-02
  0.5336E+01  0.1596E+00  0.8297E-02
  0.5411E+01  0.1475E+00  0.8211E-02
  0.5486E+01  0.1365E+00  0.9317E-02
  0.5561E+01  0.1268E+00  0.1115E-01
  0.5636E+01  0.1183E+00  0.1312E-01
  0.5711E+01  0.1109E+00  0.1480E-01
  0.5787E+01  0.1047E+00  0.1592E-01
  0.5862E+01  0.9944E-01  0.1632E-01
  0.5937E+01  0.9499E-01  0.1595E-01
  0.6012E+01  0.9114E-01  0.1485E-01
  0.6087E+01  0.8766E-01  0.1324E-01
  0.6162E+01  0.8434E-01  0.1151E-01
  0.6237E+01  0.8095E-01  0.1033E-01
  0.6313E+01  0.7733E-01  0.1042E-01
  0.6388E+01  0.7331E-01  0.1186E-01
  0.6463E+01  0.6879E-01  0.1400E-01
  0.6538E+01  0.6375E-01  0.1607E-01
  0.6613E+01  0.5820E-01  0.1754E-01
  0.6688E+01  0.5222E-01  0.1805E-01
  0.6763E+01  0.4594E-01  0.1744E-01
  0.6839E+01  0.3956E-01  0.1578E-01
  0.6914E+01  0.3326E-01  0.1350E-01
  0.6989E+01  0.2727E-01  0.1170E-01
  0.7064E+01  0.2178E-01  0.1193E-01
  0.7139E+01  0.1693E-01  0.1444E-01
  0.7214E+01  0.1279E-01  0.1759E-01
  0.7290E+01  0.9311E-02  0.1949E-01
  0.7365E+01  0.6296E-02  0.1838E-01
  0.7440E+01  0.3381E-02  0.1251E-01
  0.7515E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.21     , I(0) =   0.3220E+02
#     Real space: Rg =    2.22 +- 0.010  I(0) =   0.3220E+02 +-  0.8133E-01
