#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7751E-01  0.3462E-01  0.5525E-03
  0.1550E+00  0.7201E-01  0.9337E-03
  0.2325E+00  0.1121E+00  0.1154E-02
  0.3100E+00  0.1547E+00  0.1229E-02
  0.3876E+00  0.1997E+00  0.1183E-02
  0.4651E+00  0.2468E+00  0.1047E-02
  0.5426E+00  0.2958E+00  0.8676E-03
  0.6201E+00  0.3463E+00  0.7226E-03
  0.6976E+00  0.3980E+00  0.7161E-03
  0.7751E+00  0.4505E+00  0.8750E-03
  0.8526E+00  0.5034E+00  0.1117E-02
  0.9301E+00  0.5562E+00  0.1367E-02
  0.1008E+01  0.6084E+00  0.1582E-02
  0.1085E+01  0.6596E+00  0.1737E-02
  0.1163E+01  0.7093E+00  0.1822E-02
  0.1240E+01  0.7571E+00  0.1834E-02
  0.1318E+01  0.8025E+00  0.1777E-02
  0.1395E+01  0.8450E+00  0.1669E-02
  0.1473E+01  0.8842E+00  0.1535E-02
  0.1550E+01  0.9199E+00  0.1418E-02
  0.1628E+01  0.9516E+00  0.1364E-02
  0.1705E+01  0.9791E+00  0.1411E-02
  0.1783E+01  0.1002E+01  0.1557E-02
  0.1860E+01  0.1021E+01  0.1766E-02
  0.1938E+01  0.1035E+01  0.1996E-02
  0.2015E+01  0.1044E+01  0.2211E-02
  0.2093E+01  0.1049E+01  0.2386E-02
  0.2170E+01  0.1049E+01  0.2505E-02
  0.2248E+01  0.1045E+01  0.2560E-02
  0.2325E+01  0.1037E+01  0.2553E-02
  0.2403E+01  0.1025E+01  0.2491E-02
  0.2480E+01  0.1010E+01  0.2393E-02
  0.2558E+01  0.9916E+00  0.2284E-02
  0.2635E+01  0.9708E+00  0.2196E-02
  0.2713E+01  0.9478E+00  0.2162E-02
  0.2790E+01  0.9230E+00  0.2205E-02
  0.2868E+01  0.8968E+00  0.2325E-02
  0.2945E+01  0.8698E+00  0.2502E-02
  0.3023E+01  0.8423E+00  0.2708E-02
  0.3100E+01  0.8146E+00  0.2911E-02
  0.3178E+01  0.7871E+00  0.3089E-02
  0.3255E+01  0.7600E+00  0.3223E-02
  0.3333E+01  0.7336E+00  0.3304E-02
  0.3410E+01  0.7082E+00  0.3329E-02
  0.3488E+01  0.6837E+00  0.3303E-02
  0.3565E+01  0.6603E+00  0.3238E-02
  0.3643E+01  0.6381E+00  0.3151E-02
  0.3720E+01  0.6170E+00  0.3063E-02
  0.3798E+01  0.5970E+00  0.2996E-02
  0.3876E+01  0.5780E+00  0.2970E-02
  0.3953E+01  0.5598E+00  0.2994E-02
  0.4031E+01  0.5424E+00  0.3066E-02
  0.4108E+01  0.5256E+00  0.3173E-02
  0.4186E+01  0.5092E+00  0.3296E-02
  0.4263E+01  0.4931E+00  0.3416E-02
  0.4341E+01  0.4771E+00  0.3515E-02
  0.4418E+01  0.4611E+00  0.3582E-02
  0.4496E+01  0.4451E+00  0.3610E-02
  0.4573E+01  0.4288E+00  0.3600E-02
  0.4651E+01  0.4124E+00  0.3556E-02
  0.4728E+01  0.3957E+00  0.3489E-02
  0.4806E+01  0.3788E+00  0.3412E-02
  0.4883E+01  0.3616E+00  0.3339E-02
  0.4961E+01  0.3443E+00  0.3284E-02
  0.5038E+01  0.3269E+00  0.3258E-02
  0.5116E+01  0.3095E+00  0.3264E-02
  0.5193E+01  0.2923E+00  0.3301E-02
  0.5271E+01  0.2754E+00  0.3363E-02
  0.5348E+01  0.2588E+00  0.3439E-02
  0.5426E+01  0.2427E+00  0.3523E-02
  0.5503E+01  0.2273E+00  0.3607E-02
  0.5581E+01  0.2126E+00  0.3689E-02
  0.5658E+01  0.1987E+00  0.3766E-02
  0.5736E+01  0.1857E+00  0.3842E-02
  0.5813E+01  0.1736E+00  0.3917E-02
  0.5891E+01  0.1625E+00  0.3994E-02
  0.5968E+01  0.1524E+00  0.4071E-02
  0.6046E+01  0.1432E+00  0.4147E-02
  0.6123E+01  0.1350E+00  0.4217E-02
  0.6201E+01  0.1276E+00  0.4277E-02
  0.6278E+01  0.1209E+00  0.4322E-02
  0.6356E+01  0.1150E+00  0.4350E-02
  0.6433E+01  0.1096E+00  0.4364E-02
  0.6511E+01  0.1046E+00  0.4369E-02
  0.6588E+01  0.1000E+00  0.4376E-02
  0.6666E+01  0.9561E-01  0.4397E-02
  0.6743E+01  0.9128E-01  0.4444E-02
  0.6821E+01  0.8691E-01  0.4526E-02
  0.6898E+01  0.8240E-01  0.4642E-02
  0.6976E+01  0.7763E-01  0.4781E-02
  0.7053E+01  0.7252E-01  0.4920E-02
  0.7131E+01  0.6697E-01  0.5027E-02
  0.7208E+01  0.6091E-01  0.5066E-02
  0.7286E+01  0.5428E-01  0.4995E-02
  0.7363E+01  0.4703E-01  0.4773E-02
  0.7441E+01  0.3910E-01  0.4357E-02
  0.7518E+01  0.3046E-01  0.3708E-02
  0.7596E+01  0.2108E-01  0.2789E-02
  0.7673E+01  0.1093E-01  0.1563E-02
  0.7751E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.29     , I(0) =   0.4574E+02
#     Real space: Rg =    2.30 +- 0.006  I(0) =   0.4575E+02 +-  0.8393E-01
