#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7629E-01  0.3767E-01  0.4149E-03
  0.1526E+00  0.7693E-01  0.7133E-03
  0.2289E+00  0.1177E+00  0.9016E-03
  0.3052E+00  0.1600E+00  0.9904E-03
  0.3814E+00  0.2035E+00  0.9944E-03
  0.4577E+00  0.2481E+00  0.9336E-03
  0.5340E+00  0.2937E+00  0.8354E-03
  0.6103E+00  0.3400E+00  0.7387E-03
  0.6866E+00  0.3868E+00  0.6938E-03
  0.7629E+00  0.4336E+00  0.7384E-03
  0.8392E+00  0.4804E+00  0.8629E-03
  0.9155E+00  0.5266E+00  0.1027E-02
  0.9918E+00  0.5720E+00  0.1195E-02
  0.1068E+01  0.6163E+00  0.1342E-02
  0.1144E+01  0.6591E+00  0.1454E-02
  0.1221E+01  0.7000E+00  0.1525E-02
  0.1297E+01  0.7387E+00  0.1552E-02
  0.1373E+01  0.7749E+00  0.1540E-02
  0.1450E+01  0.8083E+00  0.1497E-02
  0.1526E+01  0.8386E+00  0.1439E-02
  0.1602E+01  0.8656E+00  0.1383E-02
  0.1678E+01  0.8891E+00  0.1352E-02
  0.1755E+01  0.9089E+00  0.1362E-02
  0.1831E+01  0.9249E+00  0.1420E-02
  0.1907E+01  0.9370E+00  0.1518E-02
  0.1984E+01  0.9453E+00  0.1642E-02
  0.2060E+01  0.9497E+00  0.1771E-02
  0.2136E+01  0.9503E+00  0.1890E-02
  0.2212E+01  0.9474E+00  0.1985E-02
  0.2289E+01  0.9409E+00  0.2048E-02
  0.2365E+01  0.9312E+00  0.2075E-02
  0.2441E+01  0.9186E+00  0.2068E-02
  0.2518E+01  0.9032E+00  0.2029E-02
  0.2594E+01  0.8854E+00  0.1969E-02
  0.2670E+01  0.8656E+00  0.1900E-02
  0.2746E+01  0.8441E+00  0.1836E-02
  0.2823E+01  0.8212E+00  0.1794E-02
  0.2899E+01  0.7973E+00  0.1785E-02
  0.2975E+01  0.7727E+00  0.1815E-02
  0.3052E+01  0.7477E+00  0.1882E-02
  0.3128E+01  0.7226E+00  0.1974E-02
  0.3204E+01  0.6977E+00  0.2077E-02
  0.3280E+01  0.6732E+00  0.2180E-02
  0.3357E+01  0.6493E+00  0.2269E-02
  0.3433E+01  0.6261E+00  0.2339E-02
  0.3509E+01  0.6038E+00  0.2386E-02
  0.3586E+01  0.5824E+00  0.2409E-02
  0.3662E+01  0.5620E+00  0.2411E-02
  0.3738E+01  0.5426E+00  0.2400E-02
  0.3814E+01  0.5241E+00  0.2383E-02
  0.3891E+01  0.5064E+00  0.2368E-02
  0.3967E+01  0.4896E+00  0.2366E-02
  0.4043E+01  0.4735E+00  0.2381E-02
  0.4120E+01  0.4579E+00  0.2417E-02
  0.4196E+01  0.4428E+00  0.2472E-02
  0.4272E+01  0.4280E+00  0.2541E-02
  0.4349E+01  0.4135E+00  0.2617E-02
  0.4425E+01  0.3991E+00  0.2694E-02
  0.4501E+01  0.3847E+00  0.2764E-02
  0.4577E+01  0.3702E+00  0.2823E-02
  0.4654E+01  0.3557E+00  0.2867E-02
  0.4730E+01  0.3410E+00  0.2897E-02
  0.4806E+01  0.3262E+00  0.2913E-02
  0.4883E+01  0.3113E+00  0.2918E-02
  0.4959E+01  0.2962E+00  0.2918E-02
  0.5035E+01  0.2811E+00  0.2916E-02
  0.5111E+01  0.2661E+00  0.2918E-02
  0.5188E+01  0.2511E+00  0.2929E-02
  0.5264E+01  0.2362E+00  0.2949E-02
  0.5340E+01  0.2217E+00  0.2981E-02
  0.5417E+01  0.2075E+00  0.3024E-02
  0.5493E+01  0.1938E+00  0.3075E-02
  0.5569E+01  0.1806E+00  0.3133E-02
  0.5645E+01  0.1680E+00  0.3193E-02
  0.5722E+01  0.1562E+00  0.3255E-02
  0.5798E+01  0.1450E+00  0.3315E-02
  0.5874E+01  0.1347E+00  0.3373E-02
  0.5951E+01  0.1251E+00  0.3429E-02
  0.6027E+01  0.1163E+00  0.3482E-02
  0.6103E+01  0.1083E+00  0.3535E-02
  0.6179E+01  0.1010E+00  0.3589E-02
  0.6256E+01  0.9442E-01  0.3644E-02
  0.6332E+01  0.8841E-01  0.3702E-02
  0.6408E+01  0.8294E-01  0.3762E-02
  0.6485E+01  0.7792E-01  0.3824E-02
  0.6561E+01  0.7325E-01  0.3884E-02
  0.6637E+01  0.6885E-01  0.3940E-02
  0.6714E+01  0.6460E-01  0.3985E-02
  0.6790E+01  0.6044E-01  0.4012E-02
  0.6866E+01  0.5625E-01  0.4012E-02
  0.6942E+01  0.5197E-01  0.3975E-02
  0.7019E+01  0.4751E-01  0.3889E-02
  0.7095E+01  0.4282E-01  0.3743E-02
  0.7171E+01  0.3784E-01  0.3523E-02
  0.7248E+01  0.3252E-01  0.3218E-02
  0.7324E+01  0.2683E-01  0.2814E-02
  0.7400E+01  0.2075E-01  0.2301E-02
  0.7476E+01  0.1425E-01  0.1667E-02
  0.7553E+01  0.7336E-02  0.9026E-03
  0.7629E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.4101E+02
#     Real space: Rg =    2.24 +- 0.006  I(0) =   0.4101E+02 +-  0.8280E-01
