#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7945E-01  0.2733E-01  0.4060E-03
  0.1589E+00  0.5743E-01  0.6924E-03
  0.2384E+00  0.9021E-01  0.8660E-03
  0.3178E+00  0.1255E+00  0.9377E-03
  0.3973E+00  0.1631E+00  0.9227E-03
  0.4767E+00  0.2028E+00  0.8417E-03
  0.5562E+00  0.2443E+00  0.7238E-03
  0.6356E+00  0.2872E+00  0.6135E-03
  0.7151E+00  0.3311E+00  0.5735E-03
  0.7945E+00  0.3756E+00  0.6443E-03
  0.8740E+00  0.4204E+00  0.7963E-03
  0.9534E+00  0.4649E+00  0.9768E-03
  0.1033E+01  0.5087E+00  0.1150E-02
  0.1112E+01  0.5514E+00  0.1295E-02
  0.1192E+01  0.5926E+00  0.1402E-02
  0.1271E+01  0.6318E+00  0.1466E-02
  0.1351E+01  0.6686E+00  0.1489E-02
  0.1430E+01  0.7028E+00  0.1477E-02
  0.1510E+01  0.7340E+00  0.1442E-02
  0.1589E+01  0.7620E+00  0.1400E-02
  0.1668E+01  0.7865E+00  0.1369E-02
  0.1748E+01  0.8075E+00  0.1364E-02
  0.1827E+01  0.8247E+00  0.1395E-02
  0.1907E+01  0.8382E+00  0.1461E-02
  0.1986E+01  0.8480E+00  0.1552E-02
  0.2066E+01  0.8541E+00  0.1652E-02
  0.2145E+01  0.8566E+00  0.1748E-02
  0.2225E+01  0.8558E+00  0.1828E-02
  0.2304E+01  0.8517E+00  0.1886E-02
  0.2384E+01  0.8446E+00  0.1919E-02
  0.2463E+01  0.8348E+00  0.1929E-02
  0.2542E+01  0.8226E+00  0.1921E-02
  0.2622E+01  0.8083E+00  0.1904E-02
  0.2701E+01  0.7921E+00  0.1889E-02
  0.2781E+01  0.7744E+00  0.1887E-02
  0.2860E+01  0.7555E+00  0.1904E-02
  0.2940E+01  0.7357E+00  0.1944E-02
  0.3019E+01  0.7153E+00  0.2004E-02
  0.3099E+01  0.6945E+00  0.2080E-02
  0.3178E+01  0.6735E+00  0.2161E-02
  0.3257E+01  0.6526E+00  0.2241E-02
  0.3337E+01  0.6319E+00  0.2312E-02
  0.3416E+01  0.6115E+00  0.2373E-02
  0.3496E+01  0.5916E+00  0.2421E-02
  0.3575E+01  0.5722E+00  0.2460E-02
  0.3655E+01  0.5534E+00  0.2495E-02
  0.3734E+01  0.5352E+00  0.2530E-02
  0.3814E+01  0.5176E+00  0.2572E-02
  0.3893E+01  0.5005E+00  0.2623E-02
  0.3973E+01  0.4840E+00  0.2685E-02
  0.4052E+01  0.4678E+00  0.2754E-02
  0.4131E+01  0.4521E+00  0.2825E-02
  0.4211E+01  0.4366E+00  0.2891E-02
  0.4290E+01  0.4214E+00  0.2945E-02
  0.4370E+01  0.4063E+00  0.2982E-02
  0.4449E+01  0.3914E+00  0.2995E-02
  0.4529E+01  0.3765E+00  0.2984E-02
  0.4608E+01  0.3617E+00  0.2951E-02
  0.4688E+01  0.3468E+00  0.2899E-02
  0.4767E+01  0.3320E+00  0.2836E-02
  0.4846E+01  0.3171E+00  0.2773E-02
  0.4926E+01  0.3023E+00  0.2720E-02
  0.5005E+01  0.2876E+00  0.2689E-02
  0.5085E+01  0.2730E+00  0.2686E-02
  0.5164E+01  0.2586E+00  0.2713E-02
  0.5244E+01  0.2444E+00  0.2770E-02
  0.5323E+01  0.2305E+00  0.2847E-02
  0.5403E+01  0.2170E+00  0.2935E-02
  0.5482E+01  0.2040E+00  0.3024E-02
  0.5562E+01  0.1915E+00  0.3105E-02
  0.5641E+01  0.1795E+00  0.3172E-02
  0.5720E+01  0.1682E+00  0.3220E-02
  0.5800E+01  0.1576E+00  0.3249E-02
  0.5879E+01  0.1476E+00  0.3261E-02
  0.5959E+01  0.1383E+00  0.3261E-02
  0.6038E+01  0.1298E+00  0.3255E-02
  0.6118E+01  0.1219E+00  0.3250E-02
  0.6197E+01  0.1146E+00  0.3254E-02
  0.6277E+01  0.1080E+00  0.3272E-02
  0.6356E+01  0.1020E+00  0.3306E-02
  0.6435E+01  0.9641E-01  0.3358E-02
  0.6515E+01  0.9130E-01  0.3425E-02
  0.6594E+01  0.8655E-01  0.3502E-02
  0.6674E+01  0.8210E-01  0.3584E-02
  0.6753E+01  0.7787E-01  0.3663E-02
  0.6833E+01  0.7378E-01  0.3733E-02
  0.6912E+01  0.6975E-01  0.3787E-02
  0.6992E+01  0.6573E-01  0.3817E-02
  0.7071E+01  0.6163E-01  0.3819E-02
  0.7151E+01  0.5741E-01  0.3784E-02
  0.7230E+01  0.5302E-01  0.3708E-02
  0.7309E+01  0.4840E-01  0.3583E-02
  0.7389E+01  0.4352E-01  0.3403E-02
  0.7468E+01  0.3835E-01  0.3159E-02
  0.7548E+01  0.3286E-01  0.2846E-02
  0.7627E+01  0.2703E-01  0.2456E-02
  0.7707E+01  0.2084E-01  0.1983E-02
  0.7786E+01  0.1427E-01  0.1419E-02
  0.7866E+01  0.7332E-02  0.7600E-03
  0.7945E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.33     , I(0) =   0.3844E+02
#     Real space: Rg =    2.34 +- 0.007  I(0) =   0.3844E+02 +-  0.7736E-01
