#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7699E-01  0.2440E-01  0.6478E-03
  0.1540E+00  0.5149E-01  0.1096E-02
  0.2310E+00  0.8119E-01  0.1356E-02
  0.3080E+00  0.1134E+00  0.1444E-02
  0.3850E+00  0.1478E+00  0.1385E-02
  0.4619E+00  0.1844E+00  0.1209E-02
  0.5389E+00  0.2228E+00  0.9638E-03
  0.6159E+00  0.2626E+00  0.7284E-03
  0.6929E+00  0.3036E+00  0.6562E-03
  0.7699E+00  0.3454E+00  0.8391E-03
  0.8469E+00  0.3877E+00  0.1152E-02
  0.9239E+00  0.4299E+00  0.1480E-02
  0.1001E+01  0.4718E+00  0.1768E-02
  0.1078E+01  0.5128E+00  0.1989E-02
  0.1155E+01  0.5526E+00  0.2127E-02
  0.1232E+01  0.5908E+00  0.2176E-02
  0.1309E+01  0.6271E+00  0.2138E-02
  0.1386E+01  0.6610E+00  0.2025E-02
  0.1463E+01  0.6923E+00  0.1856E-02
  0.1540E+01  0.7207E+00  0.1664E-02
  0.1617E+01  0.7459E+00  0.1494E-02
  0.1694E+01  0.7679E+00  0.1402E-02
  0.1771E+01  0.7863E+00  0.1428E-02
  0.1848E+01  0.8012E+00  0.1565E-02
  0.1925E+01  0.8126E+00  0.1767E-02
  0.2002E+01  0.8203E+00  0.1984E-02
  0.2079E+01  0.8246E+00  0.2176E-02
  0.2156E+01  0.8254E+00  0.2320E-02
  0.2233E+01  0.8230E+00  0.2402E-02
  0.2310E+01  0.8175E+00  0.2419E-02
  0.2387E+01  0.8091E+00  0.2378E-02
  0.2464E+01  0.7982E+00  0.2294E-02
  0.2541E+01  0.7850E+00  0.2195E-02
  0.2618E+01  0.7698E+00  0.2113E-02
  0.2695E+01  0.7528E+00  0.2087E-02
  0.2772E+01  0.7345E+00  0.2140E-02
  0.2849E+01  0.7150E+00  0.2274E-02
  0.2926E+01  0.6948E+00  0.2470E-02
  0.3003E+01  0.6740E+00  0.2693E-02
  0.3080E+01  0.6529E+00  0.2913E-02
  0.3157E+01  0.6318E+00  0.3101E-02
  0.3234E+01  0.6109E+00  0.3240E-02
  0.3311E+01  0.5903E+00  0.3319E-02
  0.3388E+01  0.5701E+00  0.3334E-02
  0.3465E+01  0.5506E+00  0.3291E-02
  0.3542E+01  0.5317E+00  0.3203E-02
  0.3619E+01  0.5135E+00  0.3089E-02
  0.3696E+01  0.4959E+00  0.2977E-02
  0.3773E+01  0.4791E+00  0.2895E-02
  0.3849E+01  0.4630E+00  0.2868E-02
  0.3926E+01  0.4474E+00  0.2909E-02
  0.4003E+01  0.4323E+00  0.3013E-02
  0.4080E+01  0.4177E+00  0.3162E-02
  0.4157E+01  0.4035E+00  0.3330E-02
  0.4234E+01  0.3895E+00  0.3490E-02
  0.4311E+01  0.3757E+00  0.3622E-02
  0.4388E+01  0.3620E+00  0.3712E-02
  0.4465E+01  0.3484E+00  0.3755E-02
  0.4542E+01  0.3348E+00  0.3750E-02
  0.4619E+01  0.3211E+00  0.3709E-02
  0.4696E+01  0.3073E+00  0.3647E-02
  0.4773E+01  0.2935E+00  0.3585E-02
  0.4850E+01  0.2796E+00  0.3546E-02
  0.4927E+01  0.2657E+00  0.3548E-02
  0.5004E+01  0.2518E+00  0.3603E-02
  0.5081E+01  0.2380E+00  0.3709E-02
  0.5158E+01  0.2243E+00  0.3855E-02
  0.5235E+01  0.2109E+00  0.4023E-02
  0.5312E+01  0.1978E+00  0.4192E-02
  0.5389E+01  0.1850E+00  0.4344E-02
  0.5466E+01  0.1727E+00  0.4465E-02
  0.5543E+01  0.1610E+00  0.4546E-02
  0.5620E+01  0.1498E+00  0.4584E-02
  0.5697E+01  0.1393E+00  0.4582E-02
  0.5774E+01  0.1295E+00  0.4545E-02
  0.5851E+01  0.1204E+00  0.4484E-02
  0.5928E+01  0.1120E+00  0.4409E-02
  0.6005E+01  0.1044E+00  0.4333E-02
  0.6082E+01  0.9749E-01  0.4264E-02
  0.6159E+01  0.9126E-01  0.4210E-02
  0.6236E+01  0.8567E-01  0.4172E-02
  0.6313E+01  0.8066E-01  0.4152E-02
  0.6390E+01  0.7616E-01  0.4150E-02
  0.6467E+01  0.7210E-01  0.4168E-02
  0.6544E+01  0.6839E-01  0.4209E-02
  0.6621E+01  0.6495E-01  0.4278E-02
  0.6698E+01  0.6168E-01  0.4381E-02
  0.6775E+01  0.5849E-01  0.4520E-02
  0.6852E+01  0.5531E-01  0.4691E-02
  0.6929E+01  0.5204E-01  0.4881E-02
  0.7006E+01  0.4860E-01  0.5068E-02
  0.7083E+01  0.4493E-01  0.5219E-02
  0.7160E+01  0.4094E-01  0.5297E-02
  0.7237E+01  0.3659E-01  0.5258E-02
  0.7314E+01  0.3182E-01  0.5056E-02
  0.7391E+01  0.2657E-01  0.4644E-02
  0.7468E+01  0.2080E-01  0.3976E-02
  0.7545E+01  0.1448E-01  0.3006E-02
  0.7622E+01  0.7554E-02  0.1694E-02
  0.7699E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.26     , I(0) =   0.3554E+02
#     Real space: Rg =    2.27 +- 0.008  I(0) =   0.3555E+02 +-  0.8703E-01
