#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7825E-01  0.8898E-01  0.5792E-03
  0.1565E+00  0.1727E+00  0.9796E-03
  0.2348E+00  0.2512E+00  0.1211E-02
  0.3130E+00  0.3248E+00  0.1290E-02
  0.3912E+00  0.3939E+00  0.1238E-02
  0.4695E+00  0.4586E+00  0.1087E-02
  0.5477E+00  0.5196E+00  0.8819E-03
  0.6260E+00  0.5772E+00  0.7026E-03
  0.7043E+00  0.6319E+00  0.6767E-03
  0.7825E+00  0.6840E+00  0.8526E-03
  0.8608E+00  0.7341E+00  0.1130E-02
  0.9390E+00  0.7825E+00  0.1419E-02
  0.1017E+01  0.8293E+00  0.1674E-02
  0.1095E+01  0.8749E+00  0.1868E-02
  0.1174E+01  0.9193E+00  0.1990E-02
  0.1252E+01  0.9625E+00  0.2033E-02
  0.1330E+01  0.1004E+01  0.2000E-02
  0.1409E+01  0.1045E+01  0.1903E-02
  0.1487E+01  0.1084E+01  0.1763E-02
  0.1565E+01  0.1120E+01  0.1610E-02
  0.1643E+01  0.1154E+01  0.1488E-02
  0.1722E+01  0.1185E+01  0.1442E-02
  0.1800E+01  0.1213E+01  0.1499E-02
  0.1878E+01  0.1237E+01  0.1647E-02
  0.1956E+01  0.1256E+01  0.1847E-02
  0.2034E+01  0.1271E+01  0.2057E-02
  0.2113E+01  0.1281E+01  0.2246E-02
  0.2191E+01  0.1286E+01  0.2390E-02
  0.2269E+01  0.1285E+01  0.2477E-02
  0.2348E+01  0.1279E+01  0.2502E-02
  0.2426E+01  0.1268E+01  0.2468E-02
  0.2504E+01  0.1251E+01  0.2384E-02
  0.2582E+01  0.1230E+01  0.2268E-02
  0.2660E+01  0.1205E+01  0.2144E-02
  0.2739E+01  0.1176E+01  0.2041E-02
  0.2817E+01  0.1144E+01  0.1988E-02
  0.2895E+01  0.1109E+01  0.2003E-02
  0.2974E+01  0.1072E+01  0.2086E-02
  0.3052E+01  0.1034E+01  0.2220E-02
  0.3130E+01  0.9959E+00  0.2379E-02
  0.3208E+01  0.9577E+00  0.2538E-02
  0.3287E+01  0.9202E+00  0.2677E-02
  0.3365E+01  0.8840E+00  0.2785E-02
  0.3443E+01  0.8495E+00  0.2855E-02
  0.3521E+01  0.8170E+00  0.2891E-02
  0.3599E+01  0.7868E+00  0.2900E-02
  0.3678E+01  0.7590E+00  0.2892E-02
  0.3756E+01  0.7337E+00  0.2883E-02
  0.3834E+01  0.7107E+00  0.2886E-02
  0.3913E+01  0.6899E+00  0.2911E-02
  0.3991E+01  0.6710E+00  0.2961E-02
  0.4069E+01  0.6538E+00  0.3033E-02
  0.4147E+01  0.6380E+00  0.3119E-02
  0.4226E+01  0.6230E+00  0.3205E-02
  0.4304E+01  0.6086E+00  0.3280E-02
  0.4382E+01  0.5944E+00  0.3333E-02
  0.4460E+01  0.5801E+00  0.3358E-02
  0.4538E+01  0.5652E+00  0.3353E-02
  0.4617E+01  0.5496E+00  0.3322E-02
  0.4695E+01  0.5330E+00  0.3273E-02
  0.4773E+01  0.5154E+00  0.3217E-02
  0.4851E+01  0.4966E+00  0.3168E-02
  0.4930E+01  0.4768E+00  0.3140E-02
  0.5008E+01  0.4560E+00  0.3142E-02
  0.5086E+01  0.4343E+00  0.3178E-02
  0.5165E+01  0.4120E+00  0.3247E-02
  0.5243E+01  0.3893E+00  0.3342E-02
  0.5321E+01  0.3664E+00  0.3451E-02
  0.5399E+01  0.3438E+00  0.3565E-02
  0.5478E+01  0.3216E+00  0.3677E-02
  0.5556E+01  0.3001E+00  0.3782E-02
  0.5634E+01  0.2797E+00  0.3879E-02
  0.5712E+01  0.2605E+00  0.3970E-02
  0.5790E+01  0.2428E+00  0.4060E-02
  0.5869E+01  0.2266E+00  0.4154E-02
  0.5947E+01  0.2121E+00  0.4255E-02
  0.6025E+01  0.1992E+00  0.4364E-02
  0.6104E+01  0.1879E+00  0.4481E-02
  0.6182E+01  0.1782E+00  0.4600E-02
  0.6260E+01  0.1699E+00  0.4717E-02
  0.6338E+01  0.1628E+00  0.4825E-02
  0.6417E+01  0.1567E+00  0.4917E-02
  0.6495E+01  0.1515E+00  0.4992E-02
  0.6573E+01  0.1468E+00  0.5049E-02
  0.6651E+01  0.1424E+00  0.5090E-02
  0.6729E+01  0.1381E+00  0.5122E-02
  0.6808E+01  0.1336E+00  0.5148E-02
  0.6886E+01  0.1287E+00  0.5174E-02
  0.6964E+01  0.1233E+00  0.5200E-02
  0.7043E+01  0.1171E+00  0.5221E-02
  0.7121E+01  0.1101E+00  0.5224E-02
  0.7199E+01  0.1022E+00  0.5189E-02
  0.7277E+01  0.9322E-01  0.5091E-02
  0.7356E+01  0.8319E-01  0.4899E-02
  0.7434E+01  0.7207E-01  0.4582E-02
  0.7512E+01  0.5984E-01  0.4105E-02
  0.7590E+01  0.4652E-01  0.3438E-02
  0.7668E+01  0.3210E-01  0.2549E-02
  0.7747E+01  0.1660E-01  0.1411E-02
  0.7825E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.32     , I(0) =   0.5899E+02
#     Real space: Rg =    2.33 +- 0.006  I(0) =   0.5900E+02 +-  0.1040E+00
