#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7605E-01  0.3518E-01  0.4690E-03
  0.1521E+00  0.7282E-01  0.8028E-03
  0.2282E+00  0.1129E+00  0.1008E-02
  0.3042E+00  0.1551E+00  0.1098E-02
  0.3803E+00  0.1995E+00  0.1086E-02
  0.4563E+00  0.2457E+00  0.9970E-03
  0.5324E+00  0.2935E+00  0.8608E-03
  0.6084E+00  0.3426E+00  0.7266E-03
  0.6845E+00  0.3926E+00  0.6672E-03
  0.7605E+00  0.4432E+00  0.7393E-03
  0.8366E+00  0.4939E+00  0.9173E-03
  0.9126E+00  0.5443E+00  0.1138E-02
  0.9887E+00  0.5941E+00  0.1355E-02
  0.1065E+01  0.6427E+00  0.1542E-02
  0.1141E+01  0.6898E+00  0.1684E-02
  0.1217E+01  0.7350E+00  0.1772E-02
  0.1293E+01  0.7778E+00  0.1803E-02
  0.1369E+01  0.8179E+00  0.1781E-02
  0.1445E+01  0.8549E+00  0.1715E-02
  0.1521E+01  0.8885E+00  0.1619E-02
  0.1597E+01  0.9186E+00  0.1514E-02
  0.1673E+01  0.9447E+00  0.1426E-02
  0.1749E+01  0.9669E+00  0.1382E-02
  0.1825E+01  0.9849E+00  0.1401E-02
  0.1901E+01  0.9988E+00  0.1481E-02
  0.1977E+01  0.1008E+01  0.1605E-02
  0.2053E+01  0.1014E+01  0.1747E-02
  0.2129E+01  0.1015E+01  0.1884E-02
  0.2205E+01  0.1013E+01  0.1998E-02
  0.2282E+01  0.1007E+01  0.2078E-02
  0.2358E+01  0.9970E+00  0.2118E-02
  0.2434E+01  0.9842E+00  0.2117E-02
  0.2510E+01  0.9685E+00  0.2079E-02
  0.2586E+01  0.9503E+00  0.2015E-02
  0.2662E+01  0.9298E+00  0.1938E-02
  0.2738E+01  0.9075E+00  0.1866E-02
  0.2814E+01  0.8837E+00  0.1819E-02
  0.2890E+01  0.8588E+00  0.1812E-02
  0.2966E+01  0.8330E+00  0.1852E-02
  0.3042E+01  0.8068E+00  0.1935E-02
  0.3118E+01  0.7803E+00  0.2047E-02
  0.3194E+01  0.7540E+00  0.2172E-02
  0.3270E+01  0.7280E+00  0.2293E-02
  0.3346E+01  0.7024E+00  0.2397E-02
  0.3422E+01  0.6776E+00  0.2475E-02
  0.3498E+01  0.6535E+00  0.2523E-02
  0.3574E+01  0.6303E+00  0.2542E-02
  0.3650E+01  0.6080E+00  0.2535E-02
  0.3726E+01  0.5867E+00  0.2510E-02
  0.3803E+01  0.5663E+00  0.2477E-02
  0.3879E+01  0.5468E+00  0.2447E-02
  0.3955E+01  0.5281E+00  0.2432E-02
  0.4031E+01  0.5101E+00  0.2439E-02
  0.4107E+01  0.4927E+00  0.2472E-02
  0.4183E+01  0.4759E+00  0.2530E-02
  0.4259E+01  0.4595E+00  0.2605E-02
  0.4335E+01  0.4434E+00  0.2690E-02
  0.4411E+01  0.4275E+00  0.2776E-02
  0.4487E+01  0.4117E+00  0.2855E-02
  0.4563E+01  0.3961E+00  0.2922E-02
  0.4639E+01  0.3804E+00  0.2974E-02
  0.4715E+01  0.3647E+00  0.3013E-02
  0.4791E+01  0.3489E+00  0.3040E-02
  0.4867E+01  0.3332E+00  0.3061E-02
  0.4943E+01  0.3174E+00  0.3081E-02
  0.5019E+01  0.3016E+00  0.3104E-02
  0.5095E+01  0.2858E+00  0.3134E-02
  0.5171E+01  0.2702E+00  0.3171E-02
  0.5247E+01  0.2548E+00  0.3213E-02
  0.5324E+01  0.2397E+00  0.3258E-02
  0.5400E+01  0.2250E+00  0.3299E-02
  0.5476E+01  0.2107E+00  0.3330E-02
  0.5552E+01  0.1969E+00  0.3348E-02
  0.5628E+01  0.1837E+00  0.3348E-02
  0.5704E+01  0.1712E+00  0.3330E-02
  0.5780E+01  0.1594E+00  0.3297E-02
  0.5856E+01  0.1483E+00  0.3253E-02
  0.5932E+01  0.1380E+00  0.3208E-02
  0.6008E+01  0.1284E+00  0.3173E-02
  0.6084E+01  0.1196E+00  0.3159E-02
  0.6160E+01  0.1115E+00  0.3179E-02
  0.6236E+01  0.1041E+00  0.3240E-02
  0.6312E+01  0.9726E-01  0.3343E-02
  0.6388E+01  0.9100E-01  0.3483E-02
  0.6464E+01  0.8521E-01  0.3652E-02
  0.6540E+01  0.7982E-01  0.3836E-02
  0.6616E+01  0.7472E-01  0.4018E-02
  0.6692E+01  0.6983E-01  0.4183E-02
  0.6768E+01  0.6507E-01  0.4316E-02
  0.6845E+01  0.6033E-01  0.4401E-02
  0.6921E+01  0.5555E-01  0.4425E-02
  0.6997E+01  0.5063E-01  0.4375E-02
  0.7073E+01  0.4552E-01  0.4238E-02
  0.7149E+01  0.4014E-01  0.4004E-02
  0.7225E+01  0.3445E-01  0.3660E-02
  0.7301E+01  0.2840E-01  0.3199E-02
  0.7377E+01  0.2195E-01  0.2610E-02
  0.7453E+01  0.1508E-01  0.1885E-02
  0.7529E+01  0.7764E-02  0.1017E-02
  0.7605E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.4359E+02
#     Real space: Rg =    2.24 +- 0.006  I(0) =   0.4360E+02 +-  0.7894E-01
