#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7523E-01  0.3542E-01  0.1365E-02
  0.1505E+00  0.7127E-01  0.2291E-02
  0.2257E+00  0.1076E+00  0.2801E-02
  0.3009E+00  0.1443E+00  0.2931E-02
  0.3761E+00  0.1814E+00  0.2730E-02
  0.4514E+00  0.2189E+00  0.2260E-02
  0.5266E+00  0.2569E+00  0.1601E-02
  0.6018E+00  0.2952E+00  0.8934E-03
  0.6771E+00  0.3337E+00  0.7072E-03
  0.7523E+00  0.3725E+00  0.1381E-02
  0.8275E+00  0.4114E+00  0.2187E-02
  0.9028E+00  0.4502E+00  0.2916E-02
  0.9780E+00  0.4887E+00  0.3497E-02
  0.1053E+01  0.5268E+00  0.3890E-02
  0.1128E+01  0.5643E+00  0.4069E-02
  0.1204E+01  0.6007E+00  0.4028E-02
  0.1279E+01  0.6359E+00  0.3773E-02
  0.1354E+01  0.6694E+00  0.3328E-02
  0.1429E+01  0.7011E+00  0.2739E-02
  0.1505E+01  0.7305E+00  0.2086E-02
  0.1580E+01  0.7573E+00  0.1541E-02
  0.1655E+01  0.7813E+00  0.1436E-02
  0.1730E+01  0.8021E+00  0.1885E-02
  0.1806E+01  0.8195E+00  0.2567E-02
  0.1881E+01  0.8333E+00  0.3255E-02
  0.1956E+01  0.8433E+00  0.3843E-02
  0.2031E+01  0.8496E+00  0.4278E-02
  0.2106E+01  0.8520E+00  0.4526E-02
  0.2182E+01  0.8506E+00  0.4575E-02
  0.2257E+01  0.8455E+00  0.4425E-02
  0.2332E+01  0.8369E+00  0.4097E-02
  0.2407E+01  0.8250E+00  0.3631E-02
  0.2483E+01  0.8102E+00  0.3095E-02
  0.2558E+01  0.7927E+00  0.2606E-02
  0.2633E+01  0.7731E+00  0.2337E-02
  0.2708E+01  0.7516E+00  0.2438E-02
  0.2784E+01  0.7287E+00  0.2867E-02
  0.2859E+01  0.7048E+00  0.3451E-02
  0.2934E+01  0.6804E+00  0.4041E-02
  0.3009E+01  0.6558E+00  0.4548E-02
  0.3084E+01  0.6314E+00  0.4917E-02
  0.3160E+01  0.6076E+00  0.5118E-02
  0.3235E+01  0.5846E+00  0.5141E-02
  0.3310E+01  0.5627E+00  0.4995E-02
  0.3385E+01  0.5419E+00  0.4707E-02
  0.3461E+01  0.5225E+00  0.4328E-02
  0.3536E+01  0.5044E+00  0.3930E-02
  0.3611E+01  0.4877E+00  0.3611E-02
  0.3686E+01  0.4722E+00  0.3472E-02
  0.3761E+01  0.4579E+00  0.3567E-02
  0.3837E+01  0.4447E+00  0.3861E-02
  0.3912E+01  0.4323E+00  0.4262E-02
  0.3987E+01  0.4205E+00  0.4671E-02
  0.4062E+01  0.4093E+00  0.5012E-02
  0.4138E+01  0.3983E+00  0.5235E-02
  0.4213E+01  0.3873E+00  0.5315E-02
  0.4288E+01  0.3763E+00  0.5247E-02
  0.4363E+01  0.3651E+00  0.5051E-02
  0.4439E+01  0.3535E+00  0.4769E-02
  0.4514E+01  0.3415E+00  0.4468E-02
  0.4589E+01  0.3291E+00  0.4235E-02
  0.4664E+01  0.3161E+00  0.4157E-02
  0.4739E+01  0.3027E+00  0.4285E-02
  0.4815E+01  0.2890E+00  0.4599E-02
  0.4890E+01  0.2749E+00  0.5026E-02
  0.4965E+01  0.2606E+00  0.5480E-02
  0.5040E+01  0.2462E+00  0.5883E-02
  0.5116E+01  0.2319E+00  0.6181E-02
  0.5191E+01  0.2177E+00  0.6340E-02
  0.5266E+01  0.2039E+00  0.6349E-02
  0.5341E+01  0.1905E+00  0.6221E-02
  0.5417E+01  0.1776E+00  0.5990E-02
  0.5492E+01  0.1654E+00  0.5718E-02
  0.5567E+01  0.1538E+00  0.5485E-02
  0.5642E+01  0.1430E+00  0.5379E-02
  0.5717E+01  0.1330E+00  0.5461E-02
  0.5793E+01  0.1238E+00  0.5740E-02
  0.5868E+01  0.1153E+00  0.6163E-02
  0.5943E+01  0.1076E+00  0.6647E-02
  0.6018E+01  0.1006E+00  0.7103E-02
  0.6094E+01  0.9428E-01  0.7459E-02
  0.6169E+01  0.8855E-01  0.7663E-02
  0.6244E+01  0.8337E-01  0.7686E-02
  0.6319E+01  0.7869E-01  0.7527E-02
  0.6395E+01  0.7446E-01  0.7220E-02
  0.6470E+01  0.7062E-01  0.6838E-02
  0.6545E+01  0.6711E-01  0.6502E-02
  0.6620E+01  0.6388E-01  0.6372E-02
  0.6695E+01  0.6086E-01  0.6587E-02
  0.6771E+01  0.5798E-01  0.7189E-02
  0.6846E+01  0.5514E-01  0.8090E-02
  0.6921E+01  0.5223E-01  0.9125E-02
  0.6996E+01  0.4911E-01  0.1011E-01
  0.7072E+01  0.4559E-01  0.1087E-01
  0.7147E+01  0.4144E-01  0.1121E-01
  0.7222E+01  0.3640E-01  0.1097E-01
  0.7297E+01  0.3015E-01  0.9933E-02
  0.7373E+01  0.2229E-01  0.7908E-02
  0.7448E+01  0.1241E-01  0.4675E-02
  0.7523E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.3598E+02
#     Real space: Rg =    2.24 +- 0.009  I(0) =   0.3598E+02 +-  0.8745E-01
