#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7876E-01  0.3141E-01  0.5717E-03
  0.1575E+00  0.6666E-01  0.9671E-03
  0.2363E+00  0.1056E+00  0.1196E-02
  0.3150E+00  0.1482E+00  0.1274E-02
  0.3938E+00  0.1940E+00  0.1225E-02
  0.4726E+00  0.2427E+00  0.1078E-02
  0.5513E+00  0.2940E+00  0.8768E-03
  0.6301E+00  0.3474E+00  0.6965E-03
  0.7088E+00  0.4025E+00  0.6559E-03
  0.7876E+00  0.4586E+00  0.8082E-03
  0.8664E+00  0.5153E+00  0.1061E-02
  0.9451E+00  0.5719E+00  0.1326E-02
  0.1024E+01  0.6280E+00  0.1554E-02
  0.1103E+01  0.6828E+00  0.1722E-02
  0.1181E+01  0.7358E+00  0.1816E-02
  0.1260E+01  0.7865E+00  0.1832E-02
  0.1339E+01  0.8343E+00  0.1773E-02
  0.1418E+01  0.8788E+00  0.1654E-02
  0.1496E+01  0.9195E+00  0.1498E-02
  0.1575E+01  0.9561E+00  0.1343E-02
  0.1654E+01  0.9882E+00  0.1244E-02
  0.1733E+01  0.1016E+01  0.1253E-02
  0.1811E+01  0.1038E+01  0.1380E-02
  0.1890E+01  0.1056E+01  0.1592E-02
  0.1969E+01  0.1069E+01  0.1837E-02
  0.2048E+01  0.1076E+01  0.2075E-02
  0.2127E+01  0.1079E+01  0.2278E-02
  0.2205E+01  0.1078E+01  0.2428E-02
  0.2284E+01  0.1072E+01  0.2518E-02
  0.2363E+01  0.1062E+01  0.2545E-02
  0.2442E+01  0.1048E+01  0.2515E-02
  0.2520E+01  0.1031E+01  0.2443E-02
  0.2599E+01  0.1011E+01  0.2349E-02
  0.2678E+01  0.9887E+00  0.2257E-02
  0.2757E+01  0.9643E+00  0.2195E-02
  0.2835E+01  0.9383E+00  0.2186E-02
  0.2914E+01  0.9111E+00  0.2239E-02
  0.2993E+01  0.8831E+00  0.2347E-02
  0.3072E+01  0.8548E+00  0.2489E-02
  0.3150E+01  0.8263E+00  0.2641E-02
  0.3229E+01  0.7982E+00  0.2781E-02
  0.3308E+01  0.7705E+00  0.2893E-02
  0.3387E+01  0.7435E+00  0.2968E-02
  0.3465E+01  0.7174E+00  0.3003E-02
  0.3544E+01  0.6923E+00  0.3000E-02
  0.3623E+01  0.6682E+00  0.2970E-02
  0.3702E+01  0.6451E+00  0.2925E-02
  0.3780E+01  0.6231E+00  0.2881E-02
  0.3859E+01  0.6021E+00  0.2852E-02
  0.3938E+01  0.5821E+00  0.2849E-02
  0.4017E+01  0.5628E+00  0.2875E-02
  0.4096E+01  0.5442E+00  0.2927E-02
  0.4174E+01  0.5263E+00  0.2994E-02
  0.4253E+01  0.5088E+00  0.3065E-02
  0.4332E+01  0.4916E+00  0.3128E-02
  0.4411E+01  0.4747E+00  0.3174E-02
  0.4489E+01  0.4579E+00  0.3201E-02
  0.4568E+01  0.4411E+00  0.3210E-02
  0.4647E+01  0.4244E+00  0.3209E-02
  0.4726E+01  0.4076E+00  0.3209E-02
  0.4804E+01  0.3907E+00  0.3223E-02
  0.4883E+01  0.3739E+00  0.3262E-02
  0.4962E+01  0.3570E+00  0.3334E-02
  0.5041E+01  0.3401E+00  0.3437E-02
  0.5119E+01  0.3233E+00  0.3566E-02
  0.5198E+01  0.3067E+00  0.3708E-02
  0.5277E+01  0.2903E+00  0.3848E-02
  0.5356E+01  0.2743E+00  0.3973E-02
  0.5434E+01  0.2586E+00  0.4072E-02
  0.5513E+01  0.2435E+00  0.4138E-02
  0.5592E+01  0.2289E+00  0.4169E-02
  0.5671E+01  0.2150E+00  0.4166E-02
  0.5749E+01  0.2018E+00  0.4139E-02
  0.5828E+01  0.1893E+00  0.4098E-02
  0.5907E+01  0.1776E+00  0.4056E-02
  0.5986E+01  0.1667E+00  0.4029E-02
  0.6065E+01  0.1566E+00  0.4026E-02
  0.6143E+01  0.1472E+00  0.4055E-02
  0.6222E+01  0.1385E+00  0.4116E-02
  0.6301E+01  0.1305E+00  0.4204E-02
  0.6380E+01  0.1232E+00  0.4310E-02
  0.6458E+01  0.1164E+00  0.4422E-02
  0.6537E+01  0.1101E+00  0.4531E-02
  0.6616E+01  0.1042E+00  0.4631E-02
  0.6695E+01  0.9871E-01  0.4717E-02
  0.6773E+01  0.9344E-01  0.4788E-02
  0.6852E+01  0.8833E-01  0.4846E-02
  0.6931E+01  0.8332E-01  0.4892E-02
  0.7010E+01  0.7831E-01  0.4926E-02
  0.7088E+01  0.7323E-01  0.4944E-02
  0.7167E+01  0.6799E-01  0.4935E-02
  0.7246E+01  0.6252E-01  0.4885E-02
  0.7325E+01  0.5673E-01  0.4773E-02
  0.7403E+01  0.5053E-01  0.4575E-02
  0.7482E+01  0.4385E-01  0.4263E-02
  0.7561E+01  0.3660E-01  0.3807E-02
  0.7640E+01  0.2868E-01  0.3180E-02
  0.7718E+01  0.2000E-01  0.2353E-02
  0.7797E+01  0.1048E-01  0.1300E-02
  0.7876E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.32     , I(0) =   0.4723E+02
#     Real space: Rg =    2.33 +- 0.006  I(0) =   0.4724E+02 +-  0.8886E-01
