#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7893E-01  0.3434E-01  0.6592E-03
  0.1579E+00  0.7201E-01  0.1113E-02
  0.2368E+00  0.1129E+00  0.1371E-02
  0.3157E+00  0.1569E+00  0.1453E-02
  0.3947E+00  0.2038E+00  0.1384E-02
  0.4736E+00  0.2532E+00  0.1197E-02
  0.5525E+00  0.3049E+00  0.9419E-03
  0.6314E+00  0.3584E+00  0.7056E-03
  0.7104E+00  0.4134E+00  0.6537E-03
  0.7893E+00  0.4694E+00  0.8604E-03
  0.8682E+00  0.5259E+00  0.1182E-02
  0.9472E+00  0.5824E+00  0.1505E-02
  0.1026E+01  0.6383E+00  0.1780E-02
  0.1105E+01  0.6932E+00  0.1979E-02
  0.1184E+01  0.7464E+00  0.2087E-02
  0.1263E+01  0.7975E+00  0.2098E-02
  0.1342E+01  0.8459E+00  0.2017E-02
  0.1421E+01  0.8912E+00  0.1856E-02
  0.1500E+01  0.9330E+00  0.1638E-02
  0.1579E+01  0.9708E+00  0.1403E-02
  0.1658E+01  0.1004E+01  0.1215E-02
  0.1736E+01  0.1033E+01  0.1155E-02
  0.1815E+01  0.1058E+01  0.1264E-02
  0.1894E+01  0.1077E+01  0.1498E-02
  0.1973E+01  0.1091E+01  0.1780E-02
  0.2052E+01  0.1101E+01  0.2052E-02
  0.2131E+01  0.1105E+01  0.2279E-02
  0.2210E+01  0.1105E+01  0.2440E-02
  0.2289E+01  0.1100E+01  0.2523E-02
  0.2368E+01  0.1092E+01  0.2527E-02
  0.2447E+01  0.1079E+01  0.2457E-02
  0.2526E+01  0.1062E+01  0.2327E-02
  0.2605E+01  0.1043E+01  0.2162E-02
  0.2684E+01  0.1021E+01  0.1995E-02
  0.2763E+01  0.9965E+00  0.1868E-02
  0.2841E+01  0.9704E+00  0.1822E-02
  0.2920E+01  0.9429E+00  0.1877E-02
  0.2999E+01  0.9145E+00  0.2023E-02
  0.3078E+01  0.8856E+00  0.2225E-02
  0.3157E+01  0.8565E+00  0.2445E-02
  0.3236E+01  0.8277E+00  0.2651E-02
  0.3315E+01  0.7994E+00  0.2825E-02
  0.3394E+01  0.7718E+00  0.2953E-02
  0.3473E+01  0.7450E+00  0.3034E-02
  0.3552E+01  0.7193E+00  0.3072E-02
  0.3631E+01  0.6948E+00  0.3076E-02
  0.3710E+01  0.6713E+00  0.3060E-02
  0.3789E+01  0.6490E+00  0.3039E-02
  0.3868E+01  0.6277E+00  0.3027E-02
  0.3946E+01  0.6074E+00  0.3033E-02
  0.4025E+01  0.5879E+00  0.3060E-02
  0.4104E+01  0.5692E+00  0.3103E-02
  0.4183E+01  0.5510E+00  0.3155E-02
  0.4262E+01  0.5332E+00  0.3202E-02
  0.4341E+01  0.5156E+00  0.3237E-02
  0.4420E+01  0.4982E+00  0.3251E-02
  0.4499E+01  0.4809E+00  0.3244E-02
  0.4578E+01  0.4634E+00  0.3220E-02
  0.4657E+01  0.4458E+00  0.3188E-02
  0.4736E+01  0.4281E+00  0.3161E-02
  0.4815E+01  0.4101E+00  0.3153E-02
  0.4894E+01  0.3920E+00  0.3176E-02
  0.4973E+01  0.3737E+00  0.3237E-02
  0.5052E+01  0.3555E+00  0.3333E-02
  0.5130E+01  0.3372E+00  0.3456E-02
  0.5209E+01  0.3191E+00  0.3592E-02
  0.5288E+01  0.3013E+00  0.3728E-02
  0.5367E+01  0.2838E+00  0.3852E-02
  0.5446E+01  0.2669E+00  0.3954E-02
  0.5525E+01  0.2506E+00  0.4032E-02
  0.5604E+01  0.2351E+00  0.4088E-02
  0.5683E+01  0.2204E+00  0.4128E-02
  0.5762E+01  0.2067E+00  0.4163E-02
  0.5841E+01  0.1939E+00  0.4203E-02
  0.5920E+01  0.1821E+00  0.4261E-02
  0.5999E+01  0.1714E+00  0.4342E-02
  0.6078E+01  0.1616E+00  0.4448E-02
  0.6157E+01  0.1528E+00  0.4576E-02
  0.6235E+01  0.1449E+00  0.4717E-02
  0.6314E+01  0.1378E+00  0.4861E-02
  0.6393E+01  0.1314E+00  0.4999E-02
  0.6472E+01  0.1256E+00  0.5122E-02
  0.6551E+01  0.1203E+00  0.5228E-02
  0.6630E+01  0.1153E+00  0.5315E-02
  0.6709E+01  0.1105E+00  0.5388E-02
  0.6788E+01  0.1059E+00  0.5454E-02
  0.6867E+01  0.1012E+00  0.5519E-02
  0.6946E+01  0.9645E-01  0.5587E-02
  0.7025E+01  0.9142E-01  0.5656E-02
  0.7104E+01  0.8605E-01  0.5718E-02
  0.7183E+01  0.8026E-01  0.5755E-02
  0.7262E+01  0.7398E-01  0.5744E-02
  0.7340E+01  0.6715E-01  0.5654E-02
  0.7419E+01  0.5971E-01  0.5452E-02
  0.7498E+01  0.5161E-01  0.5102E-02
  0.7577E+01  0.4282E-01  0.4571E-02
  0.7656E+01  0.3329E-01  0.3824E-02
  0.7735E+01  0.2301E-01  0.2830E-02
  0.7814E+01  0.1192E-01  0.1564E-02
  0.7893E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.34     , I(0) =   0.4895E+02
#     Real space: Rg =    2.35 +- 0.007  I(0) =   0.4895E+02 +-  0.1054E+00
