#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7519E-01  0.2137E-01  0.6166E-03
  0.1504E+00  0.4521E-01  0.1047E-02
  0.2256E+00  0.7142E-01  0.1300E-02
  0.3008E+00  0.9991E-01  0.1393E-02
  0.3760E+00  0.1305E+00  0.1346E-02
  0.4511E+00  0.1630E+00  0.1188E-02
  0.5263E+00  0.1971E+00  0.9610E-03
  0.6015E+00  0.2326E+00  0.7337E-03
  0.6767E+00  0.2691E+00  0.6378E-03
  0.7519E+00  0.3063E+00  0.7779E-03
  0.8271E+00  0.3439E+00  0.1060E-02
  0.9023E+00  0.3815E+00  0.1368E-02
  0.9775E+00  0.4187E+00  0.1645E-02
  0.1053E+01  0.4552E+00  0.1863E-02
  0.1128E+01  0.4905E+00  0.2004E-02
  0.1203E+01  0.5243E+00  0.2061E-02
  0.1278E+01  0.5564E+00  0.2034E-02
  0.1353E+01  0.5862E+00  0.1933E-02
  0.1429E+01  0.6137E+00  0.1775E-02
  0.1504E+01  0.6386E+00  0.1588E-02
  0.1579E+01  0.6605E+00  0.1418E-02
  0.1654E+01  0.6795E+00  0.1323E-02
  0.1729E+01  0.6952E+00  0.1350E-02
  0.1805E+01  0.7078E+00  0.1500E-02
  0.1880E+01  0.7171E+00  0.1726E-02
  0.1955E+01  0.7232E+00  0.1976E-02
  0.2030E+01  0.7261E+00  0.2209E-02
  0.2105E+01  0.7259E+00  0.2398E-02
  0.2181E+01  0.7228E+00  0.2526E-02
  0.2256E+01  0.7169E+00  0.2586E-02
  0.2331E+01  0.7085E+00  0.2578E-02
  0.2406E+01  0.6978E+00  0.2509E-02
  0.2481E+01  0.6851E+00  0.2396E-02
  0.2556E+01  0.6706E+00  0.2262E-02
  0.2632E+01  0.6546E+00  0.2139E-02
  0.2707E+01  0.6374E+00  0.2062E-02
  0.2782E+01  0.6193E+00  0.2057E-02
  0.2857E+01  0.6005E+00  0.2134E-02
  0.2932E+01  0.5813E+00  0.2276E-02
  0.3008E+01  0.5619E+00  0.2456E-02
  0.3083E+01  0.5426E+00  0.2640E-02
  0.3158E+01  0.5235E+00  0.2803E-02
  0.3233E+01  0.5048E+00  0.2925E-02
  0.3308E+01  0.4866E+00  0.2995E-02
  0.3384E+01  0.4691E+00  0.3011E-02
  0.3459E+01  0.4523E+00  0.2977E-02
  0.3534E+01  0.4362E+00  0.2905E-02
  0.3609E+01  0.4209E+00  0.2815E-02
  0.3684E+01  0.4064E+00  0.2730E-02
  0.3760E+01  0.3926E+00  0.2677E-02
  0.3835E+01  0.3794E+00  0.2678E-02
  0.3910E+01  0.3669E+00  0.2741E-02
  0.3985E+01  0.3549E+00  0.2861E-02
  0.4060E+01  0.3433E+00  0.3019E-02
  0.4135E+01  0.3321E+00  0.3191E-02
  0.4211E+01  0.3212E+00  0.3354E-02
  0.4286E+01  0.3105E+00  0.3488E-02
  0.4361E+01  0.2999E+00  0.3579E-02
  0.4436E+01  0.2893E+00  0.3621E-02
  0.4511E+01  0.2788E+00  0.3612E-02
  0.4587E+01  0.2683E+00  0.3558E-02
  0.4662E+01  0.2576E+00  0.3472E-02
  0.4737E+01  0.2470E+00  0.3372E-02
  0.4812E+01  0.2362E+00  0.3279E-02
  0.4887E+01  0.2254E+00  0.3215E-02
  0.4963E+01  0.2146E+00  0.3200E-02
  0.5038E+01  0.2037E+00  0.3244E-02
  0.5113E+01  0.1930E+00  0.3345E-02
  0.5188E+01  0.1823E+00  0.3491E-02
  0.5263E+01  0.1717E+00  0.3664E-02
  0.5338E+01  0.1614E+00  0.3843E-02
  0.5414E+01  0.1514E+00  0.4012E-02
  0.5489E+01  0.1416E+00  0.4157E-02
  0.5564E+01  0.1322E+00  0.4268E-02
  0.5639E+01  0.1232E+00  0.4339E-02
  0.5714E+01  0.1146E+00  0.4372E-02
  0.5790E+01  0.1065E+00  0.4366E-02
  0.5865E+01  0.9882E-01  0.4328E-02
  0.5940E+01  0.9163E-01  0.4265E-02
  0.6015E+01  0.8490E-01  0.4187E-02
  0.6090E+01  0.7864E-01  0.4105E-02
  0.6166E+01  0.7281E-01  0.4032E-02
  0.6241E+01  0.6739E-01  0.3982E-02
  0.6316E+01  0.6236E-01  0.3968E-02
  0.6391E+01  0.5768E-01  0.4001E-02
  0.6466E+01  0.5329E-01  0.4087E-02
  0.6542E+01  0.4918E-01  0.4227E-02
  0.6617E+01  0.4528E-01  0.4410E-02
  0.6692E+01  0.4156E-01  0.4622E-02
  0.6767E+01  0.3797E-01  0.4837E-02
  0.6842E+01  0.3447E-01  0.5029E-02
  0.6917E+01  0.3101E-01  0.5165E-02
  0.6993E+01  0.2755E-01  0.5211E-02
  0.7068E+01  0.2406E-01  0.5130E-02
  0.7143E+01  0.2048E-01  0.4886E-02
  0.7218E+01  0.1679E-01  0.4443E-02
  0.7293E+01  0.1293E-01  0.3766E-02
  0.7369E+01  0.8874E-02  0.2820E-02
  0.7444E+01  0.4579E-02  0.1574E-02
  0.7519E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.20     , I(0) =   0.3033E+02
#     Real space: Rg =    2.21 +- 0.008  I(0) =   0.3033E+02 +-  0.7426E-01
