#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7793E-01  0.2580E-01  0.4645E-03
  0.1559E+00  0.5439E-01  0.7921E-03
  0.2338E+00  0.8571E-01  0.9908E-03
  0.3117E+00  0.1196E+00  0.1073E-02
  0.3896E+00  0.1559E+00  0.1058E-02
  0.4676E+00  0.1943E+00  0.9698E-03
  0.5455E+00  0.2346E+00  0.8437E-03
  0.6234E+00  0.2765E+00  0.7329E-03
  0.7014E+00  0.3195E+00  0.7060E-03
  0.7793E+00  0.3633E+00  0.7978E-03
  0.8572E+00  0.4075E+00  0.9727E-03
  0.9352E+00  0.4516E+00  0.1174E-02
  0.1013E+01  0.4953E+00  0.1363E-02
  0.1091E+01  0.5381E+00  0.1516E-02
  0.1169E+01  0.5796E+00  0.1618E-02
  0.1247E+01  0.6194E+00  0.1664E-02
  0.1325E+01  0.6570E+00  0.1653E-02
  0.1403E+01  0.6923E+00  0.1592E-02
  0.1481E+01  0.7247E+00  0.1494E-02
  0.1559E+01  0.7541E+00  0.1380E-02
  0.1637E+01  0.7802E+00  0.1277E-02
  0.1714E+01  0.8029E+00  0.1221E-02
  0.1792E+01  0.8220E+00  0.1238E-02
  0.1870E+01  0.8374E+00  0.1330E-02
  0.1948E+01  0.8491E+00  0.1477E-02
  0.2026E+01  0.8572E+00  0.1649E-02
  0.2104E+01  0.8617E+00  0.1821E-02
  0.2182E+01  0.8628E+00  0.1973E-02
  0.2260E+01  0.8605E+00  0.2093E-02
  0.2338E+01  0.8552E+00  0.2175E-02
  0.2416E+01  0.8470E+00  0.2218E-02
  0.2494E+01  0.8363E+00  0.2228E-02
  0.2572E+01  0.8232E+00  0.2212E-02
  0.2650E+01  0.8082E+00  0.2182E-02
  0.2728E+01  0.7915E+00  0.2152E-02
  0.2805E+01  0.7735E+00  0.2133E-02
  0.2883E+01  0.7544E+00  0.2136E-02
  0.2961E+01  0.7344E+00  0.2163E-02
  0.3039E+01  0.7140E+00  0.2211E-02
  0.3117E+01  0.6933E+00  0.2272E-02
  0.3195E+01  0.6725E+00  0.2337E-02
  0.3273E+01  0.6518E+00  0.2395E-02
  0.3351E+01  0.6315E+00  0.2439E-02
  0.3429E+01  0.6115E+00  0.2467E-02
  0.3507E+01  0.5920E+00  0.2478E-02
  0.3585E+01  0.5730E+00  0.2479E-02
  0.3663E+01  0.5546E+00  0.2478E-02
  0.3741E+01  0.5367E+00  0.2485E-02
  0.3819E+01  0.5193E+00  0.2512E-02
  0.3897E+01  0.5025E+00  0.2566E-02
  0.3974E+01  0.4861E+00  0.2649E-02
  0.4052E+01  0.4700E+00  0.2758E-02
  0.4130E+01  0.4542E+00  0.2886E-02
  0.4208E+01  0.4385E+00  0.3021E-02
  0.4286E+01  0.4231E+00  0.3151E-02
  0.4364E+01  0.4076E+00  0.3267E-02
  0.4442E+01  0.3922E+00  0.3359E-02
  0.4520E+01  0.3768E+00  0.3422E-02
  0.4598E+01  0.3613E+00  0.3454E-02
  0.4676E+01  0.3457E+00  0.3456E-02
  0.4754E+01  0.3301E+00  0.3432E-02
  0.4832E+01  0.3144E+00  0.3387E-02
  0.4910E+01  0.2988E+00  0.3331E-02
  0.4988E+01  0.2832E+00  0.3273E-02
  0.5065E+01  0.2678E+00  0.3222E-02
  0.5143E+01  0.2525E+00  0.3188E-02
  0.5221E+01  0.2376E+00  0.3176E-02
  0.5299E+01  0.2230E+00  0.3190E-02
  0.5377E+01  0.2089E+00  0.3230E-02
  0.5455E+01  0.1954E+00  0.3292E-02
  0.5533E+01  0.1825E+00  0.3372E-02
  0.5611E+01  0.1702E+00  0.3465E-02
  0.5689E+01  0.1587E+00  0.3564E-02
  0.5767E+01  0.1480E+00  0.3665E-02
  0.5845E+01  0.1381E+00  0.3764E-02
  0.5923E+01  0.1289E+00  0.3855E-02
  0.6001E+01  0.1206E+00  0.3937E-02
  0.6079E+01  0.1130E+00  0.4007E-02
  0.6156E+01  0.1062E+00  0.4062E-02
  0.6234E+01  0.1000E+00  0.4101E-02
  0.6312E+01  0.9446E-01  0.4124E-02
  0.6390E+01  0.8943E-01  0.4133E-02
  0.6468E+01  0.8485E-01  0.4129E-02
  0.6546E+01  0.8062E-01  0.4117E-02
  0.6624E+01  0.7667E-01  0.4101E-02
  0.6702E+01  0.7289E-01  0.4088E-02
  0.6780E+01  0.6921E-01  0.4079E-02
  0.6858E+01  0.6553E-01  0.4078E-02
  0.6936E+01  0.6177E-01  0.4080E-02
  0.7014E+01  0.5786E-01  0.4080E-02
  0.7092E+01  0.5374E-01  0.4065E-02
  0.7170E+01  0.4935E-01  0.4018E-02
  0.7247E+01  0.4463E-01  0.3920E-02
  0.7325E+01  0.3955E-01  0.3748E-02
  0.7403E+01  0.3408E-01  0.3481E-02
  0.7481E+01  0.2819E-01  0.3096E-02
  0.7559E+01  0.2185E-01  0.2573E-02
  0.7637E+01  0.1504E-01  0.1893E-02
  0.7715E+01  0.7766E-02  0.1039E-02
  0.7793E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.30     , I(0) =   0.3813E+02
#     Real space: Rg =    2.31 +- 0.007  I(0) =   0.3813E+02 +-  0.8767E-01
