#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8779E-01  0.2995E-01  0.5644E-03
  0.1756E+00  0.6386E-01  0.9342E-03
  0.2634E+00  0.1016E+00  0.1123E-02
  0.3512E+00  0.1430E+00  0.1152E-02
  0.4389E+00  0.1878E+00  0.1054E-02
  0.5267E+00  0.2357E+00  0.8750E-03
  0.6145E+00  0.2864E+00  0.6927E-03
  0.7023E+00  0.3393E+00  0.6413E-03
  0.7901E+00  0.3940E+00  0.7991E-03
  0.8779E+00  0.4499E+00  0.1070E-02
  0.9657E+00  0.5065E+00  0.1353E-02
  0.1053E+01  0.5631E+00  0.1597E-02
  0.1141E+01  0.6192E+00  0.1773E-02
  0.1229E+01  0.6741E+00  0.1870E-02
  0.1317E+01  0.7271E+00  0.1885E-02
  0.1405E+01  0.7777E+00  0.1827E-02
  0.1492E+01  0.8252E+00  0.1715E-02
  0.1580E+01  0.8693E+00  0.1578E-02
  0.1668E+01  0.9092E+00  0.1458E-02
  0.1756E+01  0.9448E+00  0.1400E-02
  0.1844E+01  0.9757E+00  0.1430E-02
  0.1931E+01  0.1002E+01  0.1540E-02
  0.2019E+01  0.1022E+01  0.1697E-02
  0.2107E+01  0.1038E+01  0.1860E-02
  0.2195E+01  0.1049E+01  0.2000E-02
  0.2283E+01  0.1054E+01  0.2097E-02
  0.2370E+01  0.1055E+01  0.2147E-02
  0.2458E+01  0.1052E+01  0.2153E-02
  0.2546E+01  0.1045E+01  0.2127E-02
  0.2634E+01  0.1034E+01  0.2090E-02
  0.2721E+01  0.1020E+01  0.2067E-02
  0.2809E+01  0.1003E+01  0.2078E-02
  0.2897E+01  0.9848E+00  0.2135E-02
  0.2985E+01  0.9645E+00  0.2236E-02
  0.3073E+01  0.9430E+00  0.2366E-02
  0.3160E+01  0.9207E+00  0.2507E-02
  0.3248E+01  0.8979E+00  0.2640E-02
  0.3336E+01  0.8750E+00  0.2753E-02
  0.3424E+01  0.8522E+00  0.2840E-02
  0.3512E+01  0.8297E+00  0.2901E-02
  0.3599E+01  0.8075E+00  0.2943E-02
  0.3687E+01  0.7857E+00  0.2977E-02
  0.3775E+01  0.7643E+00  0.3014E-02
  0.3863E+01  0.7432E+00  0.3061E-02
  0.3951E+01  0.7223E+00  0.3124E-02
  0.4038E+01  0.7016E+00  0.3199E-02
  0.4126E+01  0.6808E+00  0.3280E-02
  0.4214E+01  0.6600E+00  0.3355E-02
  0.4302E+01  0.6390E+00  0.3414E-02
  0.4389E+01  0.6176E+00  0.3450E-02
  0.4477E+01  0.5960E+00  0.3460E-02
  0.4565E+01  0.5739E+00  0.3448E-02
  0.4653E+01  0.5515E+00  0.3421E-02
  0.4741E+01  0.5289E+00  0.3394E-02
  0.4828E+01  0.5060E+00  0.3381E-02
  0.4916E+01  0.4831E+00  0.3396E-02
  0.5004E+01  0.4602E+00  0.3447E-02
  0.5092E+01  0.4375E+00  0.3537E-02
  0.5180E+01  0.4153E+00  0.3656E-02
  0.5267E+01  0.3936E+00  0.3794E-02
  0.5355E+01  0.3726E+00  0.3937E-02
  0.5443E+01  0.3525E+00  0.4070E-02
  0.5531E+01  0.3333E+00  0.4186E-02
  0.5619E+01  0.3151E+00  0.4280E-02
  0.5706E+01  0.2980E+00  0.4351E-02
  0.5794E+01  0.2821E+00  0.4403E-02
  0.5882E+01  0.2671E+00  0.4442E-02
  0.5970E+01  0.2532E+00  0.4474E-02
  0.6058E+01  0.2403E+00  0.4504E-02
  0.6145E+01  0.2281E+00  0.4533E-02
  0.6233E+01  0.2167E+00  0.4562E-02
  0.6321E+01  0.2058E+00  0.4587E-02
  0.6409E+01  0.1954E+00  0.4601E-02
  0.6496E+01  0.1854E+00  0.4602E-02
  0.6584E+01  0.1756E+00  0.4583E-02
  0.6672E+01  0.1661E+00  0.4546E-02
  0.6760E+01  0.1566E+00  0.4493E-02
  0.6848E+01  0.1473E+00  0.4431E-02
  0.6935E+01  0.1381E+00  0.4369E-02
  0.7023E+01  0.1291E+00  0.4318E-02
  0.7111E+01  0.1202E+00  0.4288E-02
  0.7199E+01  0.1116E+00  0.4287E-02
  0.7287E+01  0.1034E+00  0.4318E-02
  0.7374E+01  0.9553E-01  0.4379E-02
  0.7462E+01  0.8814E-01  0.4467E-02
  0.7550E+01  0.8126E-01  0.4573E-02
  0.7638E+01  0.7493E-01  0.4688E-02
  0.7726E+01  0.6914E-01  0.4803E-02
  0.7813E+01  0.6387E-01  0.4906E-02
  0.7901E+01  0.5904E-01  0.4988E-02
  0.7989E+01  0.5456E-01  0.5033E-02
  0.8077E+01  0.5030E-01  0.5024E-02
  0.8164E+01  0.4609E-01  0.4942E-02
  0.8252E+01  0.4173E-01  0.4761E-02
  0.8340E+01  0.3701E-01  0.4455E-02
  0.8428E+01  0.3170E-01  0.3993E-02
  0.8516E+01  0.2557E-01  0.3345E-02
  0.8603E+01  0.1839E-01  0.2482E-02
  0.8691E+01  0.9929E-02  0.1375E-02
  0.8779E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.57     , I(0) =   0.5204E+02
#     Real space: Rg =    2.58 +- 0.008  I(0) =   0.5204E+02 +-  0.1132E+00
