#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8417E-01  0.2954E-01  0.4964E-03
  0.1683E+00  0.6352E-01  0.8304E-03
  0.2525E+00  0.1018E+00  0.1013E-02
  0.3367E+00  0.1442E+00  0.1061E-02
  0.4208E+00  0.1903E+00  0.1000E-02
  0.5050E+00  0.2399E+00  0.8683E-03
  0.5892E+00  0.2924E+00  0.7236E-03
  0.6734E+00  0.3474E+00  0.6589E-03
  0.7575E+00  0.4042E+00  0.7488E-03
  0.8417E+00  0.4624E+00  0.9550E-03
  0.9259E+00  0.5211E+00  0.1197E-02
  0.1010E+01  0.5799E+00  0.1420E-02
  0.1094E+01  0.6380E+00  0.1596E-02
  0.1178E+01  0.6948E+00  0.1707E-02
  0.1263E+01  0.7496E+00  0.1746E-02
  0.1347E+01  0.8019E+00  0.1714E-02
  0.1431E+01  0.8511E+00  0.1621E-02
  0.1515E+01  0.8967E+00  0.1486E-02
  0.1599E+01  0.9383E+00  0.1341E-02
  0.1683E+01  0.9754E+00  0.1229E-02
  0.1768E+01  0.1008E+01  0.1200E-02
  0.1852E+01  0.1035E+01  0.1275E-02
  0.1936E+01  0.1058E+01  0.1433E-02
  0.2020E+01  0.1075E+01  0.1633E-02
  0.2104E+01  0.1087E+01  0.1833E-02
  0.2188E+01  0.1095E+01  0.2005E-02
  0.2273E+01  0.1097E+01  0.2132E-02
  0.2357E+01  0.1095E+01  0.2205E-02
  0.2441E+01  0.1089E+01  0.2223E-02
  0.2525E+01  0.1079E+01  0.2194E-02
  0.2609E+01  0.1065E+01  0.2131E-02
  0.2693E+01  0.1049E+01  0.2053E-02
  0.2778E+01  0.1030E+01  0.1985E-02
  0.2862E+01  0.1008E+01  0.1950E-02
  0.2946E+01  0.9853E+00  0.1963E-02
  0.3030E+01  0.9608E+00  0.2025E-02
  0.3114E+01  0.9353E+00  0.2125E-02
  0.3198E+01  0.9092E+00  0.2243E-02
  0.3283E+01  0.8828E+00  0.2358E-02
  0.3367E+01  0.8562E+00  0.2452E-02
  0.3451E+01  0.8298E+00  0.2517E-02
  0.3535E+01  0.8037E+00  0.2546E-02
  0.3619E+01  0.7780E+00  0.2542E-02
  0.3703E+01  0.7528E+00  0.2514E-02
  0.3788E+01  0.7282E+00  0.2473E-02
  0.3872E+01  0.7040E+00  0.2437E-02
  0.3956E+01  0.6804E+00  0.2421E-02
  0.4040E+01  0.6572E+00  0.2436E-02
  0.4124E+01  0.6345E+00  0.2488E-02
  0.4208E+01  0.6121E+00  0.2572E-02
  0.4293E+01  0.5900E+00  0.2679E-02
  0.4377E+01  0.5681E+00  0.2795E-02
  0.4461E+01  0.5463E+00  0.2908E-02
  0.4545E+01  0.5248E+00  0.3009E-02
  0.4629E+01  0.5033E+00  0.3092E-02
  0.4714E+01  0.4820E+00  0.3155E-02
  0.4798E+01  0.4608E+00  0.3200E-02
  0.4882E+01  0.4397E+00  0.3232E-02
  0.4966E+01  0.4190E+00  0.3255E-02
  0.5050E+01  0.3985E+00  0.3275E-02
  0.5134E+01  0.3784E+00  0.3297E-02
  0.5219E+01  0.3587E+00  0.3320E-02
  0.5303E+01  0.3396E+00  0.3345E-02
  0.5387E+01  0.3211E+00  0.3368E-02
  0.5471E+01  0.3033E+00  0.3384E-02
  0.5555E+01  0.2863E+00  0.3390E-02
  0.5639E+01  0.2701E+00  0.3384E-02
  0.5724E+01  0.2548E+00  0.3365E-02
  0.5808E+01  0.2404E+00  0.3338E-02
  0.5892E+01  0.2269E+00  0.3308E-02
  0.5976E+01  0.2143E+00  0.3282E-02
  0.6060E+01  0.2025E+00  0.3269E-02
  0.6144E+01  0.1917E+00  0.3276E-02
  0.6229E+01  0.1816E+00  0.3308E-02
  0.6313E+01  0.1722E+00  0.3366E-02
  0.6397E+01  0.1635E+00  0.3446E-02
  0.6481E+01  0.1554E+00  0.3542E-02
  0.6565E+01  0.1478E+00  0.3646E-02
  0.6649E+01  0.1407E+00  0.3751E-02
  0.6734E+01  0.1340E+00  0.3851E-02
  0.6818E+01  0.1275E+00  0.3942E-02
  0.6902E+01  0.1214E+00  0.4024E-02
  0.6986E+01  0.1154E+00  0.4098E-02
  0.7070E+01  0.1096E+00  0.4167E-02
  0.7154E+01  0.1040E+00  0.4234E-02
  0.7239E+01  0.9834E-01  0.4301E-02
  0.7323E+01  0.9276E-01  0.4367E-02
  0.7407E+01  0.8717E-01  0.4429E-02
  0.7491E+01  0.8153E-01  0.4479E-02
  0.7575E+01  0.7579E-01  0.4507E-02
  0.7659E+01  0.6992E-01  0.4499E-02
  0.7744E+01  0.6386E-01  0.4439E-02
  0.7828E+01  0.5755E-01  0.4308E-02
  0.7912E+01  0.5092E-01  0.4090E-02
  0.7996E+01  0.4390E-01  0.3766E-02
  0.8080E+01  0.3641E-01  0.3319E-02
  0.8164E+01  0.2837E-01  0.2732E-02
  0.8249E+01  0.1968E-01  0.1992E-02
  0.8333E+01  0.1025E-01  0.1085E-02
  0.8417E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.47     , I(0) =   0.5131E+02
#     Real space: Rg =    2.48 +- 0.007  I(0) =   0.5131E+02 +-  0.1125E+00
