#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7643E-01  0.2862E-01  0.6852E-03
  0.1529E+00  0.6039E-01  0.1149E-02
  0.2293E+00  0.9524E-01  0.1403E-02
  0.3057E+00  0.1330E+00  0.1468E-02
  0.3821E+00  0.1736E+00  0.1372E-02
  0.4586E+00  0.2166E+00  0.1158E-02
  0.5350E+00  0.2619E+00  0.8883E-03
  0.6114E+00  0.3090E+00  0.6959E-03
  0.6879E+00  0.3577E+00  0.7753E-03
  0.7643E+00  0.4075E+00  0.1092E-02
  0.8407E+00  0.4580E+00  0.1478E-02
  0.9172E+00  0.5087E+00  0.1844E-02
  0.9936E+00  0.5592E+00  0.2144E-02
  0.1070E+01  0.6089E+00  0.2354E-02
  0.1146E+01  0.6574E+00  0.2458E-02
  0.1223E+01  0.7042E+00  0.2453E-02
  0.1299E+01  0.7488E+00  0.2343E-02
  0.1376E+01  0.7909E+00  0.2142E-02
  0.1452E+01  0.8299E+00  0.1879E-02
  0.1529E+01  0.8655E+00  0.1601E-02
  0.1605E+01  0.8974E+00  0.1384E-02
  0.1681E+01  0.9253E+00  0.1325E-02
  0.1758E+01  0.9490E+00  0.1466E-02
  0.1834E+01  0.9682E+00  0.1747E-02
  0.1911E+01  0.9830E+00  0.2078E-02
  0.1987E+01  0.9933E+00  0.2392E-02
  0.2064E+01  0.9992E+00  0.2650E-02
  0.2140E+01  0.1001E+01  0.2826E-02
  0.2216E+01  0.9979E+00  0.2908E-02
  0.2293E+01  0.9911E+00  0.2894E-02
  0.2369E+01  0.9807E+00  0.2789E-02
  0.2446E+01  0.9669E+00  0.2613E-02
  0.2522E+01  0.9500E+00  0.2395E-02
  0.2599E+01  0.9305E+00  0.2179E-02
  0.2675E+01  0.9087E+00  0.2022E-02
  0.2751E+01  0.8852E+00  0.1979E-02
  0.2828E+01  0.8602E+00  0.2073E-02
  0.2904E+01  0.8342E+00  0.2278E-02
  0.2981E+01  0.8077E+00  0.2541E-02
  0.3057E+01  0.7808E+00  0.2809E-02
  0.3134E+01  0.7541E+00  0.3044E-02
  0.3210E+01  0.7277E+00  0.3219E-02
  0.3286E+01  0.7019E+00  0.3322E-02
  0.3363E+01  0.6769E+00  0.3350E-02
  0.3439E+01  0.6528E+00  0.3311E-02
  0.3516E+01  0.6298E+00  0.3222E-02
  0.3592E+01  0.6078E+00  0.3110E-02
  0.3669E+01  0.5869E+00  0.3009E-02
  0.3745E+01  0.5670E+00  0.2950E-02
  0.3821E+01  0.5480E+00  0.2959E-02
  0.3898E+01  0.5299E+00  0.3042E-02
  0.3974E+01  0.5125E+00  0.3185E-02
  0.4051E+01  0.4956E+00  0.3358E-02
  0.4127E+01  0.4792E+00  0.3531E-02
  0.4204E+01  0.4630E+00  0.3676E-02
  0.4280E+01  0.4470E+00  0.3773E-02
  0.4357E+01  0.4310E+00  0.3811E-02
  0.4433E+01  0.4148E+00  0.3790E-02
  0.4509E+01  0.3985E+00  0.3721E-02
  0.4586E+01  0.3820E+00  0.3623E-02
  0.4662E+01  0.3652E+00  0.3525E-02
  0.4739E+01  0.3482E+00  0.3460E-02
  0.4815E+01  0.3310E+00  0.3457E-02
  0.4892E+01  0.3137E+00  0.3532E-02
  0.4968E+01  0.2963E+00  0.3681E-02
  0.5044E+01  0.2790E+00  0.3884E-02
  0.5121E+01  0.2618E+00  0.4109E-02
  0.5197E+01  0.2450E+00  0.4327E-02
  0.5274E+01  0.2286E+00  0.4510E-02
  0.5350E+01  0.2128E+00  0.4641E-02
  0.5427E+01  0.1978E+00  0.4711E-02
  0.5503E+01  0.1835E+00  0.4720E-02
  0.5579E+01  0.1702E+00  0.4678E-02
  0.5656E+01  0.1579E+00  0.4604E-02
  0.5732E+01  0.1467E+00  0.4522E-02
  0.5809E+01  0.1365E+00  0.4459E-02
  0.5885E+01  0.1275E+00  0.4437E-02
  0.5962E+01  0.1194E+00  0.4470E-02
  0.6038E+01  0.1124E+00  0.4557E-02
  0.6114E+01  0.1063E+00  0.4682E-02
  0.6191E+01  0.1011E+00  0.4824E-02
  0.6267E+01  0.9656E-01  0.4958E-02
  0.6344E+01  0.9262E-01  0.5065E-02
  0.6420E+01  0.8913E-01  0.5134E-02
  0.6497E+01  0.8596E-01  0.5163E-02
  0.6573E+01  0.8295E-01  0.5163E-02
  0.6649E+01  0.7997E-01  0.5154E-02
  0.6726E+01  0.7688E-01  0.5161E-02
  0.6802E+01  0.7357E-01  0.5206E-02
  0.6879E+01  0.6991E-01  0.5301E-02
  0.6955E+01  0.6582E-01  0.5436E-02
  0.7032E+01  0.6121E-01  0.5582E-02
  0.7108E+01  0.5601E-01  0.5689E-02
  0.7184E+01  0.5016E-01  0.5698E-02
  0.7261E+01  0.4364E-01  0.5542E-02
  0.7337E+01  0.3640E-01  0.5153E-02
  0.7414E+01  0.2842E-01  0.4464E-02
  0.7490E+01  0.1971E-01  0.3414E-02
  0.7567E+01  0.1023E-01  0.1943E-02
  0.7643E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.24     , I(0) =   0.4221E+02
#     Real space: Rg =    2.25 +- 0.007  I(0) =   0.4221E+02 +-  0.8866E-01
