#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7981E-01  0.2713E-01  0.4846E-03
  0.1596E+00  0.5714E-01  0.8234E-03
  0.2394E+00  0.8993E-01  0.1025E-02
  0.3192E+00  0.1254E+00  0.1103E-02
  0.3990E+00  0.1633E+00  0.1076E-02
  0.4789E+00  0.2033E+00  0.9713E-03
  0.5587E+00  0.2453E+00  0.8263E-03
  0.6385E+00  0.2889E+00  0.6998E-03
  0.7183E+00  0.3336E+00  0.6714E-03
  0.7981E+00  0.3791E+00  0.7784E-03
  0.8779E+00  0.4249E+00  0.9711E-03
  0.9577E+00  0.4707E+00  0.1185E-02
  0.1038E+01  0.5159E+00  0.1380E-02
  0.1117E+01  0.5602E+00  0.1533E-02
  0.1197E+01  0.6030E+00  0.1632E-02
  0.1277E+01  0.6439E+00  0.1673E-02
  0.1357E+01  0.6826E+00  0.1658E-02
  0.1437E+01  0.7186E+00  0.1597E-02
  0.1516E+01  0.7517E+00  0.1507E-02
  0.1596E+01  0.7816E+00  0.1412E-02
  0.1676E+01  0.8079E+00  0.1342E-02
  0.1756E+01  0.8306E+00  0.1325E-02
  0.1836E+01  0.8495E+00  0.1375E-02
  0.1915E+01  0.8645E+00  0.1481E-02
  0.1995E+01  0.8756E+00  0.1620E-02
  0.2075E+01  0.8829E+00  0.1764E-02
  0.2155E+01  0.8864E+00  0.1892E-02
  0.2235E+01  0.8863E+00  0.1988E-02
  0.2314E+01  0.8828E+00  0.2044E-02
  0.2394E+01  0.8762E+00  0.2057E-02
  0.2474E+01  0.8667E+00  0.2033E-02
  0.2554E+01  0.8545E+00  0.1983E-02
  0.2634E+01  0.8401E+00  0.1924E-02
  0.2714E+01  0.8238E+00  0.1875E-02
  0.2793E+01  0.8058E+00  0.1858E-02
  0.2873E+01  0.7865E+00  0.1887E-02
  0.2953E+01  0.7663E+00  0.1964E-02
  0.3033E+01  0.7454E+00  0.2081E-02
  0.3113E+01  0.7241E+00  0.2218E-02
  0.3192E+01  0.7027E+00  0.2359E-02
  0.3272E+01  0.6814E+00  0.2486E-02
  0.3352E+01  0.6603E+00  0.2587E-02
  0.3432E+01  0.6396E+00  0.2654E-02
  0.3512E+01  0.6194E+00  0.2686E-02
  0.3591E+01  0.5998E+00  0.2685E-02
  0.3671E+01  0.5808E+00  0.2660E-02
  0.3751E+01  0.5624E+00  0.2621E-02
  0.3831E+01  0.5446E+00  0.2582E-02
  0.3911E+01  0.5274E+00  0.2556E-02
  0.3990E+01  0.5106E+00  0.2553E-02
  0.4070E+01  0.4943E+00  0.2580E-02
  0.4150E+01  0.4783E+00  0.2634E-02
  0.4230E+01  0.4625E+00  0.2709E-02
  0.4310E+01  0.4469E+00  0.2793E-02
  0.4390E+01  0.4315E+00  0.2877E-02
  0.4469E+01  0.4160E+00  0.2951E-02
  0.4549E+01  0.4006E+00  0.3008E-02
  0.4629E+01  0.3851E+00  0.3046E-02
  0.4709E+01  0.3695E+00  0.3067E-02
  0.4789E+01  0.3539E+00  0.3076E-02
  0.4868E+01  0.3382E+00  0.3080E-02
  0.4948E+01  0.3225E+00  0.3088E-02
  0.5028E+01  0.3069E+00  0.3109E-02
  0.5108E+01  0.2913E+00  0.3148E-02
  0.5188E+01  0.2759E+00  0.3208E-02
  0.5267E+01  0.2608E+00  0.3289E-02
  0.5347E+01  0.2460E+00  0.3385E-02
  0.5427E+01  0.2316E+00  0.3492E-02
  0.5507E+01  0.2176E+00  0.3602E-02
  0.5587E+01  0.2042E+00  0.3708E-02
  0.5667E+01  0.1914E+00  0.3806E-02
  0.5746E+01  0.1792E+00  0.3892E-02
  0.5826E+01  0.1677E+00  0.3966E-02
  0.5906E+01  0.1569E+00  0.4025E-02
  0.5986E+01  0.1468E+00  0.4071E-02
  0.6066E+01  0.1375E+00  0.4105E-02
  0.6145E+01  0.1288E+00  0.4126E-02
  0.6225E+01  0.1208E+00  0.4136E-02
  0.6305E+01  0.1134E+00  0.4134E-02
  0.6385E+01  0.1066E+00  0.4120E-02
  0.6465E+01  0.1003E+00  0.4094E-02
  0.6544E+01  0.9453E-01  0.4058E-02
  0.6624E+01  0.8913E-01  0.4015E-02
  0.6704E+01  0.8409E-01  0.3970E-02
  0.6784E+01  0.7932E-01  0.3928E-02
  0.6864E+01  0.7476E-01  0.3895E-02
  0.6943E+01  0.7035E-01  0.3875E-02
  0.7023E+01  0.6602E-01  0.3872E-02
  0.7103E+01  0.6171E-01  0.3880E-02
  0.7183E+01  0.5736E-01  0.3892E-02
  0.7263E+01  0.5292E-01  0.3894E-02
  0.7343E+01  0.4833E-01  0.3866E-02
  0.7422E+01  0.4353E-01  0.3788E-02
  0.7502E+01  0.3847E-01  0.3636E-02
  0.7582E+01  0.3310E-01  0.3387E-02
  0.7662E+01  0.2738E-01  0.3019E-02
  0.7742E+01  0.2125E-01  0.2513E-02
  0.7821E+01  0.1468E-01  0.1850E-02
  0.7901E+01  0.7605E-02  0.1016E-02
  0.7981E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.36     , I(0) =   0.4011E+02
#     Real space: Rg =    2.37 +- 0.007  I(0) =   0.4012E+02 +-  0.8760E-01
