#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7899E-01  0.2050E-01  0.5605E-03
  0.1580E+00  0.4404E-01  0.9461E-03
  0.2370E+00  0.7053E-01  0.1167E-02
  0.3160E+00  0.9985E-01  0.1239E-02
  0.3950E+00  0.1318E+00  0.1184E-02
  0.4739E+00  0.1661E+00  0.1035E-02
  0.5529E+00  0.2024E+00  0.8366E-03
  0.6319E+00  0.2405E+00  0.6678E-03
  0.7109E+00  0.2799E+00  0.6507E-03
  0.7899E+00  0.3203E+00  0.8217E-03
  0.8689E+00  0.3612E+00  0.1081E-02
  0.9479E+00  0.4022E+00  0.1345E-02
  0.1027E+01  0.4429E+00  0.1571E-02
  0.1106E+01  0.4827E+00  0.1736E-02
  0.1185E+01  0.5214E+00  0.1827E-02
  0.1264E+01  0.5584E+00  0.1843E-02
  0.1343E+01  0.5933E+00  0.1788E-02
  0.1422E+01  0.6259E+00  0.1677E-02
  0.1501E+01  0.6557E+00  0.1534E-02
  0.1580E+01  0.6826E+00  0.1398E-02
  0.1659E+01  0.7063E+00  0.1314E-02
  0.1738E+01  0.7265E+00  0.1326E-02
  0.1817E+01  0.7433E+00  0.1438E-02
  0.1896E+01  0.7565E+00  0.1622E-02
  0.1975E+01  0.7661E+00  0.1833E-02
  0.2054E+01  0.7721E+00  0.2034E-02
  0.2133E+01  0.7747E+00  0.2199E-02
  0.2212E+01  0.7740E+00  0.2313E-02
  0.2291E+01  0.7701E+00  0.2368E-02
  0.2370E+01  0.7634E+00  0.2365E-02
  0.2449E+01  0.7540E+00  0.2313E-02
  0.2528E+01  0.7423E+00  0.2229E-02
  0.2607E+01  0.7285E+00  0.2134E-02
  0.2686E+01  0.7130E+00  0.2056E-02
  0.2765E+01  0.6960E+00  0.2023E-02
  0.2844E+01  0.6780E+00  0.2050E-02
  0.2923E+01  0.6591E+00  0.2137E-02
  0.3002E+01  0.6398E+00  0.2266E-02
  0.3081E+01  0.6202E+00  0.2414E-02
  0.3160E+01  0.6006E+00  0.2555E-02
  0.3239E+01  0.5812E+00  0.2671E-02
  0.3318E+01  0.5621E+00  0.2749E-02
  0.3397E+01  0.5436E+00  0.2785E-02
  0.3476E+01  0.5257E+00  0.2780E-02
  0.3555E+01  0.5084E+00  0.2746E-02
  0.3634E+01  0.4918E+00  0.2696E-02
  0.3713E+01  0.4760E+00  0.2653E-02
  0.3792E+01  0.4608E+00  0.2634E-02
  0.3871E+01  0.4463E+00  0.2657E-02
  0.3950E+01  0.4323E+00  0.2725E-02
  0.4028E+01  0.4188E+00  0.2833E-02
  0.4107E+01  0.4057E+00  0.2964E-02
  0.4186E+01  0.3928E+00  0.3100E-02
  0.4265E+01  0.3802E+00  0.3221E-02
  0.4344E+01  0.3677E+00  0.3311E-02
  0.4423E+01  0.3551E+00  0.3361E-02
  0.4502E+01  0.3426E+00  0.3366E-02
  0.4581E+01  0.3299E+00  0.3329E-02
  0.4660E+01  0.3171E+00  0.3260E-02
  0.4739E+01  0.3041E+00  0.3172E-02
  0.4818E+01  0.2910E+00  0.3086E-02
  0.4897E+01  0.2777E+00  0.3024E-02
  0.4976E+01  0.2643E+00  0.3005E-02
  0.5055E+01  0.2509E+00  0.3040E-02
  0.5134E+01  0.2376E+00  0.3129E-02
  0.5213E+01  0.2243E+00  0.3261E-02
  0.5292E+01  0.2112E+00  0.3419E-02
  0.5371E+01  0.1983E+00  0.3583E-02
  0.5450E+01  0.1858E+00  0.3735E-02
  0.5529E+01  0.1737E+00  0.3861E-02
  0.5608E+01  0.1621E+00  0.3951E-02
  0.5687E+01  0.1510E+00  0.4003E-02
  0.5766E+01  0.1406E+00  0.4016E-02
  0.5845E+01  0.1308E+00  0.3996E-02
  0.5924E+01  0.1217E+00  0.3951E-02
  0.6003E+01  0.1133E+00  0.3890E-02
  0.6082E+01  0.1056E+00  0.3825E-02
  0.6161E+01  0.9850E-01  0.3768E-02
  0.6240E+01  0.9210E-01  0.3728E-02
  0.6319E+01  0.8629E-01  0.3712E-02
  0.6398E+01  0.8104E-01  0.3725E-02
  0.6477E+01  0.7629E-01  0.3769E-02
  0.6556E+01  0.7196E-01  0.3841E-02
  0.6635E+01  0.6800E-01  0.3939E-02
  0.6714E+01  0.6431E-01  0.4058E-02
  0.6793E+01  0.6084E-01  0.4193E-02
  0.6872E+01  0.5751E-01  0.4336E-02
  0.6951E+01  0.5425E-01  0.4478E-02
  0.7030E+01  0.5099E-01  0.4608E-02
  0.7109E+01  0.4767E-01  0.4712E-02
  0.7188E+01  0.4423E-01  0.4773E-02
  0.7267E+01  0.4062E-01  0.4773E-02
  0.7346E+01  0.3678E-01  0.4692E-02
  0.7425E+01  0.3266E-01  0.4507E-02
  0.7504E+01  0.2824E-01  0.4198E-02
  0.7583E+01  0.2345E-01  0.3741E-02
  0.7662E+01  0.1827E-01  0.3114E-02
  0.7741E+01  0.1266E-01  0.2295E-02
  0.7820E+01  0.6583E-02  0.1264E-02
  0.7899E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.32     , I(0) =   0.3407E+02
#     Real space: Rg =    2.33 +- 0.008  I(0) =   0.3407E+02 +-  0.8243E-01
