#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7603E-01  0.6290E-01  0.8212E-03
  0.1521E+00  0.1227E+00  0.1379E-02
  0.2281E+00  0.1793E+00  0.1689E-02
  0.3041E+00  0.2332E+00  0.1774E-02
  0.3801E+00  0.2843E+00  0.1667E-02
  0.4562E+00  0.3330E+00  0.1411E-02
  0.5322E+00  0.3796E+00  0.1076E-02
  0.6082E+00  0.4243E+00  0.7937E-03
  0.6843E+00  0.4675E+00  0.8133E-03
  0.7603E+00  0.5095E+00  0.1156E-02
  0.8363E+00  0.5504E+00  0.1601E-02
  0.9124E+00  0.5906E+00  0.2027E-02
  0.9884E+00  0.6301E+00  0.2378E-02
  0.1064E+01  0.6690E+00  0.2623E-02
  0.1140E+01  0.7074E+00  0.2745E-02
  0.1216E+01  0.7450E+00  0.2738E-02
  0.1293E+01  0.7819E+00  0.2609E-02
  0.1369E+01  0.8178E+00  0.2373E-02
  0.1445E+01  0.8524E+00  0.2065E-02
  0.1521E+01  0.8853E+00  0.1743E-02
  0.1597E+01  0.9161E+00  0.1500E-02
  0.1673E+01  0.9445E+00  0.1455E-02
  0.1749E+01  0.9700E+00  0.1648E-02
  0.1825E+01  0.9923E+00  0.1994E-02
  0.1901E+01  0.1011E+01  0.2383E-02
  0.1977E+01  0.1025E+01  0.2741E-02
  0.2053E+01  0.1036E+01  0.3025E-02
  0.2129E+01  0.1042E+01  0.3206E-02
  0.2205E+01  0.1043E+01  0.3271E-02
  0.2281E+01  0.1039E+01  0.3217E-02
  0.2357E+01  0.1031E+01  0.3054E-02
  0.2433E+01  0.1019E+01  0.2804E-02
  0.2509E+01  0.1003E+01  0.2509E-02
  0.2585E+01  0.9825E+00  0.2233E-02
  0.2661E+01  0.9589E+00  0.2063E-02
  0.2737E+01  0.9326E+00  0.2081E-02
  0.2813E+01  0.9039E+00  0.2297E-02
  0.2889E+01  0.8735E+00  0.2648E-02
  0.2965E+01  0.8420E+00  0.3048E-02
  0.3041E+01  0.8100E+00  0.3433E-02
  0.3117E+01  0.7780E+00  0.3754E-02
  0.3193E+01  0.7465E+00  0.3983E-02
  0.3269E+01  0.7159E+00  0.4103E-02
  0.3345E+01  0.6868E+00  0.4109E-02
  0.3421E+01  0.6593E+00  0.4006E-02
  0.3497E+01  0.6338E+00  0.3811E-02
  0.3573E+01  0.6103E+00  0.3554E-02
  0.3649E+01  0.5889E+00  0.3280E-02
  0.3725E+01  0.5695E+00  0.3044E-02
  0.3801E+01  0.5521E+00  0.2910E-02
  0.3878E+01  0.5365E+00  0.2922E-02
  0.3954E+01  0.5224E+00  0.3084E-02
  0.4030E+01  0.5094E+00  0.3358E-02
  0.4106E+01  0.4975E+00  0.3687E-02
  0.4182E+01  0.4860E+00  0.4019E-02
  0.4258E+01  0.4749E+00  0.4315E-02
  0.4334E+01  0.4637E+00  0.4551E-02
  0.4410E+01  0.4521E+00  0.4716E-02
  0.4486E+01  0.4400E+00  0.4807E-02
  0.4562E+01  0.4271E+00  0.4835E-02
  0.4638E+01  0.4133E+00  0.4814E-02
  0.4714E+01  0.3986E+00  0.4767E-02
  0.4790E+01  0.3829E+00  0.4715E-02
  0.4866E+01  0.3662E+00  0.4680E-02
  0.4942E+01  0.3488E+00  0.4675E-02
  0.5018E+01  0.3306E+00  0.4705E-02
  0.5094E+01  0.3120E+00  0.4765E-02
  0.5170E+01  0.2932E+00  0.4842E-02
  0.5246E+01  0.2743E+00  0.4923E-02
  0.5322E+01  0.2557E+00  0.4997E-02
  0.5398E+01  0.2375E+00  0.5056E-02
  0.5474E+01  0.2201E+00  0.5105E-02
  0.5550E+01  0.2037E+00  0.5151E-02
  0.5626E+01  0.1883E+00  0.5211E-02
  0.5702E+01  0.1742E+00  0.5302E-02
  0.5778E+01  0.1615E+00  0.5437E-02
  0.5854E+01  0.1501E+00  0.5620E-02
  0.5930E+01  0.1401E+00  0.5845E-02
  0.6006E+01  0.1315E+00  0.6095E-02
  0.6082E+01  0.1242E+00  0.6344E-02
  0.6158E+01  0.1180E+00  0.6565E-02
  0.6234E+01  0.1129E+00  0.6733E-02
  0.6310E+01  0.1085E+00  0.6829E-02
  0.6387E+01  0.1049E+00  0.6843E-02
  0.6463E+01  0.1016E+00  0.6779E-02
  0.6539E+01  0.9862E-01  0.6655E-02
  0.6615E+01  0.9567E-01  0.6506E-02
  0.6691E+01  0.9258E-01  0.6382E-02
  0.6767E+01  0.8917E-01  0.6334E-02
  0.6843E+01  0.8529E-01  0.6402E-02
  0.6919E+01  0.8082E-01  0.6594E-02
  0.6995E+01  0.7563E-01  0.6874E-02
  0.7071E+01  0.6964E-01  0.7165E-02
  0.7147E+01  0.6276E-01  0.7367E-02
  0.7223E+01  0.5493E-01  0.7363E-02
  0.7299E+01  0.4611E-01  0.7033E-02
  0.7375E+01  0.3625E-01  0.6254E-02
  0.7451E+01  0.2530E-01  0.4903E-02
  0.7527E+01  0.1324E-01  0.2858E-02
  0.7603E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.25     , I(0) =   0.4541E+02
#     Real space: Rg =    2.26 +- 0.007  I(0) =   0.4541E+02 +-  0.8500E-01
