#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7673E-01  0.2680E-01  0.4173E-03
  0.1535E+00  0.5550E-01  0.7093E-03
  0.2302E+00  0.8603E-01  0.8831E-03
  0.3069E+00  0.1183E+00  0.9504E-03
  0.3837E+00  0.1521E+00  0.9280E-03
  0.4604E+00  0.1873E+00  0.8396E-03
  0.5371E+00  0.2237E+00  0.7210E-03
  0.6138E+00  0.2611E+00  0.6294E-03
  0.6906E+00  0.2991E+00  0.6364E-03
  0.7673E+00  0.3374E+00  0.7633E-03
  0.8440E+00  0.3759E+00  0.9613E-03
  0.9208E+00  0.4140E+00  0.1177E-02
  0.9975E+00  0.4516E+00  0.1378E-02
  0.1074E+01  0.4882E+00  0.1542E-02
  0.1151E+01  0.5235E+00  0.1659E-02
  0.1228E+01  0.5573E+00  0.1722E-02
  0.1304E+01  0.5892E+00  0.1731E-02
  0.1381E+01  0.6189E+00  0.1690E-02
  0.1458E+01  0.6463E+00  0.1610E-02
  0.1535E+01  0.6710E+00  0.1509E-02
  0.1611E+01  0.6928E+00  0.1408E-02
  0.1688E+01  0.7117E+00  0.1337E-02
  0.1765E+01  0.7276E+00  0.1321E-02
  0.1842E+01  0.7402E+00  0.1371E-02
  0.1918E+01  0.7497E+00  0.1476E-02
  0.1995E+01  0.7561E+00  0.1615E-02
  0.2072E+01  0.7593E+00  0.1761E-02
  0.2148E+01  0.7595E+00  0.1893E-02
  0.2225E+01  0.7567E+00  0.1995E-02
  0.2302E+01  0.7513E+00  0.2059E-02
  0.2379E+01  0.7433E+00  0.2080E-02
  0.2455E+01  0.7330E+00  0.2061E-02
  0.2532E+01  0.7207E+00  0.2006E-02
  0.2609E+01  0.7065E+00  0.1928E-02
  0.2686E+01  0.6907E+00  0.1843E-02
  0.2762E+01  0.6737E+00  0.1771E-02
  0.2839E+01  0.6557E+00  0.1731E-02
  0.2916E+01  0.6368E+00  0.1738E-02
  0.2992E+01  0.6175E+00  0.1794E-02
  0.3069E+01  0.5979E+00  0.1891E-02
  0.3146E+01  0.5782E+00  0.2011E-02
  0.3223E+01  0.5587E+00  0.2137E-02
  0.3299E+01  0.5395E+00  0.2251E-02
  0.3376E+01  0.5206E+00  0.2343E-02
  0.3453E+01  0.5024E+00  0.2405E-02
  0.3530E+01  0.4847E+00  0.2434E-02
  0.3606E+01  0.4678E+00  0.2431E-02
  0.3683E+01  0.4515E+00  0.2405E-02
  0.3760E+01  0.4359E+00  0.2363E-02
  0.3837E+01  0.4210E+00  0.2320E-02
  0.3913E+01  0.4068E+00  0.2290E-02
  0.3990E+01  0.3931E+00  0.2286E-02
  0.4067E+01  0.3800E+00  0.2316E-02
  0.4143E+01  0.3672E+00  0.2383E-02
  0.4220E+01  0.3549E+00  0.2481E-02
  0.4297E+01  0.3428E+00  0.2601E-02
  0.4374E+01  0.3309E+00  0.2732E-02
  0.4450E+01  0.3192E+00  0.2861E-02
  0.4527E+01  0.3075E+00  0.2980E-02
  0.4604E+01  0.2958E+00  0.3083E-02
  0.4681E+01  0.2842E+00  0.3164E-02
  0.4757E+01  0.2724E+00  0.3224E-02
  0.4834E+01  0.2607E+00  0.3264E-02
  0.4911E+01  0.2488E+00  0.3288E-02
  0.4987E+01  0.2370E+00  0.3299E-02
  0.5064E+01  0.2251E+00  0.3303E-02
  0.5141E+01  0.2134E+00  0.3303E-02
  0.5218E+01  0.2017E+00  0.3303E-02
  0.5294E+01  0.1902E+00  0.3305E-02
  0.5371E+01  0.1789E+00  0.3309E-02
  0.5448E+01  0.1679E+00  0.3313E-02
  0.5525E+01  0.1573E+00  0.3316E-02
  0.5601E+01  0.1471E+00  0.3314E-02
  0.5678E+01  0.1374E+00  0.3307E-02
  0.5755E+01  0.1282E+00  0.3293E-02
  0.5831E+01  0.1196E+00  0.3272E-02
  0.5908E+01  0.1115E+00  0.3247E-02
  0.5985E+01  0.1041E+00  0.3221E-02
  0.6062E+01  0.9719E-01  0.3198E-02
  0.6138E+01  0.9089E-01  0.3181E-02
  0.6215E+01  0.8513E-01  0.3176E-02
  0.6292E+01  0.7988E-01  0.3186E-02
  0.6369E+01  0.7508E-01  0.3211E-02
  0.6445E+01  0.7068E-01  0.3252E-02
  0.6522E+01  0.6660E-01  0.3306E-02
  0.6599E+01  0.6278E-01  0.3367E-02
  0.6676E+01  0.5915E-01  0.3430E-02
  0.6752E+01  0.5562E-01  0.3486E-02
  0.6829E+01  0.5213E-01  0.3528E-02
  0.6906E+01  0.4859E-01  0.3545E-02
  0.6982E+01  0.4496E-01  0.3527E-02
  0.7059E+01  0.4115E-01  0.3464E-02
  0.7136E+01  0.3713E-01  0.3345E-02
  0.7213E+01  0.3283E-01  0.3159E-02
  0.7289E+01  0.2824E-01  0.2894E-02
  0.7366E+01  0.2331E-01  0.2539E-02
  0.7443E+01  0.1804E-01  0.2082E-02
  0.7520E+01  0.1239E-01  0.1514E-02
  0.7596E+01  0.6381E-02  0.8225E-03
  0.7673E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.25     , I(0) =   0.3297E+02
#     Real space: Rg =    2.26 +- 0.007  I(0) =   0.3297E+02 +-  0.7409E-01
