#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7590E-01  0.1976E-01  0.1562E-02
  0.1518E+00  0.3805E-01  0.2607E-02
  0.2277E+00  0.5495E-01  0.3163E-02
  0.3036E+00  0.7057E-01  0.3274E-02
  0.3795E+00  0.8508E-01  0.3001E-02
  0.4554E+00  0.9867E-01  0.2420E-02
  0.5313E+00  0.1115E+00  0.1631E-02
  0.6072E+00  0.1239E+00  0.8524E-03
  0.6831E+00  0.1360E+00  0.9492E-03
  0.7590E+00  0.1481E+00  0.1840E-02
  0.8349E+00  0.1603E+00  0.2780E-02
  0.9108E+00  0.1728E+00  0.3601E-02
  0.9867E+00  0.1856E+00  0.4231E-02
  0.1063E+01  0.1989E+00  0.4628E-02
  0.1138E+01  0.2126E+00  0.4766E-02
  0.1214E+01  0.2268E+00  0.4640E-02
  0.1290E+01  0.2413E+00  0.4263E-02
  0.1366E+01  0.2559E+00  0.3669E-02
  0.1442E+01  0.2706E+00  0.2918E-02
  0.1518E+01  0.2850E+00  0.2123E-02
  0.1594E+01  0.2989E+00  0.1549E-02
  0.1670E+01  0.3121E+00  0.1652E-02
  0.1746E+01  0.3242E+00  0.2345E-02
  0.1822E+01  0.3352E+00  0.3189E-02
  0.1897E+01  0.3446E+00  0.3975E-02
  0.1973E+01  0.3524E+00  0.4608E-02
  0.2049E+01  0.3583E+00  0.5037E-02
  0.2125E+01  0.3623E+00  0.5235E-02
  0.2201E+01  0.3644E+00  0.5195E-02
  0.2277E+01  0.3644E+00  0.4930E-02
  0.2353E+01  0.3626E+00  0.4478E-02
  0.2429E+01  0.3590E+00  0.3905E-02
  0.2505E+01  0.3537E+00  0.3326E-02
  0.2581E+01  0.3471E+00  0.2918E-02
  0.2656E+01  0.3392E+00  0.2878E-02
  0.2732E+01  0.3304E+00  0.3249E-02
  0.2808E+01  0.3210E+00  0.3871E-02
  0.2884E+01  0.3111E+00  0.4555E-02
  0.2960E+01  0.3011E+00  0.5173E-02
  0.3036E+01  0.2913E+00  0.5645E-02
  0.3112E+01  0.2817E+00  0.5923E-02
  0.3188E+01  0.2725E+00  0.5988E-02
  0.3264E+01  0.2640E+00  0.5841E-02
  0.3340E+01  0.2560E+00  0.5507E-02
  0.3415E+01  0.2487E+00  0.5038E-02
  0.3491E+01  0.2420E+00  0.4516E-02
  0.3567E+01  0.2359E+00  0.4059E-02
  0.3643E+01  0.2302E+00  0.3810E-02
  0.3719E+01  0.2248E+00  0.3866E-02
  0.3795E+01  0.2196E+00  0.4208E-02
  0.3871E+01  0.2144E+00  0.4716E-02
  0.3947E+01  0.2090E+00  0.5255E-02
  0.4023E+01  0.2033E+00  0.5720E-02
  0.4099E+01  0.1971E+00  0.6045E-02
  0.4175E+01  0.1905E+00  0.6194E-02
  0.4250E+01  0.1832E+00  0.6156E-02
  0.4326E+01  0.1753E+00  0.5951E-02
  0.4402E+01  0.1668E+00  0.5622E-02
  0.4478E+01  0.1578E+00  0.5243E-02
  0.4554E+01  0.1483E+00  0.4913E-02
  0.4630E+01  0.1385E+00  0.4741E-02
  0.4706E+01  0.1285E+00  0.4803E-02
  0.4782E+01  0.1185E+00  0.5094E-02
  0.4858E+01  0.1086E+00  0.5536E-02
  0.4933E+01  0.9920E-01  0.6022E-02
  0.5009E+01  0.9031E-01  0.6456E-02
  0.5085E+01  0.8212E-01  0.6764E-02
  0.5161E+01  0.7477E-01  0.6901E-02
  0.5237E+01  0.6836E-01  0.6847E-02
  0.5313E+01  0.6293E-01  0.6610E-02
  0.5389E+01  0.5852E-01  0.6222E-02
  0.5465E+01  0.5510E-01  0.5748E-02
  0.5541E+01  0.5259E-01  0.5290E-02
  0.5617E+01  0.5089E-01  0.4972E-02
  0.5692E+01  0.4988E-01  0.4915E-02
  0.5768E+01  0.4937E-01  0.5165E-02
  0.5844E+01  0.4921E-01  0.5663E-02
  0.5920E+01  0.4919E-01  0.6293E-02
  0.5996E+01  0.4915E-01  0.6936E-02
  0.6072E+01  0.4890E-01  0.7502E-02
  0.6148E+01  0.4831E-01  0.7929E-02
  0.6224E+01  0.4726E-01  0.8183E-02
  0.6300E+01  0.4566E-01  0.8250E-02
  0.6376E+01  0.4347E-01  0.8141E-02
  0.6451E+01  0.4070E-01  0.7888E-02
  0.6527E+01  0.3739E-01  0.7544E-02
  0.6603E+01  0.3360E-01  0.7188E-02
  0.6679E+01  0.2947E-01  0.6917E-02
  0.6755E+01  0.2513E-01  0.6833E-02
  0.6831E+01  0.2074E-01  0.7011E-02
  0.6907E+01  0.1645E-01  0.7460E-02
  0.6983E+01  0.1244E-01  0.8112E-02
  0.7059E+01  0.8852E-02  0.8845E-02
  0.7135E+01  0.5795E-02  0.9504E-02
  0.7210E+01  0.3356E-02  0.9910E-02
  0.7286E+01  0.1575E-02  0.9862E-02
  0.7362E+01  0.4410E-03  0.9128E-02
  0.7438E+01 -0.1113E-03  0.7443E-02
  0.7514E+01 -0.2011E-03  0.4511E-02
  0.7590E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.1531E+02
#     Real space: Rg =    2.24 +- 0.019  I(0) =   0.1531E+02 +-  0.7687E-01
