#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7460E-01  0.1630E-01  0.3718E-03
  0.1492E+00  0.3435E-01  0.6435E-03
  0.2238E+00  0.5408E-01  0.8203E-03
  0.2984E+00  0.7542E-01  0.9101E-03
  0.3730E+00  0.9824E-01  0.9238E-03
  0.4476E+00  0.1224E+00  0.8763E-03
  0.5222E+00  0.1477E+00  0.7875E-03
  0.5968E+00  0.1740E+00  0.6854E-03
  0.6714E+00  0.2010E+00  0.6103E-03
  0.7460E+00  0.2285E+00  0.6071E-03
  0.8206E+00  0.2563E+00  0.6894E-03
  0.8952E+00  0.2841E+00  0.8280E-03
  0.9698E+00  0.3116E+00  0.9858E-03
  0.1044E+01  0.3386E+00  0.1137E-02
  0.1119E+01  0.3648E+00  0.1264E-02
  0.1194E+01  0.3900E+00  0.1360E-02
  0.1268E+01  0.4139E+00  0.1418E-02
  0.1343E+01  0.4363E+00  0.1439E-02
  0.1417E+01  0.4571E+00  0.1426E-02
  0.1492E+01  0.4760E+00  0.1387E-02
  0.1567E+01  0.4929E+00  0.1332E-02
  0.1641E+01  0.5077E+00  0.1276E-02
  0.1716E+01  0.5204E+00  0.1234E-02
  0.1790E+01  0.5308E+00  0.1220E-02
  0.1865E+01  0.5389E+00  0.1242E-02
  0.1940E+01  0.5447E+00  0.1298E-02
  0.2014E+01  0.5483E+00  0.1378E-02
  0.2089E+01  0.5497E+00  0.1468E-02
  0.2163E+01  0.5491E+00  0.1555E-02
  0.2238E+01  0.5465E+00  0.1628E-02
  0.2313E+01  0.5420E+00  0.1680E-02
  0.2387E+01  0.5358E+00  0.1707E-02
  0.2462E+01  0.5281E+00  0.1709E-02
  0.2536E+01  0.5190E+00  0.1691E-02
  0.2611E+01  0.5088E+00  0.1660E-02
  0.2686E+01  0.4975E+00  0.1627E-02
  0.2760E+01  0.4854E+00  0.1607E-02
  0.2835E+01  0.4727E+00  0.1612E-02
  0.2909E+01  0.4595E+00  0.1651E-02
  0.2984E+01  0.4459E+00  0.1729E-02
  0.3059E+01  0.4322E+00  0.1840E-02
  0.3133E+01  0.4184E+00  0.1975E-02
  0.3208E+01  0.4047E+00  0.2121E-02
  0.3282E+01  0.3912E+00  0.2267E-02
  0.3357E+01  0.3779E+00  0.2402E-02
  0.3432E+01  0.3650E+00  0.2518E-02
  0.3506E+01  0.3524E+00  0.2609E-02
  0.3581E+01  0.3401E+00  0.2672E-02
  0.3655E+01  0.3283E+00  0.2705E-02
  0.3730E+01  0.3169E+00  0.2708E-02
  0.3805E+01  0.3059E+00  0.2685E-02
  0.3879E+01  0.2952E+00  0.2640E-02
  0.3954E+01  0.2849E+00  0.2579E-02
  0.4028E+01  0.2749E+00  0.2508E-02
  0.4103E+01  0.2652E+00  0.2434E-02
  0.4178E+01  0.2557E+00  0.2366E-02
  0.4252E+01  0.2463E+00  0.2310E-02
  0.4327E+01  0.2371E+00  0.2271E-02
  0.4401E+01  0.2280E+00  0.2253E-02
  0.4476E+01  0.2190E+00  0.2256E-02
  0.4551E+01  0.2101E+00  0.2281E-02
  0.4625E+01  0.2012E+00  0.2324E-02
  0.4700E+01  0.1924E+00  0.2382E-02
  0.4774E+01  0.1836E+00  0.2450E-02
  0.4849E+01  0.1748E+00  0.2526E-02
  0.4924E+01  0.1662E+00  0.2606E-02
  0.4998E+01  0.1576E+00  0.2687E-02
  0.5073E+01  0.1492E+00  0.2766E-02
  0.5147E+01  0.1409E+00  0.2842E-02
  0.5222E+01  0.1327E+00  0.2911E-02
  0.5297E+01  0.1248E+00  0.2972E-02
  0.5371E+01  0.1172E+00  0.3024E-02
  0.5446E+01  0.1098E+00  0.3065E-02
  0.5520E+01  0.1028E+00  0.3095E-02
  0.5595E+01  0.9608E-01  0.3114E-02
  0.5670E+01  0.8973E-01  0.3123E-02
  0.5744E+01  0.8375E-01  0.3124E-02
  0.5819E+01  0.7815E-01  0.3119E-02
  0.5893E+01  0.7292E-01  0.3112E-02
  0.5968E+01  0.6806E-01  0.3108E-02
  0.6043E+01  0.6355E-01  0.3108E-02
  0.6117E+01  0.5937E-01  0.3118E-02
  0.6192E+01  0.5550E-01  0.3139E-02
  0.6266E+01  0.5190E-01  0.3171E-02
  0.6341E+01  0.4854E-01  0.3213E-02
  0.6416E+01  0.4537E-01  0.3262E-02
  0.6490E+01  0.4236E-01  0.3311E-02
  0.6565E+01  0.3945E-01  0.3353E-02
  0.6639E+01  0.3661E-01  0.3381E-02
  0.6714E+01  0.3380E-01  0.3384E-02
  0.6789E+01  0.3097E-01  0.3354E-02
  0.6863E+01  0.2808E-01  0.3279E-02
  0.6938E+01  0.2511E-01  0.3152E-02
  0.7012E+01  0.2202E-01  0.2961E-02
  0.7087E+01  0.1879E-01  0.2698E-02
  0.7162E+01  0.1540E-01  0.2354E-02
  0.7236E+01  0.1183E-01  0.1919E-02
  0.7311E+01  0.8078E-02  0.1387E-02
  0.7385E+01  0.4134E-02  0.7494E-03
  0.7460E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.21     , I(0) =   0.2328E+02
#     Real space: Rg =    2.22 +- 0.009  I(0) =   0.2328E+02 +-  0.7012E-01
