#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7537E-01  0.3206E-01  0.4367E-03
  0.1507E+00  0.6695E-01  0.7521E-03
  0.2261E+00  0.1046E+00  0.9528E-03
  0.3015E+00  0.1448E+00  0.1049E-02
  0.3768E+00  0.1875E+00  0.1057E-02
  0.4522E+00  0.2324E+00  0.9957E-03
  0.5276E+00  0.2793E+00  0.8936E-03
  0.6030E+00  0.3277E+00  0.7913E-03
  0.6783E+00  0.3775E+00  0.7425E-03
  0.7537E+00  0.4281E+00  0.7900E-03
  0.8291E+00  0.4793E+00  0.9267E-03
  0.9044E+00  0.5305E+00  0.1111E-02
  0.9798E+00  0.5813E+00  0.1303E-02
  0.1055E+01  0.6313E+00  0.1477E-02
  0.1131E+01  0.6801E+00  0.1617E-02
  0.1206E+01  0.7271E+00  0.1713E-02
  0.1281E+01  0.7721E+00  0.1762E-02
  0.1357E+01  0.8145E+00  0.1763E-02
  0.1432E+01  0.8541E+00  0.1724E-02
  0.1507E+01  0.8904E+00  0.1653E-02
  0.1583E+01  0.9232E+00  0.1567E-02
  0.1658E+01  0.9523E+00  0.1484E-02
  0.1734E+01  0.9774E+00  0.1426E-02
  0.1809E+01  0.9983E+00  0.1412E-02
  0.1884E+01  0.1015E+01  0.1448E-02
  0.1960E+01  0.1028E+01  0.1530E-02
  0.2035E+01  0.1036E+01  0.1642E-02
  0.2110E+01  0.1040E+01  0.1765E-02
  0.2186E+01  0.1040E+01  0.1883E-02
  0.2261E+01  0.1036E+01  0.1982E-02
  0.2336E+01  0.1028E+01  0.2056E-02
  0.2412E+01  0.1018E+01  0.2099E-02
  0.2487E+01  0.1003E+01  0.2113E-02
  0.2563E+01  0.9867E+00  0.2101E-02
  0.2638E+01  0.9674E+00  0.2069E-02
  0.2713E+01  0.9460E+00  0.2027E-02
  0.2789E+01  0.9229E+00  0.1983E-02
  0.2864E+01  0.8984E+00  0.1947E-02
  0.2939E+01  0.8729E+00  0.1926E-02
  0.3015E+01  0.8467E+00  0.1924E-02
  0.3090E+01  0.8201E+00  0.1941E-02
  0.3166E+01  0.7933E+00  0.1971E-02
  0.3241E+01  0.7668E+00  0.2009E-02
  0.3316E+01  0.7406E+00  0.2050E-02
  0.3392E+01  0.7149E+00  0.2088E-02
  0.3467E+01  0.6899E+00  0.2121E-02
  0.3542E+01  0.6657E+00  0.2150E-02
  0.3618E+01  0.6424E+00  0.2176E-02
  0.3693E+01  0.6199E+00  0.2205E-02
  0.3768E+01  0.5984E+00  0.2241E-02
  0.3844E+01  0.5777E+00  0.2289E-02
  0.3919E+01  0.5577E+00  0.2351E-02
  0.3995E+01  0.5386E+00  0.2425E-02
  0.4070E+01  0.5201E+00  0.2510E-02
  0.4145E+01  0.5021E+00  0.2599E-02
  0.4221E+01  0.4846E+00  0.2685E-02
  0.4296E+01  0.4674E+00  0.2763E-02
  0.4371E+01  0.4505E+00  0.2827E-02
  0.4447E+01  0.4338E+00  0.2873E-02
  0.4522E+01  0.4173E+00  0.2899E-02
  0.4598E+01  0.4008E+00  0.2906E-02
  0.4673E+01  0.3843E+00  0.2897E-02
  0.4748E+01  0.3678E+00  0.2879E-02
  0.4824E+01  0.3514E+00  0.2858E-02
  0.4899E+01  0.3350E+00  0.2843E-02
  0.4974E+01  0.3186E+00  0.2840E-02
  0.5050E+01  0.3024E+00  0.2857E-02
  0.5125E+01  0.2864E+00  0.2895E-02
  0.5201E+01  0.2706E+00  0.2952E-02
  0.5276E+01  0.2552E+00  0.3025E-02
  0.5351E+01  0.2402E+00  0.3107E-02
  0.5427E+01  0.2256E+00  0.3190E-02
  0.5502E+01  0.2117E+00  0.3267E-02
  0.5577E+01  0.1983E+00  0.3330E-02
  0.5653E+01  0.1856E+00  0.3377E-02
  0.5728E+01  0.1737E+00  0.3405E-02
  0.5803E+01  0.1625E+00  0.3415E-02
  0.5879E+01  0.1521E+00  0.3411E-02
  0.5954E+01  0.1424E+00  0.3398E-02
  0.6030E+01  0.1334E+00  0.3383E-02
  0.6105E+01  0.1252E+00  0.3374E-02
  0.6180E+01  0.1176E+00  0.3379E-02
  0.6256E+01  0.1106E+00  0.3404E-02
  0.6331E+01  0.1041E+00  0.3451E-02
  0.6406E+01  0.9797E-01  0.3519E-02
  0.6482E+01  0.9222E-01  0.3604E-02
  0.6557E+01  0.8671E-01  0.3697E-02
  0.6633E+01  0.8135E-01  0.3787E-02
  0.6708E+01  0.7604E-01  0.3862E-02
  0.6783E+01  0.7069E-01  0.3908E-02
  0.6859E+01  0.6522E-01  0.3912E-02
  0.6934E+01  0.5954E-01  0.3860E-02
  0.7009E+01  0.5358E-01  0.3740E-02
  0.7085E+01  0.4729E-01  0.3538E-02
  0.7160E+01  0.4060E-01  0.3243E-02
  0.7236E+01  0.3347E-01  0.2844E-02
  0.7311E+01  0.2587E-01  0.2329E-02
  0.7386E+01  0.1777E-01  0.1690E-02
  0.7462E+01  0.9150E-02  0.9158E-03
  0.7537E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.25     , I(0) =   0.4460E+02
#     Real space: Rg =    2.26 +- 0.005  I(0) =   0.4460E+02 +-  0.6991E-01
