#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.8171E-01  0.1767E-01  0.4210E-03
  0.1634E+00  0.3782E-01  0.7161E-03
  0.2451E+00  0.6039E-01  0.8931E-03
  0.3268E+00  0.8525E-01  0.9640E-03
  0.4085E+00  0.1123E+00  0.9462E-03
  0.4903E+00  0.1412E+00  0.8628E-03
  0.5720E+00  0.1720E+00  0.7468E-03
  0.6537E+00  0.2041E+00  0.6465E-03
  0.7354E+00  0.2375E+00  0.6220E-03
  0.8171E+00  0.2717E+00  0.7013E-03
  0.8988E+00  0.3065E+00  0.8494E-03
  0.9805E+00  0.3415E+00  0.1016E-02
  0.1062E+01  0.3763E+00  0.1167E-02
  0.1144E+01  0.4107E+00  0.1282E-02
  0.1226E+01  0.4442E+00  0.1352E-02
  0.1307E+01  0.4766E+00  0.1374E-02
  0.1389E+01  0.5075E+00  0.1353E-02
  0.1471E+01  0.5366E+00  0.1300E-02
  0.1552E+01  0.5636E+00  0.1235E-02
  0.1634E+01  0.5884E+00  0.1184E-02
  0.1716E+01  0.6108E+00  0.1177E-02
  0.1798E+01  0.6305E+00  0.1231E-02
  0.1879E+01  0.6474E+00  0.1345E-02
  0.1961E+01  0.6616E+00  0.1498E-02
  0.2043E+01  0.6728E+00  0.1666E-02
  0.2124E+01  0.6812E+00  0.1826E-02
  0.2206E+01  0.6868E+00  0.1960E-02
  0.2288E+01  0.6896E+00  0.2056E-02
  0.2370E+01  0.6898E+00  0.2107E-02
  0.2451E+01  0.6874E+00  0.2112E-02
  0.2533E+01  0.6828E+00  0.2073E-02
  0.2615E+01  0.6760E+00  0.1997E-02
  0.2696E+01  0.6672E+00  0.1898E-02
  0.2778E+01  0.6568E+00  0.1793E-02
  0.2860E+01  0.6449E+00  0.1702E-02
  0.2942E+01  0.6317E+00  0.1646E-02
  0.3023E+01  0.6174E+00  0.1637E-02
  0.3105E+01  0.6024E+00  0.1680E-02
  0.3187E+01  0.5867E+00  0.1765E-02
  0.3268E+01  0.5705E+00  0.1874E-02
  0.3350E+01  0.5541E+00  0.1989E-02
  0.3432E+01  0.5375E+00  0.2095E-02
  0.3514E+01  0.5210E+00  0.2182E-02
  0.3595E+01  0.5045E+00  0.2244E-02
  0.3677E+01  0.4882E+00  0.2280E-02
  0.3759E+01  0.4722E+00  0.2292E-02
  0.3840E+01  0.4564E+00  0.2286E-02
  0.3922E+01  0.4409E+00  0.2269E-02
  0.4004E+01  0.4258E+00  0.2249E-02
  0.4085E+01  0.4109E+00  0.2234E-02
  0.4167E+01  0.3964E+00  0.2228E-02
  0.4249E+01  0.3821E+00  0.2233E-02
  0.4331E+01  0.3681E+00  0.2248E-02
  0.4412E+01  0.3543E+00  0.2271E-02
  0.4494E+01  0.3407E+00  0.2297E-02
  0.4576E+01  0.3273E+00  0.2322E-02
  0.4657E+01  0.3140E+00  0.2344E-02
  0.4739E+01  0.3009E+00  0.2361E-02
  0.4821E+01  0.2879E+00  0.2376E-02
  0.4903E+01  0.2751E+00  0.2391E-02
  0.4984E+01  0.2624E+00  0.2411E-02
  0.5066E+01  0.2499E+00  0.2438E-02
  0.5148E+01  0.2376E+00  0.2476E-02
  0.5229E+01  0.2256E+00  0.2524E-02
  0.5311E+01  0.2138E+00  0.2581E-02
  0.5393E+01  0.2023E+00  0.2644E-02
  0.5475E+01  0.1911E+00  0.2708E-02
  0.5556E+01  0.1804E+00  0.2768E-02
  0.5638E+01  0.1700E+00  0.2821E-02
  0.5720E+01  0.1601E+00  0.2864E-02
  0.5801E+01  0.1506E+00  0.2897E-02
  0.5883E+01  0.1417E+00  0.2923E-02
  0.5965E+01  0.1332E+00  0.2945E-02
  0.6047E+01  0.1253E+00  0.2969E-02
  0.6128E+01  0.1178E+00  0.3002E-02
  0.6210E+01  0.1109E+00  0.3049E-02
  0.6292E+01  0.1045E+00  0.3115E-02
  0.6373E+01  0.9848E-01  0.3200E-02
  0.6455E+01  0.9294E-01  0.3305E-02
  0.6537E+01  0.8782E-01  0.3425E-02
  0.6619E+01  0.8306E-01  0.3554E-02
  0.6700E+01  0.7863E-01  0.3684E-02
  0.6782E+01  0.7449E-01  0.3809E-02
  0.6864E+01  0.7058E-01  0.3921E-02
  0.6945E+01  0.6685E-01  0.4013E-02
  0.7027E+01  0.6326E-01  0.4080E-02
  0.7109E+01  0.5976E-01  0.4116E-02
  0.7190E+01  0.5629E-01  0.4117E-02
  0.7272E+01  0.5279E-01  0.4079E-02
  0.7354E+01  0.4923E-01  0.3998E-02
  0.7436E+01  0.4555E-01  0.3870E-02
  0.7517E+01  0.4170E-01  0.3693E-02
  0.7599E+01  0.3765E-01  0.3461E-02
  0.7681E+01  0.3333E-01  0.3172E-02
  0.7762E+01  0.2872E-01  0.2821E-02
  0.7844E+01  0.2378E-01  0.2404E-02
  0.7926E+01  0.1846E-01  0.1917E-02
  0.8008E+01  0.1275E-01  0.1356E-02
  0.8089E+01  0.6599E-02  0.7183E-03
  0.8171E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.44     , I(0) =   0.3204E+02
#     Real space: Rg =    2.45 +- 0.009  I(0) =   0.3204E+02 +-  0.8617E-01
