#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7892E-01  0.1473E-01  0.3499E-03
  0.1578E+00  0.3104E-01  0.6022E-03
  0.2368E+00  0.4890E-01  0.7626E-03
  0.3157E+00  0.6822E-01  0.8397E-03
  0.3946E+00  0.8889E-01  0.8460E-03
  0.4735E+00  0.1108E+00  0.7981E-03
  0.5524E+00  0.1337E+00  0.7184E-03
  0.6314E+00  0.1576E+00  0.6384E-03
  0.7103E+00  0.1821E+00  0.5985E-03
  0.7892E+00  0.2071E+00  0.6298E-03
  0.8681E+00  0.2323E+00  0.7278E-03
  0.9470E+00  0.2576E+00  0.8615E-03
  0.1026E+01  0.2826E+00  0.1001E-02
  0.1105E+01  0.3071E+00  0.1126E-02
  0.1184E+01  0.3310E+00  0.1226E-02
  0.1263E+01  0.3539E+00  0.1294E-02
  0.1342E+01  0.3758E+00  0.1329E-02
  0.1421E+01  0.3963E+00  0.1334E-02
  0.1499E+01  0.4153E+00  0.1316E-02
  0.1578E+01  0.4327E+00  0.1285E-02
  0.1657E+01  0.4484E+00  0.1255E-02
  0.1736E+01  0.4622E+00  0.1239E-02
  0.1815E+01  0.4740E+00  0.1248E-02
  0.1894E+01  0.4839E+00  0.1286E-02
  0.1973E+01  0.4918E+00  0.1349E-02
  0.2052E+01  0.4977E+00  0.1429E-02
  0.2131E+01  0.5016E+00  0.1513E-02
  0.2210E+01  0.5037E+00  0.1592E-02
  0.2289E+01  0.5039E+00  0.1658E-02
  0.2368E+01  0.5023E+00  0.1704E-02
  0.2447E+01  0.4992E+00  0.1731E-02
  0.2525E+01  0.4945E+00  0.1739E-02
  0.2604E+01  0.4885E+00  0.1734E-02
  0.2683E+01  0.4813E+00  0.1723E-02
  0.2762E+01  0.4730E+00  0.1713E-02
  0.2841E+01  0.4639E+00  0.1714E-02
  0.2920E+01  0.4539E+00  0.1730E-02
  0.2999E+01  0.4433E+00  0.1766E-02
  0.3078E+01  0.4322E+00  0.1817E-02
  0.3157E+01  0.4208E+00  0.1880E-02
  0.3236E+01  0.4091E+00  0.1946E-02
  0.3315E+01  0.3973E+00  0.2007E-02
  0.3394E+01  0.3855E+00  0.2056E-02
  0.3472E+01  0.3736E+00  0.2088E-02
  0.3551E+01  0.3619E+00  0.2100E-02
  0.3630E+01  0.3502E+00  0.2090E-02
  0.3709E+01  0.3388E+00  0.2061E-02
  0.3788E+01  0.3275E+00  0.2018E-02
  0.3867E+01  0.3164E+00  0.1967E-02
  0.3946E+01  0.3056E+00  0.1915E-02
  0.4025E+01  0.2949E+00  0.1871E-02
  0.4104E+01  0.2845E+00  0.1842E-02
  0.4183E+01  0.2742E+00  0.1833E-02
  0.4262E+01  0.2641E+00  0.1846E-02
  0.4341E+01  0.2541E+00  0.1878E-02
  0.4420E+01  0.2443E+00  0.1925E-02
  0.4498E+01  0.2346E+00  0.1981E-02
  0.4577E+01  0.2249E+00  0.2039E-02
  0.4656E+01  0.2154E+00  0.2095E-02
  0.4735E+01  0.2060E+00  0.2144E-02
  0.4814E+01  0.1966E+00  0.2185E-02
  0.4893E+01  0.1874E+00  0.2217E-02
  0.4972E+01  0.1782E+00  0.2243E-02
  0.5051E+01  0.1692E+00  0.2264E-02
  0.5130E+01  0.1603E+00  0.2284E-02
  0.5209E+01  0.1516E+00  0.2303E-02
  0.5288E+01  0.1431E+00  0.2326E-02
  0.5367E+01  0.1349E+00  0.2354E-02
  0.5445E+01  0.1268E+00  0.2387E-02
  0.5524E+01  0.1190E+00  0.2425E-02
  0.5603E+01  0.1116E+00  0.2468E-02
  0.5682E+01  0.1044E+00  0.2515E-02
  0.5761E+01  0.9757E-01  0.2565E-02
  0.5840E+01  0.9109E-01  0.2618E-02
  0.5919E+01  0.8496E-01  0.2673E-02
  0.5998E+01  0.7918E-01  0.2730E-02
  0.6077E+01  0.7377E-01  0.2790E-02
  0.6156E+01  0.6871E-01  0.2851E-02
  0.6235E+01  0.6398E-01  0.2914E-02
  0.6314E+01  0.5958E-01  0.2978E-02
  0.6393E+01  0.5549E-01  0.3042E-02
  0.6471E+01  0.5167E-01  0.3102E-02
  0.6550E+01  0.4811E-01  0.3157E-02
  0.6629E+01  0.4478E-01  0.3204E-02
  0.6708E+01  0.4165E-01  0.3239E-02
  0.6787E+01  0.3868E-01  0.3259E-02
  0.6866E+01  0.3585E-01  0.3261E-02
  0.6945E+01  0.3312E-01  0.3240E-02
  0.7024E+01  0.3048E-01  0.3195E-02
  0.7103E+01  0.2788E-01  0.3120E-02
  0.7182E+01  0.2530E-01  0.3013E-02
  0.7261E+01  0.2273E-01  0.2871E-02
  0.7340E+01  0.2014E-01  0.2689E-02
  0.7418E+01  0.1750E-01  0.2463E-02
  0.7497E+01  0.1481E-01  0.2191E-02
  0.7576E+01  0.1204E-01  0.1869E-02
  0.7655E+01  0.9186E-02  0.1491E-02
  0.7734E+01  0.6235E-02  0.1056E-02
  0.7813E+01  0.3176E-02  0.5603E-03
  0.7892E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.33     , I(0) =   0.2276E+02
#     Real space: Rg =    2.34 +- 0.010  I(0) =   0.2276E+02 +-  0.6894E-01
