#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7701E-01  0.2615E-01  0.3688E-03
  0.1540E+00  0.5491E-01  0.6347E-03
  0.2310E+00  0.8622E-01  0.8041E-03
  0.3080E+00  0.1199E+00  0.8870E-03
  0.3851E+00  0.1559E+00  0.8978E-03
  0.4621E+00  0.1938E+00  0.8561E-03
  0.5391E+00  0.2335E+00  0.7895E-03
  0.6161E+00  0.2746E+00  0.7345E-03
  0.6931E+00  0.3168E+00  0.7314E-03
  0.7701E+00  0.3598E+00  0.8010E-03
  0.8471E+00  0.4030E+00  0.9297E-03
  0.9241E+00  0.4463E+00  0.1087E-02
  0.1001E+01  0.4890E+00  0.1246E-02
  0.1078E+01  0.5309E+00  0.1386E-02
  0.1155E+01  0.5715E+00  0.1495E-02
  0.1232E+01  0.6104E+00  0.1566E-02
  0.1309E+01  0.6474E+00  0.1596E-02
  0.1386E+01  0.6819E+00  0.1588E-02
  0.1463E+01  0.7138E+00  0.1548E-02
  0.1540E+01  0.7427E+00  0.1487E-02
  0.1617E+01  0.7685E+00  0.1420E-02
  0.1694E+01  0.7909E+00  0.1366E-02
  0.1771E+01  0.8098E+00  0.1344E-02
  0.1848E+01  0.8252E+00  0.1366E-02
  0.1925E+01  0.8369E+00  0.1433E-02
  0.2002E+01  0.8450E+00  0.1535E-02
  0.2079E+01  0.8495E+00  0.1655E-02
  0.2156E+01  0.8506E+00  0.1777E-02
  0.2233E+01  0.8484E+00  0.1886E-02
  0.2310E+01  0.8431E+00  0.1973E-02
  0.2387E+01  0.8349E+00  0.2031E-02
  0.2464E+01  0.8240E+00  0.2057E-02
  0.2541E+01  0.8108E+00  0.2052E-02
  0.2618E+01  0.7954E+00  0.2022E-02
  0.2695E+01  0.7783E+00  0.1973E-02
  0.2772E+01  0.7597E+00  0.1917E-02
  0.2849E+01  0.7399E+00  0.1867E-02
  0.2926E+01  0.7191E+00  0.1837E-02
  0.3003E+01  0.6978E+00  0.1836E-02
  0.3080E+01  0.6760E+00  0.1871E-02
  0.3157E+01  0.6542E+00  0.1940E-02
  0.3234E+01  0.6324E+00  0.2034E-02
  0.3311E+01  0.6108E+00  0.2145E-02
  0.3388E+01  0.5897E+00  0.2260E-02
  0.3465E+01  0.5691E+00  0.2370E-02
  0.3542E+01  0.5492E+00  0.2467E-02
  0.3619E+01  0.5299E+00  0.2546E-02
  0.3696E+01  0.5113E+00  0.2603E-02
  0.3773E+01  0.4934E+00  0.2638E-02
  0.3850E+01  0.4762E+00  0.2652E-02
  0.3928E+01  0.4597E+00  0.2648E-02
  0.4005E+01  0.4438E+00  0.2630E-02
  0.4082E+01  0.4285E+00  0.2602E-02
  0.4159E+01  0.4136E+00  0.2569E-02
  0.4236E+01  0.3992E+00  0.2536E-02
  0.4313E+01  0.3850E+00  0.2506E-02
  0.4390E+01  0.3712E+00  0.2482E-02
  0.4467E+01  0.3575E+00  0.2466E-02
  0.4544E+01  0.3440E+00  0.2458E-02
  0.4621E+01  0.3305E+00  0.2460E-02
  0.4698E+01  0.3171E+00  0.2471E-02
  0.4775E+01  0.3038E+00  0.2490E-02
  0.4852E+01  0.2905E+00  0.2517E-02
  0.4929E+01  0.2773E+00  0.2552E-02
  0.5006E+01  0.2641E+00  0.2593E-02
  0.5083E+01  0.2511E+00  0.2640E-02
  0.5160E+01  0.2382E+00  0.2693E-02
  0.5237E+01  0.2255E+00  0.2751E-02
  0.5314E+01  0.2130E+00  0.2812E-02
  0.5391E+01  0.2009E+00  0.2875E-02
  0.5468E+01  0.1891E+00  0.2939E-02
  0.5545E+01  0.1777E+00  0.3002E-02
  0.5622E+01  0.1668E+00  0.3064E-02
  0.5699E+01  0.1564E+00  0.3121E-02
  0.5776E+01  0.1465E+00  0.3175E-02
  0.5853E+01  0.1372E+00  0.3224E-02
  0.5930E+01  0.1284E+00  0.3268E-02
  0.6007E+01  0.1202E+00  0.3307E-02
  0.6084E+01  0.1125E+00  0.3343E-02
  0.6161E+01  0.1054E+00  0.3375E-02
  0.6238E+01  0.9875E-01  0.3404E-02
  0.6315E+01  0.9255E-01  0.3432E-02
  0.6392E+01  0.8675E-01  0.3457E-02
  0.6469E+01  0.8130E-01  0.3481E-02
  0.6546E+01  0.7614E-01  0.3501E-02
  0.6623E+01  0.7121E-01  0.3517E-02
  0.6700E+01  0.6644E-01  0.3526E-02
  0.6777E+01  0.6178E-01  0.3524E-02
  0.6854E+01  0.5718E-01  0.3506E-02
  0.6931E+01  0.5257E-01  0.3466E-02
  0.7008E+01  0.4792E-01  0.3397E-02
  0.7085E+01  0.4319E-01  0.3290E-02
  0.7162E+01  0.3834E-01  0.3138E-02
  0.7239E+01  0.3335E-01  0.2930E-02
  0.7316E+01  0.2820E-01  0.2658E-02
  0.7393E+01  0.2289E-01  0.2311E-02
  0.7470E+01  0.1740E-01  0.1880E-02
  0.7547E+01  0.1175E-01  0.1357E-02
  0.7624E+01  0.5950E-02  0.7324E-03
  0.7701E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.27     , I(0) =   0.3689E+02
#     Real space: Rg =    2.28 +- 0.007  I(0) =   0.3690E+02 +-  0.7896E-01
