#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7957E-01  0.2027E-01  0.4176E-03
  0.1591E+00  0.4284E-01  0.7061E-03
  0.2387E+00  0.6764E-01  0.8735E-03
  0.3183E+00  0.9457E-01  0.9330E-03
  0.3979E+00  0.1235E+00  0.9033E-03
  0.4774E+00  0.1542E+00  0.8113E-03
  0.5570E+00  0.1864E+00  0.6972E-03
  0.6366E+00  0.2200E+00  0.6227E-03
  0.7161E+00  0.2546E+00  0.6528E-03
  0.7957E+00  0.2899E+00  0.7905E-03
  0.8753E+00  0.3255E+00  0.9821E-03
  0.9548E+00  0.3613E+00  0.1179E-02
  0.1034E+01  0.3967E+00  0.1351E-02
  0.1114E+01  0.4315E+00  0.1480E-02
  0.1194E+01  0.4652E+00  0.1557E-02
  0.1273E+01  0.4977E+00  0.1578E-02
  0.1353E+01  0.5284E+00  0.1547E-02
  0.1432E+01  0.5573E+00  0.1474E-02
  0.1512E+01  0.5839E+00  0.1376E-02
  0.1591E+01  0.6080E+00  0.1276E-02
  0.1671E+01  0.6295E+00  0.1207E-02
  0.1751E+01  0.6481E+00  0.1196E-02
  0.1830E+01  0.6638E+00  0.1255E-02
  0.1910E+01  0.6765E+00  0.1372E-02
  0.1989E+01  0.6862E+00  0.1520E-02
  0.2069E+01  0.6928E+00  0.1670E-02
  0.2148E+01  0.6964E+00  0.1802E-02
  0.2228E+01  0.6972E+00  0.1900E-02
  0.2308E+01  0.6952E+00  0.1955E-02
  0.2387E+01  0.6907E+00  0.1965E-02
  0.2467E+01  0.6838E+00  0.1933E-02
  0.2546E+01  0.6748E+00  0.1868E-02
  0.2626E+01  0.6640E+00  0.1784E-02
  0.2705E+01  0.6515E+00  0.1699E-02
  0.2785E+01  0.6376E+00  0.1635E-02
  0.2865E+01  0.6227E+00  0.1614E-02
  0.2944E+01  0.6069E+00  0.1644E-02
  0.3024E+01  0.5905E+00  0.1725E-02
  0.3103E+01  0.5738E+00  0.1841E-02
  0.3183E+01  0.5569E+00  0.1974E-02
  0.3262E+01  0.5400E+00  0.2107E-02
  0.3342E+01  0.5233E+00  0.2227E-02
  0.3422E+01  0.5068E+00  0.2324E-02
  0.3501E+01  0.4908E+00  0.2397E-02
  0.3581E+01  0.4752E+00  0.2447E-02
  0.3660E+01  0.4600E+00  0.2479E-02
  0.3740E+01  0.4454E+00  0.2501E-02
  0.3819E+01  0.4312E+00  0.2523E-02
  0.3899E+01  0.4175E+00  0.2552E-02
  0.3978E+01  0.4042E+00  0.2594E-02
  0.4058E+01  0.3912E+00  0.2652E-02
  0.4138E+01  0.3784E+00  0.2724E-02
  0.4217E+01  0.3659E+00  0.2803E-02
  0.4297E+01  0.3535E+00  0.2884E-02
  0.4376E+01  0.3412E+00  0.2958E-02
  0.4456E+01  0.3289E+00  0.3019E-02
  0.4535E+01  0.3166E+00  0.3063E-02
  0.4615E+01  0.3043E+00  0.3090E-02
  0.4695E+01  0.2919E+00  0.3100E-02
  0.4774E+01  0.2794E+00  0.3098E-02
  0.4854E+01  0.2669E+00  0.3089E-02
  0.4933E+01  0.2544E+00  0.3078E-02
  0.5013E+01  0.2419E+00  0.3072E-02
  0.5092E+01  0.2295E+00  0.3075E-02
  0.5172E+01  0.2172E+00  0.3088E-02
  0.5252E+01  0.2051E+00  0.3111E-02
  0.5331E+01  0.1933E+00  0.3142E-02
  0.5411E+01  0.1818E+00  0.3176E-02
  0.5490E+01  0.1707E+00  0.3210E-02
  0.5570E+01  0.1600E+00  0.3241E-02
  0.5649E+01  0.1499E+00  0.3269E-02
  0.5729E+01  0.1402E+00  0.3294E-02
  0.5809E+01  0.1311E+00  0.3320E-02
  0.5888E+01  0.1226E+00  0.3349E-02
  0.5968E+01  0.1147E+00  0.3387E-02
  0.6047E+01  0.1074E+00  0.3435E-02
  0.6127E+01  0.1006E+00  0.3494E-02
  0.6206E+01  0.9432E-01  0.3563E-02
  0.6286E+01  0.8854E-01  0.3639E-02
  0.6366E+01  0.8321E-01  0.3714E-02
  0.6445E+01  0.7828E-01  0.3784E-02
  0.6525E+01  0.7368E-01  0.3841E-02
  0.6604E+01  0.6938E-01  0.3880E-02
  0.6684E+01  0.6531E-01  0.3897E-02
  0.6763E+01  0.6142E-01  0.3891E-02
  0.6843E+01  0.5766E-01  0.3862E-02
  0.6923E+01  0.5398E-01  0.3813E-02
  0.7002E+01  0.5034E-01  0.3745E-02
  0.7082E+01  0.4670E-01  0.3663E-02
  0.7161E+01  0.4303E-01  0.3568E-02
  0.7241E+01  0.3930E-01  0.3458E-02
  0.7320E+01  0.3549E-01  0.3329E-02
  0.7400E+01  0.3158E-01  0.3174E-02
  0.7480E+01  0.2754E-01  0.2979E-02
  0.7559E+01  0.2336E-01  0.2728E-02
  0.7639E+01  0.1904E-01  0.2405E-02
  0.7718E+01  0.1456E-01  0.1989E-02
  0.7798E+01  0.9896E-02  0.1462E-02
  0.7877E+01  0.5048E-02  0.8047E-03
  0.7957E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.35     , I(0) =   0.3135E+02
#     Real space: Rg =    2.36 +- 0.008  I(0) =   0.3135E+02 +-  0.8378E-01
