#       R          P(R)      ERROR
#
  0.0000E+00  0.0000E+00  0.0000E+00
  0.7604E-01  0.3712E-01  0.5510E-03
  0.1521E+00  0.7612E-01  0.9365E-03
  0.2281E+00  0.1170E+00  0.1166E-02
  0.3042E+00  0.1595E+00  0.1253E-02
  0.3802E+00  0.2037E+00  0.1220E-02
  0.4562E+00  0.2493E+00  0.1095E-02
  0.5323E+00  0.2962E+00  0.9183E-03
  0.6083E+00  0.3440E+00  0.7575E-03
  0.6844E+00  0.3926E+00  0.7126E-03
  0.7604E+00  0.4416E+00  0.8382E-03
  0.8364E+00  0.4907E+00  0.1071E-02
  0.9125E+00  0.5395E+00  0.1330E-02
  0.9885E+00  0.5878E+00  0.1566E-02
  0.1065E+01  0.6350E+00  0.1753E-02
  0.1141E+01  0.6809E+00  0.1875E-02
  0.1217E+01  0.7250E+00  0.1926E-02
  0.1293E+01  0.7670E+00  0.1906E-02
  0.1369E+01  0.8065E+00  0.1826E-02
  0.1445E+01  0.8431E+00  0.1702E-02
  0.1521E+01  0.8766E+00  0.1563E-02
  0.1597E+01  0.9065E+00  0.1448E-02
  0.1673E+01  0.9328E+00  0.1400E-02
  0.1749E+01  0.9552E+00  0.1448E-02
  0.1825E+01  0.9734E+00  0.1588E-02
  0.1901E+01  0.9875E+00  0.1784E-02
  0.1977E+01  0.9974E+00  0.1997E-02
  0.2053E+01  0.1003E+01  0.2196E-02
  0.2129E+01  0.1005E+01  0.2356E-02
  0.2205E+01  0.1002E+01  0.2464E-02
  0.2281E+01  0.9958E+00  0.2511E-02
  0.2357E+01  0.9859E+00  0.2498E-02
  0.2433E+01  0.9727E+00  0.2431E-02
  0.2509E+01  0.9564E+00  0.2323E-02
  0.2585E+01  0.9375E+00  0.2195E-02
  0.2661E+01  0.9164E+00  0.2073E-02
  0.2737E+01  0.8933E+00  0.1987E-02
  0.2813E+01  0.8688E+00  0.1962E-02
  0.2890E+01  0.8431E+00  0.2011E-02
  0.2966E+01  0.8167E+00  0.2124E-02
  0.3042E+01  0.7899E+00  0.2277E-02
  0.3118E+01  0.7630E+00  0.2443E-02
  0.3194E+01  0.7364E+00  0.2598E-02
  0.3270E+01  0.7102E+00  0.2725E-02
  0.3346E+01  0.6848E+00  0.2812E-02
  0.3422E+01  0.6602E+00  0.2854E-02
  0.3498E+01  0.6365E+00  0.2855E-02
  0.3574E+01  0.6139E+00  0.2822E-02
  0.3650E+01  0.5924E+00  0.2769E-02
  0.3726E+01  0.5719E+00  0.2711E-02
  0.3802E+01  0.5524E+00  0.2667E-02
  0.3878E+01  0.5338E+00  0.2652E-02
  0.3954E+01  0.5161E+00  0.2677E-02
  0.4030E+01  0.4990E+00  0.2743E-02
  0.4106E+01  0.4825E+00  0.2842E-02
  0.4182E+01  0.4664E+00  0.2962E-02
  0.4258E+01  0.4506E+00  0.3087E-02
  0.4334E+01  0.4350E+00  0.3203E-02
  0.4410E+01  0.4194E+00  0.3302E-02
  0.4486E+01  0.4039E+00  0.3378E-02
  0.4562E+01  0.3882E+00  0.3427E-02
  0.4638E+01  0.3724E+00  0.3454E-02
  0.4714E+01  0.3565E+00  0.3464E-02
  0.4791E+01  0.3404E+00  0.3462E-02
  0.4867E+01  0.3243E+00  0.3459E-02
  0.4943E+01  0.3081E+00  0.3460E-02
  0.5019E+01  0.2919E+00  0.3472E-02
  0.5095E+01  0.2759E+00  0.3496E-02
  0.5171E+01  0.2601E+00  0.3533E-02
  0.5247E+01  0.2446E+00  0.3580E-02
  0.5323E+01  0.2296E+00  0.3635E-02
  0.5399E+01  0.2151E+00  0.3692E-02
  0.5475E+01  0.2013E+00  0.3751E-02
  0.5551E+01  0.1881E+00  0.3809E-02
  0.5627E+01  0.1757E+00  0.3867E-02
  0.5703E+01  0.1642E+00  0.3926E-02
  0.5779E+01  0.1535E+00  0.3988E-02
  0.5855E+01  0.1436E+00  0.4052E-02
  0.5931E+01  0.1346E+00  0.4118E-02
  0.6007E+01  0.1264E+00  0.4186E-02
  0.6083E+01  0.1189E+00  0.4254E-02
  0.6159E+01  0.1120E+00  0.4319E-02
  0.6235E+01  0.1058E+00  0.4381E-02
  0.6311E+01  0.1000E+00  0.4441E-02
  0.6387E+01  0.9463E-01  0.4502E-02
  0.6463E+01  0.8954E-01  0.4568E-02
  0.6539E+01  0.8463E-01  0.4644E-02
  0.6615E+01  0.7983E-01  0.4736E-02
  0.6692E+01  0.7502E-01  0.4844E-02
  0.6768E+01  0.7014E-01  0.4962E-02
  0.6844E+01  0.6512E-01  0.5081E-02
  0.6920E+01  0.5991E-01  0.5179E-02
  0.6996E+01  0.5445E-01  0.5231E-02
  0.7072E+01  0.4872E-01  0.5207E-02
  0.7148E+01  0.4270E-01  0.5073E-02
  0.7224E+01  0.3637E-01  0.4792E-02
  0.7300E+01  0.2973E-01  0.4330E-02
  0.7376E+01  0.2277E-01  0.3650E-02
  0.7452E+01  0.1550E-01  0.2721E-02
  0.7528E+01  0.7908E-02  0.1513E-02
  0.7604E+01  0.0000E+00  0.0000E+00
#          Reciprocal space: Rg =    2.23     , I(0) =   0.4294E+02
#     Real space: Rg =    2.24 +- 0.007  I(0) =   0.4295E+02 +-  0.8880E-01
