@s0 legend "1"
3.082862000000000102e-02  607.71496571    2.07053941
3.557148999999999728e-02  1175.562          3.23071887
4.031434999999999880e-02  1142.02101429     7.76681977
4.505722000000000199e-02  889.40629143    2.94016695
4.980007999999999657e-02  605.28229       1.70752101
5.454294999999999977e-02  432.38154214    1.09735577
5.928581000000000129e-02  314.24688071    0.85184454
6.402868000000000448e-02  244.85952286    0.59773871
6.877154000000000600e-02  195.98256429    0.47063523
7.351441000000000225e-02  159.40384929    0.36108627
7.825727999999999851e-02  131.68096286    0.29084232
8.300014000000000003e-02  111.49936286    0.24347403
8.774300999999999628e-02  96.32049257   0.21858778
9.248586999999999780e-02  84.89873907   0.15757039
9.722873999999999406e-02  74.92099879   0.1396674 
1.019715999999999956e-01  67.16975764   0.07586211
1.067145000000000038e-01  62.03030393   0.09454747
1.114572999999999953e-01  56.79495407   0.07162281
1.162002000000000035e-01  52.60331607   0.08413263
1.209430999999999978e-01  49.47666893   0.09534462
1.256858999999999893e-01  47.096427    0.0810414
1.304288000000000114e-01  44.63039421   0.06248745
1.351717000000000057e-01  42.48110307   0.06267369
1.399144999999999972e-01  40.57087193   0.05711554
1.446573999999999915e-01  38.96825629   0.05578632
1.494003000000000136e-01   3.75575789e+01   3.62579461e-02
1.541431000000000051e-01  36.51581421   0.04279642
1.588859999999999995e-01  35.46092771   0.04343589
1.636287999999999909e-01  34.5401985    0.03532513
1.683717000000000130e-01  33.68725029   0.04692699
1.731146000000000074e-01  32.87647329   0.04591008
1.778573999999999988e-01  32.11524207   0.05134217
1.826002999999999932e-01   3.15508879e+01   2.53979547e-02
1.873431999999999875e-01   3.10342623e+01   2.86882210e-02
1.920860000000000067e-01   3.05254011e+01   2.86132737e-02
1.968289000000000011e-01   3.00918689e+01   2.58899134e-02
2.015717999999999954e-01  29.70230071   0.04156085
2.063145999999999869e-01  29.32363979   0.03420484
2.110575000000000090e-01   2.90129492e+01   2.30217019e-02
2.158004000000000033e-01   2.86810123e+01   2.73784790e-02
2.205431999999999948e-01   2.83602451e+01   2.57086513e-02
2.252860999999999891e-01  28.10971436   0.03424983
2.300290000000000112e-01   2.78997441e+01   2.48215776e-02
2.347718000000000027e-01  27.66778486   0.03229781
2.395146999999999970e-01  27.51145157   0.02832319
2.442575999999999914e-01  27.34533236   0.02742523
2.490004000000000106e-01  27.13075936   0.02856386
2.537433000000000050e-01   2.69958686e+01   1.94169484e-02
2.584861999999999993e-01  26.80455679   0.02698783
2.632289999999999908e-01  26.63459436   0.02778537
2.679718999999999851e-01  26.4981       0.02844962
2.727146999999999766e-01  26.300978     0.03235674
2.774576000000000264e-01  26.196555     0.03022614
2.822005000000000208e-01   2.60863700e+01   1.61050771e-02
2.869433000000000122e-01  25.970681    0.0262203
2.916862000000000066e-01  25.8754435    0.02678089
2.964291000000000009e-01  25.79984743   0.02981446
3.011718999999999924e-01   2.57357349e+01   1.82674286e-02
3.059147999999999867e-01   2.56312479e+01   2.52751564e-02
3.106576999999999811e-01   2.55704456e+01   1.91121783e-02
3.154004999999999725e-01   2.55063609e+01   2.45918775e-02
3.201434000000000224e-01  25.43631193   0.03356283
3.248863000000000167e-01   2.53758946e+01   2.22934263e-02
3.296291000000000082e-01  25.25890079   0.02566733
3.343720000000000026e-01  25.31963286   0.02559672
3.391148999999999969e-01   2.53089380e+01   2.37463241e-02
3.438576999999999884e-01   2.53674729e+01   2.45950910e-02
3.486005999999999827e-01  25.23815171   0.02801969
3.533434999999999770e-01  25.1903825    0.02875795
3.580863000000000240e-01   2.50877505e+01   2.29885403e-02
3.628292000000000184e-01   2.50825153e+01   2.28246801e-02
3.675720000000000098e-01   2.50022287e+01   2.03204174e-02
3.723149000000000042e-01  25.03002336   0.03046638
3.770577999999999985e-01   2.49602188e+01   2.00575885e-02
3.818005999999999900e-01  24.95603936   0.02656783
3.865434999999999843e-01  24.88658929   0.02777105
3.912863999999999787e-01   2.48696839e+01   2.19236617e-02
3.960292000000000256e-01   2.49138966e+01   2.00765572e-02
4.007721000000000200e-01  24.95773629   0.03183469
4.055150000000000143e-01  24.98884564   0.03796885
4.102578000000000058e-01  24.9072925    0.02711693
4.150007000000000001e-01  24.836239     0.03552351
4.197435999999999945e-01  24.86518507   0.03287012
4.244863999999999860e-01  24.83987314   0.03798109
4.292292999999999803e-01   2.47974358e+01   2.06016066e-02
4.339721999999999746e-01  24.7662175    0.03022485
4.387150000000000216e-01  24.82042286   0.03100533
4.434579000000000160e-01  24.76555464   0.0403879 
4.482008000000000103e-01  24.69156143   0.02992071
4.529436000000000018e-01  24.67231171   0.03777054
4.576864999999999961e-01  24.662562     0.03987526
4.624293999999999905e-01  24.69570279   0.02883916
4.671721999999999819e-01  24.76617614   0.03983244
4.719150999999999763e-01  24.808734     0.03534421
4.766579000000000232e-01  24.7519815    0.02883725
4.814008000000000176e-01   2.47022960e+01   2.44359754e-02
4.861437000000000119e-01  24.73594671   0.03925977
4.908865000000000034e-01  24.682487     0.02974107
4.956293999999999977e-01  24.64039536   0.03606738
5.003722999999999921e-01  24.63098007   0.0287847 
5.051151000000000391e-01  24.67106471   0.02598293
5.098580000000000334e-01  24.59828257   0.02680012
5.146009000000000277e-01   2.46155741e+01   1.89516094e-02
5.193436999999999637e-01  24.64039057   0.03441155
5.240865999999999580e-01   2.46425561e+01   1.98607760e-02
5.288294999999999524e-01   2.45776231e+01   2.45703259e-02
5.335722999999999994e-01  24.52944807   0.03975537
5.383151999999999937e-01  24.47997086   0.03429279
5.430580999999999881e-01  24.45210621   0.0317531 
5.478009000000000350e-01  24.53031243   0.02572354
5.525438000000000294e-01  24.51761293   0.02850137
5.572867000000000237e-01  24.49875143   0.03330261
5.620294999999999597e-01  24.47229486   0.02703093
5.667723999999999540e-01   2.44982346e+01   2.10733543e-02
5.715152000000000010e-01  24.44837271   0.02629896
5.762580999999999953e-01  24.49577736   0.02569815
5.810009999999999897e-01  24.49201057   0.03201481
5.857438000000000367e-01   2.44927557e+01   2.17557518e-02
5.904867000000000310e-01  24.38823986   0.03007433
5.952296000000000253e-01  24.39010707   0.02803828
5.999723999999999613e-01  24.40730357   0.02985941
6.047152999999999556e-01  24.38892729   0.02737195
6.094581999999999500e-01   2.43771681e+01   1.88857325e-02
6.142009999999999970e-01  24.36528493   0.02823259
6.189438999999999913e-01  24.33606714   0.02490597
6.236867999999999856e-01   2.43662680e+01   2.18528036e-02
6.284296000000000326e-01  24.42306171   0.0296061 
6.331725000000000270e-01  24.37795643   0.03143178
6.379154000000000213e-01  24.36302879   0.03285994
6.426581999999999573e-01  24.38399514   0.02655474
6.474010999999999516e-01   2.43823886e+01   2.11805166e-02
6.521439999999999459e-01  24.39645221   0.03037602
6.568867999999999929e-01  24.3857225    0.02916198
6.616296999999999873e-01  24.34446886   0.03493102
6.663725999999999816e-01   2.43394564e+01   2.19637745e-02
6.711154000000000286e-01  24.32422436   0.02875189
6.758583000000000229e-01   2.43169133e+01   2.37089008e-02
6.806010999999999589e-01  24.35421757   0.0265857 
6.853439999999999532e-01  24.30896779   0.02570101
6.900868999999999476e-01  24.30410421   0.02508855
6.948296999999999946e-01  24.33168486   0.02940573
6.995725999999999889e-01  24.38876043   0.02764852
7.043154999999999832e-01  24.32630036   0.02620417
7.090583000000000302e-01   2.43292853e+01   2.26259675e-02
7.138012000000000246e-01  24.27392921   0.02874629
7.185441000000000189e-01  24.25661529   0.02656685
7.232868999999999549e-01  24.29313014   0.02715959
7.280297999999999492e-01  24.27169721   0.03049146
7.327727000000000546e-01  24.26785507   0.03247933
7.375154999999999905e-01  24.30696393   0.02558183
7.422583999999999849e-01   2.42875535e+01   2.31311579e-02
7.470012999999999792e-01   2.42688775e+01   2.28808801e-02
7.517441000000000262e-01   2.42651355e+01   2.23281465e-02
7.564870000000000205e-01   2.42378047e+01   1.62296497e-02
7.612299000000000149e-01   2.42609234e+01   2.15621404e-02
7.659726999999999508e-01  24.31618343   0.02786842
7.707155999999999452e-01   2.42887092e+01   2.26568791e-02
7.754585000000000505e-01  24.27350086   0.02770259
7.802012999999999865e-01  24.28105014   0.02941049
7.849441999999999808e-01   2.42695369e+01   2.38373767e-02
7.896870000000000278e-01  24.21030693   0.02828433
7.944299000000000222e-01  24.19864636   0.03505102
7.991728000000000165e-01   2.42217113e+01   2.11228004e-02
8.039155999999999525e-01  24.1990095    0.02659218
8.086584999999999468e-01   2.42610507e+01   2.29789544e-02
8.134014000000000522e-01   2.41855858e+01   2.14788728e-02
8.181441999999999881e-01  24.18422286   0.02794944
8.228870999999999825e-01  24.18335429   0.03512921
8.276299999999999768e-01  24.18902993   0.03079983
8.323728000000000238e-01   2.41251004e+01   1.90694347e-02
8.371157000000000181e-01  24.24298029   0.02960776
8.418586000000000125e-01  24.22114771   0.02849674
8.466013999999999484e-01  24.18435779   0.04066973
8.513443000000000538e-01   2.42155891e+01   2.26022215e-02
8.560872000000000481e-01  24.16535      0.03691166
8.608299999999999841e-01   2.42075007e+01   2.38566097e-02
8.655728999999999784e-01  24.15561593   0.0300223 
8.703157999999999728e-01  24.17944      0.02703689
8.750586000000000197e-01  24.160717   0.034959
8.798015000000000141e-01  24.18946421   0.03032408
8.845442999999999500e-01  24.16168929   0.03305438
8.892872000000000554e-01   2.41367470e+01   2.01110615e-02
8.940301000000000498e-01  24.181174     0.02474814
8.987728999999999857e-01  24.151553     0.02669556
9.035157999999999801e-01   2.41036994e+01   2.20181990e-02
9.082586999999999744e-01   2.41181671e+01   1.40435815e-02
9.130015000000000214e-01   2.41316260e+01   2.37849095e-02
9.177444000000000157e-01   2.41174090e+01   2.30025472e-02
9.224873000000000101e-01   2.41890838e+01   2.21192963e-02
9.272300999999999460e-01   2.41620495e+01   2.26931794e-02
9.319730000000000514e-01  24.0912645    0.02746335
9.367159000000000457e-01  24.11966043   0.02941524
9.414586999999999817e-01   2.41057321e+01   2.37875439e-02
9.462015999999999760e-01   2.41251001e+01   2.16201086e-02
9.509444999999999704e-01  24.07784964   0.02510067
9.556873000000000173e-01  24.08734629   0.03296036
9.604302000000000117e-01  24.06293621   0.02521744
9.651731000000000060e-01   2.40577204e+01   2.04684860e-02
9.699159000000000530e-01   2.41028038e+01   2.20493289e-02
9.746588000000000473e-01  24.10414836   0.02606436
9.794017000000000417e-01  24.0763625   0.0251719
9.841444999999999776e-01  24.05190829   0.02809325
9.888873999999999720e-01   2.40643340e+01   2.35850534e-02
9.936302000000000190e-01   2.40994554e+01   2.30713294e-02
9.983731000000000133e-01  24.07040357   0.02731001
1.003115999999999897e+00  24.02489129   0.0246306 
1.007859000000000060e+00  24.06644171   0.02885945
1.012602000000000002e+00   2.40949461e+01   2.12397836e-02
1.017344999999999944e+00  24.07243671   0.02831247
1.022086999999999968e+00   2.40585268e+01   2.28948342e-02
1.026829999999999909e+00  24.04822143   0.02792125
1.031573000000000073e+00  24.03682336   0.02784077
1.036316000000000015e+00  23.98900071   0.0283359 
1.041058999999999957e+00  24.032083     0.02856874
1.045801999999999898e+00   2.40450309e+01   2.19889371e-02
1.050545000000000062e+00  24.06659307   0.02412238
1.055287000000000086e+00   2.40324551e+01   1.57018328e-02
1.060030000000000028e+00   2.40445961e+01   2.00542967e-02
1.064772999999999969e+00   2.40202926e+01   1.33569639e-02
1.069515999999999911e+00  24.04623043   0.02725276
1.074259000000000075e+00  24.01209457   0.03149024
1.079002000000000017e+00   2.40190346e+01   1.87565905e-02
1.083744999999999958e+00  24.02190507   0.02457717
1.088487999999999900e+00   2.40192002e+01   1.83680171e-02
