# copyA
# Sample c= 0.0 mg/ml
#
# Number of frames collected: 10
# Exposure time per frame: 0.5
# No significant radiation damage detected, merging 10 files
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00001.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00002.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00003.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00004.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00005.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00006.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00007.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00008.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00009.dat
# Merged from: /data/visitor/mx1905/bm29/20170412/Poker/1d/Sxl_10gs_134_00010.dat
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.03
# Concentration: 0.0
# Code: 
3.082862000000000102e-02 5.941913199999999051e+02 8.117132283197248555e+00
3.557148999999999728e-02 1.186312699999999950e+03 4.729217924435392462e+00
4.031434999999999880e-02 1.152455999999999904e+03 3.070535608794732862e+00
4.505722000000000199e-02 9.040657400000000052e+02 1.933814930081095174e+00
4.980007999999999657e-02 6.147520299999998770e+02 1.427914149474008187e+00
5.454294999999999977e-02 4.378641799999999193e+02 1.133718804467858110e+00
5.928581000000000129e-02 3.199412399999999934e+02 9.213043971537692167e-01
6.402868000000000448e-02 2.493976200000000176e+02 7.755525847502993120e-01
6.877154000000000600e-02 1.999713200000000199e+02 6.670811603228650188e-01
7.351441000000000225e-02 1.628924599999999998e+02 5.801488502600431474e-01
7.825727999999999851e-02 1.343428499999999985e+02 5.071769783055122272e-01
8.300014000000000003e-02 1.145042300000000068e+02 4.532653579457402993e-01
8.774300999999999628e-02 9.822232800000000452e+01 4.073269189250815492e-01
9.248586999999999780e-02 8.720946899999998436e+01 3.729891382939052868e-01
9.722873999999999406e-02 7.714587399999999207e+01 3.406256914335147323e-01
1.019715999999999956e-01 6.915468700000000979e+01 3.142995724576855276e-01
1.067145000000000038e-01 6.394363700000000250e+01 2.950043166086613322e-01
1.114572999999999953e-01 5.870928400000000380e+01 2.762739551774920921e-01
1.162002000000000035e-01 5.405572100000000546e+01 2.593063737453534245e-01
1.209430999999999978e-01 5.094880099999998890e+01 2.464611458296816493e-01
1.256858999999999893e-01 4.857136000000000564e+01 2.358367478620028435e-01
1.304288000000000114e-01 4.634812400000000565e+01 2.259646701850302475e-01
1.351717000000000057e-01 4.408915799999999763e+01 2.162638234213521693e-01
1.399144999999999972e-01 4.224731799999999282e+01 2.078582239287734001e-01
1.446573999999999915e-01 4.092113799999999912e+01 2.010172689580820848e-01
1.494003000000000136e-01 3.931978700000000515e+01 1.937506077866071874e-01
1.541431000000000051e-01 3.821961799999999698e+01 1.882253133194315975e-01
1.588859999999999995e-01 3.695565699999999509e+01 1.821583639111651887e-01
1.636287999999999909e-01 3.623658300000000310e+01 1.776315020692965374e-01
1.683717000000000130e-01 3.531667800000000312e+01 1.727804695056527617e-01
1.731146000000000074e-01 3.464344000000000534e+01 1.686721160088107130e-01
1.778573999999999988e-01 3.392306699999999609e+01 1.645652495783702929e-01
1.826002999999999932e-01 3.317358199999999613e+01 1.605282363777535137e-01
1.873431999999999875e-01 3.246957800000000560e+01 1.567229956621241649e-01
1.920860000000000067e-01 3.205219100000000765e+01 1.537029114481085479e-01
1.968289000000000011e-01 3.165412099999999640e+01 1.508144170049965649e-01
2.015717999999999954e-01 3.136794499999999886e+01 1.482931718085863104e-01
2.063145999999999869e-01 3.103725499999999826e+01 1.457410993351707096e-01
2.110575000000000090e-01 3.086752399999999597e+01 1.434925280695353855e-01
2.158004000000000033e-01 3.035278399999999621e+01 1.406596851762302314e-01
2.205431999999999948e-01 3.003577699999999595e+01 1.383734198415223215e-01
2.252860999999999891e-01 2.979874999999999474e+01 1.363380732319340038e-01
