@s0 legend "1"
2.871805 2.45797659e+01 7.28907858e-03
2.876548 2.45666066e+01 7.51195920e-03
2.881291 2.46050355e+01 7.84364538e-03
2.886033 2.47583657e+01 7.84381107e-03
2.890776 2.46904840e+01 7.47131262e-03
2.895519 2.46572872e+01 6.90348896e-03
2.900262 2.46485162e+01 7.14997225e-03
2.905005 2.46439609e+01 7.41007930e-03
2.909748 2.46152694e+01 7.51091948e-03
2.914491 2.46199856e+01 6.67354563e-03
2.919233 2.46241675e+01 6.43069186e-03
2.923976 2.46264493e+01 7.00420716e-03
2.928719 2.45999760e+01 6.29335702e-03
2.933462 2.46079055e+01 6.77808082e-03
2.938205 2.45975997e+01 7.12548690e-03
2.942948 2.45936643e+01 6.72904569e-03
2.947691 2.46002719e+01 7.07279377e-03
2.952434 2.45948343e+01 7.14650046e-03
2.957176 2.46065574e+01 6.62901177e-03
2.961919 2.45970740e+01 6.99471774e-03
2.966662 2.45967512e+01 6.27863836e-03
2.971405 2.45757171e+01 6.12196192e-03
2.976148 2.45871186e+01 6.87489646e-03
2.980891 2.45791578e+01 7.20689169e-03
2.985634 2.45825987e+01 7.37603050e-03
2.990376 2.45869111e+01 6.26487280e-03
2.995119 2.45948996e+01 7.08612195e-03
2.999862 2.45911183e+01 7.42574533e-03
3.004605 2.45875446e+01 7.31000131e-03
3.009348 2.45804443e+01 7.08169308e-03
3.014091 2.45674494e+01 6.59119154e-03
3.018834 2.45750384e+01 6.74380373e-03
3.023577 2.45769366e+01 6.81866080e-03
3.028319 2.45761365e+01 7.53423948e-03
3.033062 2.45655615e+01 7.57749587e-03
3.037805 2.45697493e+01 6.76076696e-03
3.042548 2.45652913e+01 6.72604723e-03
3.047291 2.45719568e+01 6.31426488e-03
3.052034 2.45657973e+01 7.03561421e-03
3.056777 2.45522611e+01 6.41786459e-03
3.061519 2.45573738e+01 7.35908890e-03
3.066262 2.45543845e+01 6.25100105e-03
3.071005 2.45575300e+01 7.13423379e-03
3.075748 2.45649371e+01 7.55240119e-03
3.080491 2.45503451e+01 6.79928468e-03
3.085234 2.45605109e+01 6.80690302e-03
3.089977 2.45588697e+01 7.83359194e-03
3.09472 2.45469479e+01 7.34780251e-03
3.099462 2.45465485e+01 6.24420584e-03
3.104205 2.45491820e+01 7.18454168e-03
3.108948 2.4543113e+01 7.4260369e-03
3.113691 2.45447170e+01 7.26776365e-03
3.118434 2.45462266e+01 6.76531712e-03
3.123177 2.45394251e+01 6.37933496e-03
3.12792 2.45350647e+01 6.60988394e-03
3.132662 2.45395792e+01 6.54765621e-03
3.137405 2.45394624e+01 7.03814707e-03
3.142148 2.45295658e+01 7.34416621e-03
3.146891 2.45404475e+01 7.24337519e-03
3.151634 2.45525626e+01 6.86729371e-03
3.156377 2.45455206e+01 6.90879939e-03
3.16112 2.45363252e+01 6.42046473e-03
3.165862 2.45313258e+01 6.91002523e-03
3.170605 2.4537251e+01 7.0257636e-03
3.175348 2.45307577e+01 7.21945818e-03
3.180091 2.45280609e+01 6.31530310e-03
3.184834 2.45399615e+01 6.47768355e-03
3.189577 2.45308443e+01 6.08332178e-03
3.19432 2.45202386e+01 7.09471422e-03
3.199063 2.45301619e+01 6.87693925e-03
3.203805 2.45267391e+01 6.49537318e-03
3.208548 2.45251065e+01 7.00533160e-03
3.213291 2.45192487e+01 7.22654997e-03
3.218034 2.45090461e+01 7.15135882e-03
3.222777 2.45261737e+01 6.75234011e-03
3.22752 2.45173818e+01 6.44166602e-03
3.232263 2.45060322e+01 5.79050487e-03
3.237005 2.45128476e+01 7.06482925e-03
3.241748 2.45137630e+01 6.99669317e-03
3.246491 2.45070584e+01 7.23315964e-03
3.251234 2.45302911e+01 6.37186977e-03
3.255977 2.45334056e+01 6.67071019e-03
3.26072 2.45092459e+01 6.60256976e-03
3.265463 2.45193240e+01 6.71748235e-03
3.270206 2.45183224e+01 6.74102627e-03
3.274948 2.45183883e+01 7.16462117e-03
3.279691 2.45137851e+01 6.85694918e-03
3.284434 2.45144674e+01 7.29176194e-03
3.289177 2.45167742e+01 7.39571212e-03
3.29392 2.45194161e+01 7.79199126e-03
3.298663 2.45172850e+01 6.66976757e-03
3.303406 2.45211887e+01 6.23960173e-03
3.308148 2.45142456e+01 6.01144224e-03
3.312891 2.45210206e+01 6.62569439e-03
3.317634 2.45150076e+01 7.07263172e-03
3.322377 2.45083117e+01 6.94893365e-03
3.32712 2.45144889e+01 7.37104813e-03
3.331863 2.45155032e+01 7.25901234e-03
3.336606 2.45151844e+01 6.85396731e-03
3.341348 2.45049246e+01 6.49667462e-03
3.346091 2.45056300e+01 6.02710579e-03
3.350834 2.45043765e+01 7.14284226e-03
3.355577 2.45107235e+01 6.96462529e-03
3.36032 2.45052929e+01 6.81123884e-03
3.365063 2.45125876e+01 6.19714107e-03
3.369806 2.45058146e+01 6.66156846e-03
3.374549 2.45643184e+01 6.68051638e-03
3.379291 2.46502767e+01 6.67793041e-03
3.384034 2.45737811e+01 7.00914615e-03
3.388777 2.45332083e+01 6.21669714e-03
3.39352 2.45059666e+01 7.02045820e-03
3.398263 2.44825284e+01 6.80935959e-03
3.403006 2.44686844e+01 6.07918357e-03
3.407749 2.44725700e+01 7.64204868e-03
3.412491 2.44654883e+01 6.98800134e-03
3.417234 2.44769410e+01 6.98806399e-03
3.421977 2.44773295e+01 6.84522461e-03
3.42672 2.44784882e+01 7.13732010e-03
3.431463 2.44741731e+01 6.90616017e-03
3.436206 2.44691718e+01 7.28140255e-03
3.440949 2.44657921e+01 6.72803565e-03
3.445692 2.44620188e+01 7.81891790e-03
3.450434 2.44557491e+01 6.05154582e-03
3.455177 2.44630066e+01 6.25920747e-03
3.45992 2.44557992e+01 5.82663777e-03
3.464663 2.44706436e+01 7.21926781e-03
3.469406 2.44766376e+01 7.56637293e-03
3.474149 2.44731904e+01 6.59010450e-03
3.478892 2.44712021e+01 7.28021851e-03
3.483634 2.44775875e+01 7.26831033e-03
3.488377 2.44792081e+01 7.40171007e-03
3.49312 2.44703266e+01 7.51804119e-03
3.497863 2.44770951e+01 6.86598474e-03
3.502606 2.44729867e+01 7.25697339e-03
3.507349 2.44717267e+01 7.38370526e-03
3.512092 2.44679538e+01 7.65814523e-03
3.516834 2.44669870e+01 7.06132044e-03
3.521577 2.44670385e+01 7.15858541e-03
3.52632 2.44548430e+01 7.22359982e-03
3.531063 2.44626117e+01 7.81301416e-03
3.535806 2.44614884e+01 6.65164561e-03
3.540549 2.44537741e+01 7.01956002e-03
3.545292 2.44622905e+01 6.69562124e-03
3.550035 2.44667809e+01 7.51971771e-03
3.554777 2.44610930e+01 7.31526361e-03
3.55952 2.44559100e+01 6.93951556e-03
3.564263 2.44461261e+01 6.77099966e-03
3.569006 2.44676955e+01 7.10490234e-03
3.573749 2.44699721e+01 6.89476221e-03
3.578492 2.44664619e+01 6.68608297e-03
3.583235 2.44618974e+01 6.97505920e-03
3.587977 2.44491847e+01 7.62716204e-03
3.59272 2.44358405e+01 7.02128216e-03
3.597463 2.44440455e+01 7.60490196e-03
3.602206 2.44452211e+01 7.48469951e-03
3.606949 2.44558250e+01 6.54355022e-03
3.611692 2.44594365e+01 7.76131047e-03
3.616435 2.45255389e+01 6.45633009e-03
3.621178 2.46679238e+01 6.64488867e-03
3.62592 2.45704510e+01 6.80455882e-03
3.630663 2.44967556e+01 6.85681282e-03
3.635406 2.44678915e+01 7.32933134e-03
3.640149 2.44365037e+01 6.80270565e-03
3.644892 2.44327964e+01 8.00401619e-03
3.649635 2.44368863e+01 7.75399809e-03
3.654378 2.44273589e+01 7.88425868e-03
3.65912 2.44195135e+01 6.91128246e-03
3.663863 2.4413450e+01 7.7437356e-03
3.668606 2.44261234e+01 7.87985817e-03
3.673349 2.44229406e+01 9.04082665e-03
3.678092 2.44171872e+01 7.73287183e-03
3.682835 2.44223882e+01 7.75700655e-03
3.687578 2.44191028e+01 6.58726094e-03
3.692321 2.44268651e+01 7.31024403e-03
3.697063 2.44168583e+01 8.01685279e-03
3.701806 2.44174547e+01 7.73919687e-03
3.706549 2.44236174e+01 7.15107141e-03
3.711292 2.44104359e+01 9.22872447e-03
3.716035 2.44074862e+01 7.60305652e-03
3.720778 2.44174537e+01 8.27408893e-03
3.725521 2.44122151e+01 8.08841578e-03
3.730263 2.44161464e+01 7.30113844e-03
3.735006 2.44199379e+01 7.97475359e-03
3.739749 2.44145286e+01 7.66007642e-03
3.744492 2.44155956e+01 7.71830737e-03
3.749235 2.44044017e+01 9.39979836e-03
3.753978 2.44224126e+01 8.45052109e-03
3.758721 2.44204862e+01 7.48531922e-03
3.763463 2.44105705e+01 8.29108722e-03
3.768206 2.44306031e+01 7.30322992e-03
3.772949 2.44292005e+01 7.65550804e-03
3.777692 2.44276096e+01 8.78587371e-03
3.782435 2.44254292e+01 8.46103473e-03
3.787178 2.44085054e+01 8.13740071e-03
3.791921 2.44184850e+01 7.53880499e-03
3.796664 2.44136899e+01 7.66680208e-03
3.801406 2.44246286e+01 8.34380843e-03
3.806149 2.44202498e+01 9.92762883e-03
3.810892 2.44436923e+01 8.40796233e-03
3.815635 2.44230263e+01 7.60197379e-03
3.820378 2.44235183e+01 8.32685853e-03
3.825121 2.44354586e+01 8.22939633e-03
3.829864 2.44292338e+01 8.60951024e-03
3.834606 2.44200525e+01 8.64836565e-03
3.839349 2.44369408e+01 8.61862194e-03
3.844092 2.44168068e+01 8.89751201e-03
3.848835 2.44200998e+01 8.62000528e-03
3.853578 2.44130617e+01 8.51360716e-03
3.858321 2.44195312e+01 8.00777237e-03
3.863064 2.44133979e+01 8.43365173e-03
3.867807 2.44229673e+01 8.70054650e-03
3.872549 2.44055022e+01 8.64626898e-03
3.877292 2.44147659e+01 7.95354973e-03
3.882035 2.44291843e+01 9.38082453e-03
3.886778 2.44173173e+01 9.38308566e-03
3.891521 2.44300938e+01 8.60655455e-03
3.896264 2.4437746e+01 8.3827450e-03
3.901007 2.44209774e+01 8.68982397e-03
3.905749 2.44048806e+01 8.93361042e-03
3.910492 2.44225326e+01 8.63566081e-03
3.915235 2.44317543e+01 9.09642358e-03
3.919978 2.44048516e+01 9.20631917e-03
3.924721 2.43892050e+01 8.61175599e-03
3.929464 2.44017448e+01 9.54295982e-03
3.934207 2.43972362e+01 9.08217032e-03
3.938949 2.44030408e+01 8.76043668e-03
3.943692 2.43926674e+01 9.23285092e-03
3.948435 2.43884034e+01 8.72987786e-03
3.953178 2.43905627e+01 9.05062002e-03
3.957921 2.44059184e+01 8.40711105e-03
3.962664 2.44017359e+01 9.06960366e-03
3.967407 2.44030405e+01 9.02425927e-03
3.97215 2.44090488e+01 9.44784489e-03
3.976892 2.44082135e+01 8.43604649e-03
3.981635 2.43897877e+01 9.38622090e-03
3.986378 2.44078024e+01 8.93595638e-03
3.991121 2.44050723e+01 8.88125761e-03
3.995864 2.44174084e+01 9.19051997e-03
4.000607 2.44202410e+01 9.19243439e-03
4.00535 2.44125317e+01 8.80306109e-03
4.010092 2.44207004e+01 8.66089869e-03
4.014835 2.44136994e+01 9.79570795e-03
4.019578 2.44189502e+01 1.05204657e-02
4.024321 2.44220231e+01 9.52924115e-03
4.029064 2.44083118e+01 8.81768188e-03
4.033807 2.44116713e+01 1.04837305e-02
4.03855 2.44066314e+01 8.80477800e-03
4.043293 2.44159788e+01 8.58797925e-03
4.048035 2.44108049e+01 8.58968742e-03
4.052778 2.44073831e+01 9.03872100e-03
4.057521 2.44169367e+01 9.48440328e-03
4.062264 2.44336322e+01 9.99206102e-03
4.067007 2.44373298e+01 9.44411270e-03
4.07175 2.44161430e+01 1.08310433e-02
4.076493 2.44223694e+01 9.24233729e-03
4.081235 2.44356864e+01 8.74972492e-03
4.085978 2.44407924e+01 1.07868097e-02
4.090721 2.44166840e+01 1.01278578e-02
4.095464 2.44324885e+01 9.56657628e-03
4.100207 2.44586785e+01 9.78470295e-03
4.10495 2.44401711e+01 9.57793023e-03
4.109693 2.44332072e+01 9.61314333e-03
4.114436 2.44335570e+01 1.04671045e-02
4.119178 2.44365803e+01 1.05925485e-02
4.123921 2.44334354e+01 9.09793229e-03
4.128664 2.44538889e+01 1.00802463e-02
4.133407 2.44474204e+01 9.63669188e-03
4.13815 2.44507478e+01 1.20672701e-02
4.142893 2.44409346e+01 1.00470538e-02
4.147636 2.44361642e+01 9.29138749e-03
4.152378 2.44566610e+01 1.01464063e-02
4.157121 2.44566987e+01 9.51376823e-03
4.161864 2.44490187e+01 1.13539368e-02
4.166607 2.44535311e+01 1.03458807e-02
4.17135 2.44552997e+01 1.02157135e-02
4.176093 2.44795634e+01 1.06641235e-02
4.180836 2.44658572e+01 1.07615075e-02
4.185578 2.44836040e+01 1.08591622e-02
4.190321 2.44642970e+01 1.08108789e-02
4.195064 2.44448970e+01 1.05105439e-02
4.199807 2.44589580e+01 1.14166392e-02
4.20455 2.44781930e+01 1.01816424e-02
4.209293 2.44653512e+01 1.00139719e-02
4.214036 2.44427244e+01 8.65288080e-03
4.218779 2.44730837e+01 8.75486651e-03
4.223521 2.44695042e+01 1.15132136e-02
4.228264 2.44689579e+01 9.95951027e-03
4.233007 2.44655337e+01 9.76743078e-03
4.23775 2.44627817e+01 1.17481959e-02
4.242493 2.44811996e+01 1.07861036e-02
4.247236 2.44823407e+01 1.02998208e-02
4.251979 2.44673433e+01 1.06136487e-02
4.256721 2.44552703e+01 1.03050230e-02
4.261464 2.44822801e+01 1.18184328e-02
4.266207 2.44944277e+01 1.12627321e-02
4.27095 2.44944435e+01 1.17126357e-02
4.275693 2.44778931e+01 1.03310464e-02
4.280436 2.44960728e+01 9.51539423e-03
4.285179 2.45006574e+01 1.14951838e-02
4.289922 2.44946796e+01 1.21337451e-02
4.294664 2.44948134e+01 1.06173162e-02
4.299407 2.44978690e+01 1.21588066e-02
4.30415 2.44951485e+01 1.10492465e-02
4.308893 2.44946797e+01 1.25939602e-02
4.313636 2.45012456e+01 1.32932006e-02
4.318379 2.44904953e+01 1.03707037e-02
4.323122 2.45016192e+01 1.04438426e-02
4.327864 2.44993009e+01 1.16522164e-02
4.332607 2.45124020e+01 1.19452612e-02
4.33735 2.45234077e+01 1.12200797e-02
4.342093 2.45214642e+01 1.22365845e-02
4.346836 2.45072271e+01 1.12646452e-02
4.351579 2.45200842e+01 1.19350262e-02
4.356322 2.45294058e+01 1.22447190e-02
4.361064 2.45345676e+01 1.10689864e-02
4.365807 2.45422629e+01 1.00401539e-02
4.37055 2.45347294e+01 1.14278617e-02
4.375293 2.45325286e+01 1.11175380e-02
4.380036 2.45325577e+01 1.02931268e-02
4.384779 2.45416756e+01 1.04595898e-02
4.389522 2.45163409e+01 1.12242598e-02
4.394265 2.45090906e+01 1.25296878e-02
4.399007 2.44864636e+01 1.37591716e-02
4.40375 2.45020638e+01 1.30076157e-02
4.408493 2.44874045e+01 1.05988684e-02
4.413236 2.44923524e+01 1.05023617e-02
4.417979 2.45191283e+01 1.16286074e-02
4.422722 2.45145436e+01 1.36600566e-02
4.427465 2.45064588e+01 1.30096080e-02
4.432207 2.45177569e+01 1.17946246e-02
4.43695 2.45401851e+01 1.07729042e-02
4.441693 2.44944038e+01 1.16200535e-02
4.446436 2.45242814e+01 1.26258419e-02
4.451179 2.45242426e+01 1.19109241e-02
4.455922 2.45059174e+01 1.39764231e-02
4.460665 2.45326295e+01 1.33791432e-02
4.465408 2.45348746e+01 1.33278645e-02
4.47015 2.45394583e+01 1.30334141e-02
4.474893 2.45372984e+01 1.14594988e-02
4.479636 2.45511930e+01 1.41086693e-02
4.484379 2.45319953e+01 1.39830390e-02
4.489122 2.45369197e+01 1.48537073e-02
4.493865 2.45402015e+01 1.31066344e-02
4.498608 2.45748971e+01 1.31707682e-02
4.50335 2.45256856e+01 1.34510405e-02
4.508093 2.45372478e+01 1.23779081e-02
4.512836 2.45413580e+01 1.43368896e-02
4.517579 2.45665484e+01 1.34933720e-02
4.522322 2.45756063e+01 1.38782934e-02
4.527065 2.45438126e+01 1.48524056e-02
4.531808 2.45718519e+01 1.36899959e-02
4.536551 2.45652729e+01 1.48294350e-02
4.541293 2.45582534e+01 1.57852783e-02
4.546036 2.45936696e+01 1.48712379e-02
4.550779 2.45806455e+01 1.44622104e-02
4.555522 2.45883862e+01 1.54938631e-02
4.560265 2.45848528e+01 1.51092338e-02
4.565008 2.46038443e+01 1.47270004e-02
4.569751 2.45931336e+01 1.39570056e-02
4.574493 2.46069633e+01 1.51457468e-02
4.579236 2.45971815e+01 1.51039511e-02
4.583979 2.46187506e+01 1.35754578e-02
4.588722 2.45954770e+01 1.48604452e-02
4.593465 2.46095052e+01 1.45981935e-02
4.598208 2.45834278e+01 1.33882501e-02
4.602951 2.46087013e+01 1.26860773e-02
4.607693 2.46147008e+01 1.44642766e-02
4.612436 2.46274932e+01 1.25004648e-02
4.617179 2.46062394e+01 1.43374072e-02
4.621922 2.46538312e+01 1.66395533e-02
4.626665 2.46282401e+01 1.54680872e-02
4.631408 2.46276777e+01 1.44918783e-02
4.636151 2.46486463e+01 1.59739847e-02
4.640894 2.46385977e+01 1.49875781e-02
4.645636 2.46598454e+01 1.55233944e-02
4.650379 2.46686794e+01 1.58148751e-02
4.655122 2.46473965e+01 1.74593958e-02
4.659865 2.46674764e+01 1.54147590e-02
4.664608 2.46796132e+01 1.91788031e-02
4.669351 2.46699895e+01 1.70000381e-02
4.674094 2.46388460e+01 1.73890751e-02
4.678836 2.46993571e+01 1.56093693e-02
4.683579 2.47033834e+01 1.55203483e-02
4.688322 2.47124899e+01 1.80166173e-02
4.693065 2.46966916e+01 1.57395251e-02
4.697808 2.46698119e+01 1.59877466e-02
4.702551 2.47017820e+01 1.81158617e-02
4.707294 2.46760175e+01 1.69943718e-02
4.712037 2.47112775e+01 1.67571508e-02
4.716779 2.47072573e+01 1.71979811e-02
4.721522 2.47034546e+01 1.84192551e-02
4.726265 2.47372084e+01 1.76446365e-02
4.731008 2.47043489e+01 1.79479948e-02
4.735751 2.47197272e+01 1.87117407e-02
4.740494 2.47350242e+01 2.06616614e-02
4.745237 2.47308108e+01 1.88171135e-02
4.749979 2.47443033e+01 1.93847858e-02
4.754722 2.47347475e+01 1.87868925e-02
4.759465 2.47549200e+01 1.73756822e-02
4.764208 2.47484619e+01 2.12497572e-02
4.768951 2.47480330e+01 2.07224652e-02
4.773694 2.47604198e+01 2.17259554e-02
4.778437 2.47579303e+01 2.18434309e-02
4.783179 2.47671685e+01 2.30733583e-02
4.787922 2.47807347e+01 2.27287520e-02
4.792665 2.47509456e+01 2.38819949e-02
4.797408 2.47591127e+01 2.30107094e-02
4.802151 2.46965117e+01 2.29946966e-02
4.806894 2.47614857e+01 2.44978972e-02
4.811637 2.48215169e+01 2.23521082e-02
4.81638 2.48188120e+01 2.21745576e-02
4.821122 2.48321046e+01 2.37417421e-02
4.825865 24.83492328  0.025266  
4.830608 2.48472909e+01 2.43473921e-02
4.835351 24.85329619  0.02671403
4.840094 24.89175059  0.02627061
4.844837 24.87032472  0.02623394
4.84958 24.86859961  0.02497006
4.854322 24.88576683  0.02786895
4.859065 24.87869078  0.02924105
4.863808 24.91164929  0.03380562
4.868551 24.9370429   0.02915196
4.873294 24.90065829  0.03237677
4.878037 24.86962581  0.03145935
4.88278 24.95199794  0.03461419
4.887523 25.00988192  0.03609052
4.892265 25.03303913  0.03450827
4.897008 25.10136973  0.03942243
4.901751 25.16646424  0.03955289
4.906494 25.15465183  0.04677521
4.911237 25.22610736  0.04910093
4.91598 25.28353122  0.04844145
4.920723 25.48075636  0.0498237 
4.925465 25.35538091  0.06562767
4.930208 25.78695779  0.064611  
4.934951 26.16332972  0.06960539
4.939694 24.30520779  0.09736827
4.944437 8.21465967 0.08110676
&
